pmid,title,abstract,authors,first_author_affiliation,journal,pub_date,doi,score,matched_keywords,api_keywords
41291759,Artificial intelligence at the gut-oral microbiota frontier: mapping machine learning tools for gastric cancer risk prediction.,"<h4>Background</h4>Gastric cancer (GC) remains a significant global health burden, with high mortality due to delayed diagnosis. Advances in microbiome profiling and artificial intelligence (AI) have opened new frontiers in non-invasive cancer risk prediction. However, the methodological landscape of AI-driven microbiome-based GC prediction remains fragmented and poorly standardized.<h4>Objective</h4>To systematically review and critically evaluate artificial intelligence (AI) and machine learning (ML) models developed for gastric cancer prediction using microbial and non-invasive biomarkers, spanning gut, gastric mucosal, and oral ecosystems as well as tongue-based imaging proxies. We aimed to map methodological rigor, translational readiness, and biomarker convergence across these domains.<h4>Methods</h4>We systematically searched PubMed, Scopus, and Web of Science for peer-reviewed studies published up to March 2025. Eligible studies applied ML or deep learning models to microbiome datasets for GC diagnosis, risk classification, or treatment response. Data extraction included sample source, sequencing method, taxonomic resolution, ML model type, validation strategy, performance metrics, interpretability tools, and reported microbial taxa. Descriptive synthesis, thematic clustering, and readiness scoring were conducted using structured visual analytics.<h4>Results</h4>Nine studies met the inclusion criteria. Sample sources included gastric mucosa, feces, saliva, tongue coating, and tumor tissue. 16S rRNA sequencing was most common, with models primarily trained on genus-level data. Random Forest was the most frequently used algorithm (44.4%), followed by LASSO, LightGBM, and deep learning. AUC values ranged from 0.88 to 0.97 in validated models. However, only 33.3% of studies employed external validation, and interpretability and reporting standards varied widely. A Clinical Readiness Matrix and Validation Quality Assessment highlighted key translational gaps. Recurrent microbial biomarkers included Veillonella, Fusobacterium, Prevotella, and Porphyromonas.<h4>Conclusion</h4>AI-based microbiome models, including non-invasive diagnostics, show high potential for gastric cancer prediction. Yet, reproducibility, external validation, and reporting transparency remain critical barriers to clinical implementation. Standardized pipelines, multi-omics integration, and prospective validation are needed to transition this field from proof-of-concept to precision oncology.",Azhdarimoghaddam A; Mohammad Bigloo A; Soleimani Meigoli MS; Abdelbaset M; Narimani M; Dadkhah Tehrani F; Asadi Anar M; Abdolvand F; Goudarzi P; Ghazizadeh Y; Mohammadzadeh N; Eini P; Khosravi F; Abouzeid M,"Student Research Committee, Zahedan University of Medical Sciences, Zahedan, Iran.",Biomedical engineering online,2025-11-25,10.1186/s12938-025-01487-1,12.7,"visual analytics(abstract); visual(abstract); artificial intelligence(kw,title,abstract); machine learning(kw,title,abstract); data(abstract)",Artificial intelligence; Gastric cancer; Predictive modeling; Systematic review; Biomarker Discovery; Machine Learning; Microbiome
41299770,The effect of acetyl tributyl citrate on coronary heart disease: a comprehensive computational analysis.,"<h4>Background</h4>Recent research suggests a link between acetyl tributyl citrate (ATBC) exposure and an increased risk of coronary heart disease (CHD).<h4>Objective</h4>This study investigated the molecular mechanisms underlying ATBC's potential role in CHD pathogenesis.<h4>Methods</h4>Using ""Acetyl tributyl citrate"" as a search term, relevant targets were retrieved from the ChEMBL database. The standard simplified molecular input line entry system (SMILES) notation of ATBC was submitted to the SwissTargetPrediction database. All the targets obtained were compiled to create a target database for ATBC. Functional enrichment analysis and gene set enrichment analysis (GSEA) were performed to explore the potential pathogenic mechanisms of ATBC. The GSE66360 dataset was used as the training dataset, while GSE48060 and GSE60993 served as validation datasets. A total of 107 combinations of eleven machine learning algorithms, including Random Forest (RF), Elastic Net (Enet), support vector machine (SVM), least absolute shrinkage and selection operator (LASSO) regression, Ridge regression, gradient boosting with component-wise linear model (glmBoost), partial least squares regression for generalized linear model (plsRglm), linear discriminant analysis (LDA), extreme gradient boosting (XGBoost), Naive Bayes, and stepwise generalized linear model (Stepglm), were applied to identify the model with the highest area under the curve (AUC) as the best diagnostic model. Additionally, receiver operating characteristic (ROC) curves were used to identify key hub genes. Single-cell transcriptomic data were employed to locate these hub genes, while molecular docking further validated the binding capacity between ATBC and its hub targets. This included converting the ligand to 3D format, performing molecular docking, and calculating the binding affinity and hydrogen bond formation between the molecules. The binding site with the lowest predicted binding affinity was selected for visualization.<h4>Result</h4>By integrating ATBC targets with CHD core modules, we identified genes associated with ATBC-induced CHD. Using the RF algorithm, we constructed the optimal diagnostic model and identified key hub genes, including MMP9, NLRP3, and PLAU. These genes were closely associated with glucose and lipid metabolism disorders, induction of estrogen resistance, and vascular inflammation. Furthermore, NLRP3 was predominantly expressed in monocytes, while PLAU showed higher expression in fibroblasts and endothelial cells. The molecular docking results indicated that the calculated predicted binding affinities were all less than or equal to -5.0 kcal/mol. This confirmed the binding affinities of ATBC with MMP9 and PLAU, and supported their involvement in the pathogenesis of coronary heart disease.<h4>Conclusion</h4>Our study predicted ATBC's potential mechanisms in CHD progression and identified key hub genes, notably MMP9, NLRP3, and PLAU. These findings provide novel molecular targets for future research and highlight the potential health risks of ATBC in everyday applications.",Ma X; Liu Y; Hua Z; Jiang F; Shi S; Wang K; Yu J; Zhang L,"First Clinical Medical College, Shandong University of Traditional Chinese Medicine, Jinan, Shandong, 250355, China.",BMC pharmacology & toxicology,2025-11-26,10.1186/s40360-025-01023-w,8.0,"visualization(abstract); visual(abstract); machine learning(kw,abstract); data(abstract); informatics(kw)",Bioinformatics; Molecular docking; Coronary Heart Disease; Machine Learning; Acetyl Tributyl Citrate; Network Toxicology
41312144,A new method for assessing chronic insomnia: Machine learning-based fusion of TCM observation digital features.,"<h4>Background</h4>In the clinical assessment of chronic insomnia, modern medicine encounters challenges in the widespread adoption of objective assessment methods, such as polysomnography, due to their high costs and complex operational requirements. Therefore, it was crucial to implement objective and varied methods to accurately assess chronic insomnia.<h4>Methods</h4>Clinical information was collected from 594 patients diagnosed with chronic insomnia. Their facial and tongue features, as observed through traditional Chinese medicine, were recorded using the tongue face diagnosis analysis-1 instrument and analyzed with the tongue/face diagnosis analysis system. Stepwise-regression analysis, principal component analysis, and zero-inflated negative binomial (ZINB) regression were employed for variable screening. Ultimately, the classification model for assessing the severity of chronic insomnia was constructed using six supervised machine learning methods: decision trees, neural networks, random forests, support vector machines, logistic regression, and naive Bayes. The model was evaluated using sensitivity, specificity, F1 score, precision, and accuracy. Visualization was conducted with the Shapley Additive exPlanations (SHAP) explainer and decision curve analysis (DCA), and it was finally calibrated using Platt scaling.<h4>Results</h4>A comprehensive evaluation revealed that model 4 exhibited superior performance. This model integrated baseline data, sleep symptoms, and facial features, achieving its highest receiver operating characteristic curve value of 0.822. Furthermore, DCA demonstrated that model 4 exhibited significant clinical utility. The SHAP illustrated that among the variables exerting the greatest influence on insomnia, the effects of Ch-Y and CH-G were notably prominent, compared to the conventional PSQI and SAS, followed by Ch-R. Finally, the results of Platt scaling calibration indicated that model 4 exhibited significant improvement post-calibration, with the predicted probabilities closely aligning with the actual probabilities of occurrence.<h4>Conclusions</h4>This study emphasized convenient and non-invasive diagnostic methods for investigating specific facial and tongue features associated with chronic insomnia. A classification model for chronic insomnia has been developed through the integration of multiple features, enabling a more accurate assessment of insomnia severity and facilitating advancements in therapeutic interventions.",Wang Y; Chen J; Chen Q; Huang X; Shi Y; Li Z; Wang X; Xu L; Xu J,"School of Traditional Chinese Medicine, Shanghai University of Traditional Chinese Medicine, Shanghai, China.",Digital health,2025-11-25,10.1177/20552076251393331,7.6,"visualization(abstract); visual(abstract); machine learning(kw,title,abstract); data(abstract)",Traditional Chinese medicine; Facial features; tongue diagnosis; Machine Learning; Chronic Insomnia
41316123,Patient-specific virtual surgical simulation: the preliminary exploration of surgical evaluation for difficult pediatric liver tumors.,"<h4>Background</h4>The surgical evaluation of pediatric liver tumors is challenging, especially in difficult cases that require precise surgery. Three-dimensional visualization (3D) based on two-dimensional CT (2D) has been widely used. However, virtual surgical simulation (VS), which can provide more procedural details for specific patients, is worthy of further exploration.<h4>Methods</h4>Six pediatric liver tumor patients with the surgical difficulty increasing sequentially were selected. Recruited pediatric surgeons (15 junior and 15 senior) guided professional technicians in performing surgical evaluation using 2D, 3D, and VS sequentially. The patient-specific VS based on 3D can be constructed within the clinically permissible time window to meet clinical needs.<h4>Results</h4>For objective analysis, the scores in 3D Group and VS Group were significantly higher than those in 2D Group (P < 0.0001), and there was also a statistically significant difference between 3D Group and VS Group (P < 0.0001). As the difficulty increased, the 3D Group and VS Group consistently maintained higher scores. The scores of Junior Group using 2D were significantly lower than those of Senior Group (P < 0.0001), but there was no significant statistical difference in the scores of using 3D and VS. For subjective assessment, the scores of 3D Group and VS Group were significantly higher than those of 2D Group (P < 0.0001). VS was more aligned with clinical reality compared to 3D.<h4>Conclusion</h4>3D and VS offer significant advantages in surgical evaluation compared with 2D, particularly for difficult cases and junior surgeons. The novel perspective and realistic experience provided by VS have attracted attention, and future research will further validate its potential clinical value in preoperative rehearsals and advanced training.",Xiu W; Liu J; Chen J; Zhang J; Yang C; Wang K; Zhu R; Yu L; Zhou X; Wang F; Borgioli L; Ducas A; Jia S; Dong Q,"Department of Pediatric Surgery, The Affiliated Hospital of Qingdao University, No. 16 Jiangsu Road, Shinan District, Qingdao, Shandong Province, 266003, China.",BMC surgery,2025-11-28,10.1186/s12893-025-03380-z,7.5,"visualization(kw,abstract); visual(kw,abstract)",Liver Surgery; Three-dimensional Visualization; Surgical Evaluation; Pediatric Liver Tumor; Virtual Surgical Simulation
41290748,Cervical image visualization and improvement for clinical support in diagnosis and treatment.,"Cervical white light imaging (CWLI) plays a key role in diagnosing and managing cervical intraepithelial neoplasia (CIN) but is limited by uneven illumination, low contrast, and specular reflections. Cervical image visualization and improvement (CIVI) is designed to improve contrast and uniform brightness while maintaining the histological accuracy of colposcopic images to clearly identify tissue differences. CIVI combines multiple image enhancement techniques, including specular reflection removal, illumination correction, and local contrast enhancement, in a unified framework. This technique was validated on 52 histologically confirmed CWLI images (CIN 1-3). We performed a Local Binary Pattern (LBP) analysis to extract cervical epithelial texture features and quantified blood contrast using the Michelson contrast (MC). A qualitative assessment was conducted by five expert colposcopists using a four-level scale. The mean LBP distance between lesion and normal tissue showed a marked increase from 0.192 to 0.391. The mean MC for blood area and surrounding tissue improved from 0.216 to 0.290. Experts observed an improvement in image quality for all CIN grades, with an average score increase of + 0.71. These initial experimental results demonstrate the potential of the proposed framework to enhance the visualization of CIN, support better treatment decisions, and enable more personalized care.",Tran VT; Pham TH; Phan NKC,"Faculty of Applied Science, Ho Chi Minh City University of Technology (HCMUT), 268 Ly Thuong Kiet Street, Dien Hong Ward, Ho Chi Minh City, Vietnam. tranvantien@hcmut.edu.vn.",Scientific reports,2025-11-25,10.1038/s41598-025-25639-4,6.5,"visualization(title,abstract); visual(title,abstract)",Blood vessels; Colposcopy; Cervical intraepithelial neoplasia; Texture; Cervical Imaging; Specular Reflection Removal
40856615,A silicone adhesive with ultralong room-temperature phosphorescence for direct damage visualization.,"Visual detection of early-stage microdamage is crucial for structural health monitoring to avoid catastrophic failures and extend equipment durability. However, current detection approaches are hampered by complex multi-component formulations and harsh operational requirements, making facile <i>in situ</i> microdamage visualization challenging. Herein, we report a novel room temperature phosphorescent adhesive (RTPA) <i>via</i> dynamic B-O bonds, achieving persistent phosphorescence emission in commercial adhesive systems. The resulting RTPAs exhibit ultralong phosphorescence lifetimes (up to 1.931 s) under ambient conditions, surpassing those of all reported RTP-based adhesives. As a silicone-based adhesive, the RTPA possesses versatile adhesion capability for various substrates, ranging from metals, inorganic compounds to polymers. More importantly, leveraging ultralong-lived phosphorescence emission in the dark, RTPAs enable <i>in situ</i> visual detection of microdamage in bonded substrates such as glasses. Therefore, such advantages make RTPAs promising candidates for damage visualization, anti-counterfeiting adhesives and information encryption.",Li N; Gu S; Wu Q; Wu J,"College of Polymer Science and Engineering, National Key Laboratory of Advanced Polymer Materials, Sichuan University, Chengdu 610065, China. wuqi57@scu.edu.cn.",Materials horizons,2025-11-25,10.1039/d5mh01227a,6.5,"visualization(title,abstract); visual(title,abstract)",
41317206,Advanced neuroimaging in pediatric epilepsy surgery: state of the art and future perspectives.,"<h4>Purpose</h4>To review recent advances in structural MRI post-processing for pediatric drug-resistant epilepsy, with emphasis on artificial intelligence-driven and quantitative techniques, including MELD-Graph, MAP18, FLAT1, and SUPR-FLAIR, and to evaluate their impact on lesion detection, epileptogenic zone localization, and presurgical planning.<h4>Methods</h4>Novel post-processing approaches were examined with respect to their computational foundations, imaging requirements, and diagnostic performance. Techniques employing machine learning, deep learning, voxel-based morphometry, cortical surface projection, and FLAIR/T1 ratio mapping were assessed for their applicability in children and their integration into multimodal evaluation pathways alongside electrophysiology and functional imaging.<h4>Results</h4>Advanced post-processing tools substantially increase sensitivity for detecting subtle cortical abnormalities, particularly in MRI-negative pediatric epilepsy. MELD-Graph identify features of focal cortical dysplasia through automated surface-based analysis and deep neural network classification, achieving notable lesion detection even when conventional MRI findings are normal. MAP18 provides complementary voxel-wise morphometric assessment, improving specificity and benefiting from optimized structural sequences. FLAT1 enhances lesion conspicuity by quantifying FLAIR/T1 signal relationships, while SUPR-FLAIR improves visualization of cortical signal abnormalities through normalized FLAIR intensity projection onto the cortical surface. When incorporated into multimodal diagnostic workflows, these methods refine epileptogenic zone localization, inform individualized surgical strategies, and can reduce reliance on invasive testing.<h4>Conclusion</h4>Advanced structural MRI post-processing is transforming the neuroradiological evaluation of pediatric drug-resistant epilepsy. By revealing subtle cortical abnormalities not visible on conventional imaging, these tools support more precise lesion characterization and surgical planning. Ongoing efforts toward standardization, clinical validation, and workflow integration will be essential to ensure widespread adoption and maximize clinical impact within precision-medicine approaches to pediatric epilepsy.",Tortora D; Couto R; Panzeri S; Parodi C; Resaz M; Ramaglia A; Pacetti M; Nobile G; Francione S; Consales A; Severino M; Rossi A,"Neuroradiology Unit, IRCCS Istituto Giannina Gaslini, Genoa, Italy. domenicotortora@gaslini.org.",Neuroradiology,2025-11-29,10.1007/s00234-025-03859-9,6.5,"visualization(abstract); visual(abstract); artificial intelligence(kw,abstract); machine learning(abstract)",Artificial intelligence; Surgical Planning; Focal Cortical Dysplasia; Pediatric Epilepsy; Pediatric Epilepsy Surgery; Mri Post-processing
41276617,"The effect of using vein visualization devices to facilitate peripheral intravenous cannulation on pain, fear, and patient satisfaction in adult oncology patients: a randomized controlled trial.","<h4>Objective</h4>To investigate the effect of vascular imaging using near-infrared (NIR) light and transilluminator devices on pain, fear of pain, and patient satisfaction during peripheral intravenous cannulation (PIVC) insertion.<h4>Methods</h4>NIR light visualization (n = 50) and transilluminator (n = 50) techniques were used in the intervention, while the standard method was used in the control group (n = 52). The primary outcome was the success rate of first-attempt PIVC insertion, pain, and fear of pain with the PIVC procedure. Secondary outcomes included patient satisfaction and duration of cannulation.<h4>Results</h4>The rate of successful first-attempt cannulation was 90% in the NIR light group, 70% in the transilluminator group, and 96.2% in the control group. No statistically significant difference was observed between the intensities of PIVC pain and fear of PIVC insertion pain between the groups. NIR light and control group participants' satisfaction and overall experience of PIVC insertion scores were higher than transilluminator participants. The PIVC procedure length of time for the transilluminator group (43.88 ± 10.5 s) participants was higher than that of the NIR light (29.06 ± 11.52 s) and control group (27.19 ± 14.83 s) participants (p < 0.05).<h4>Conclusions</h4>The difference obtained in the study did not reveal a significant enough difference to determine the best method to reduce pain and fear of pain. Additionally, regarding patient satisfaction, participants in the NIR light and control groups reported higher satisfaction levels than the transilluminator group. The transilluminator group had the longest PIVC procedure. Vein visibility scores differed significantly among the groups, with higher visibility observed in the NIR light and control groups than in the transilluminator group.<h4>Trial registration</h4>The trial was prospectively registered at the ClinicalTrials.gov Protocol Registration and Results System (ClinicalTrials.gov ID: NCT05892978) on June 6, 2023, and received approval from the Non-Interventional Clinical Research Ethics Committee of Bursa Uludag University Faculty of Medicine (Approval no: 2023-11/42 date: May 16, 2023).",Yılmaz H; Karacan Y; Macun S; Evrensel T,"Department of Fundamentals of Nursing, Faculty of Health Sciences, Bursa Uludag University, Gorukle, Bursa, 16059, Türkiye. hlyyilmaz@uludag.edu.tr.",Supportive care in cancer : official journal of the Multinational Association of Supportive Care in Cancer,2025-11-24,10.1007/s00520-025-10187-4,6.5,"visualization(title,abstract); visual(title,abstract)",Pain; Catheterization; Patient Satisfaction; Fear Of Pain; Vein Viewer; Vascular Access Efficiencies
41283980,Artificial intelligence-based decision support systems and their role in vascular surgery and clinical practice.,"Artificial intelligence-based decision support systems (AI-DSS) are gaining attention in medicine as tools for diagnosis, risk assessment, and treatment planning. By processing large, heterogeneous datasets, these systems can recognize patterns and generate predictions that complement clinical expertise. Vascular surgery is a relevant case, given its reliance on imaging, patient-specific risk stratification, and complex perioperative choices. Applications in vascular surgery span imaging, intraoperative guidance, and predictive modeling. Deep learning methods support segmentation of aneurysms and peripheral arteries, detection of plaques, and classification of stenoses, achieving accuracy comparable to expert analysis. Intraoperative models aid endoleak detection and graft visualization during endovascular repair. Predictive approaches refine management of abdominal aortic aneurysms by combining imaging, biomechanical modeling, and biomarkers to improve on diameter-based thresholds. Postoperative models forecast complications, survival, and reintervention, while emerging concepts such as digital twins and wearable monitoring suggest more continuous, personalized vascular care. Despite promise, adoption faces barriers. Many models remain ""black boxes,"" raising concerns about interpretability, generalizability, and integration with electronic records. Ethical and legal issues - including accountability, fairness, informed consent, and patient autonomy - are central, with frameworks such as the EU AI Act and FDA guidance beginning to set standards. High development costs and uncertain reimbursement further limit implementation. Building trust will require transparency, reliability, and assurance that AI supports rather than replaces human judgment. Future progress depends on rigorous external validation, workflow integration, and co-design with clinicians. Meeting these conditions could allow AI-DSS to evolve into reliable tools that enhance precision, safety, and personalization in vascular surgery while preserving human values in care.",Ayyalasomayajula V; Veen KM; Wolterink JM; Smit N; Jessen R; Ploem C; Yeung KK,"Department of Surgery, Amsterdam University Medical Center, Location AMC, Amsterdam, the Netherlands.",The Journal of cardiovascular surgery,2025-11-24,10.23736/s0021-9509.25.13491-5,5.6,"visualization(abstract); visual(abstract); artificial intelligence(title,abstract); data(abstract)",
41284205,Lymph Node Invasion Prediction in Prostate Cancer: A Comparative Machine-Learning Study.,"<h4>Background</h4>Accurate preoperative prediction of lymph node invasion (LNI) in prostate cancer is critical for guiding lymph node dissection. Current nomograms often fail to optimall balance the risks of missing metastatic cases and unnecessary dissections. Machine-learning models can provide improved predictive performance through more flexible modeling of complex clinical data.<h4>Methods</h4>The authors developed machine-learning models using clinicopathologic features to predict LNI. Due to a significant class imbalance between LNI-positive and LNI-negative cases, a synthetic minority oversampling technique (SMOTE) was applied to balance the dataset. Four machine-learning algorithms (k-Nearest Neighbors, Random Forest, Support Vector Machine, and Extreme Gradient Boosting [XGBoost]) were trained using 10-fold cross-validation. Model performance was evaluated using accuracy, sensitivity, specificity, and area under the receiver operating characteristic curve. SHapley Additive exPlanations (SHAP) analysis was performed for interpretability.<h4>Results</h4>The Random Forest model demonstrated the highest predictive performance. Key predictive features included prostate-specific antigen (PSA) density, clinical stage, and presence of the cribriform pattern. Use of SHAP analysis enabled visualization of individual feature contributions. Compared with existing nomograms, Random Forest and XGBoost achieved superior discrimination performance.<h4>Conclusion</h4>Machine-learning models may outperform traditional nomograms in predicting LNI in prostate cancer, especially when trained on balanced datasets and combined with explainability tools such as SHAP. Further external validation and inclusion of additional features can improve model generalizability.",Can O; Yücel Ö; Filtekin YC; Sağır AE; Şevik Ç; Aksoy K; Ötünçtemur A; Canat HL,"Urology Department, Basaksehir Cam and Sakura City Hospital, Başakşehir Neighborhood, G-434 Street, No: 2L, 34480, Başakşehir, Istanbul, Türkiye. dr.osmancan01@gmail.com.",Annals of surgical oncology,2025-11-24,10.1245/s10434-025-18761-0,5.0,visualization(abstract); visual(abstract); machine learning(kw); data(abstract),prostate cancer; Machine Learning; Random Forest; Mskcc; Partin; Briganti
