pmid,title,abstract,authors,first_author_affiliation,journal,pub_date,doi,score,matched_keywords,api_keywords
40207548,"Past, present, and future of exosomes research in cancer: A bibliometric and visualization analysis.","Cancer seriously threatens the lives and health of people worldwide, and exosomes seem to play an important role in managing cancer effectively, which has attracted extensive attention from researchers in recent years. This study aimed to scientifically visualize exosomes research in cancer (ERC) through bibliometric analysis, reviewing the past, summarizing the present, and predicting the future, with a view to providing valuable insights for scholars and policy makers. Researches search and data collection from Web of Science Core Collection and clinical trial.gov. Calculations and visualizations were performed using Microsoft Excel, VOSviewer, Bibliometrix R-package, and CiteSpace. As of December 1, 2024, and March 8, 2025, we identified 8,001 ERC-related publications and 107 ERC-related clinical trials, with an increasing trend in annual publications. Our findings supported that China, Nanjing Medical University, and International Journal of Molecular Sciences were the most productive countries, institutions, and journals, respectively. Whiteside, Theresa L. had the most publications, while Théry, C was the most co-cited scholar. In addition, Cancer Research was the most co-cited journal. Spatial and temporal distribution of clinical trials was the same as for publications. High-frequency keywords were ""extracellular vesicle,"" ""microRNA"" and ""biomarker."" Additional, ""surface functionalization,"" ""plant,"" ""machine learning,"" ""nanomaterials,"" ""promotes metastasis,"" ""engineered exosomes,"" and ""macrophage-derived exosomes"" were promising research topics. Our study comprehensively and visually summarized the structure, hotspots, and evolutionary trends of ERC. It would inspire subsequent studies from a macroscopic perspective and provide a basis for rational allocation of resources and identification of collaborations among researchers.",Xie Y; Mi X; Xing Y; Dai Z; Pu Q,"Department of Thoracic Surgery, West China Hospital of Sichuan University, Chengdu, China.",Human vaccines & immunotherapeutics,2025-04-10,10.1080/21645515.2025.2488551,13.0,"visualization(kw,title,abstract); visual(kw,title,abstract); machine learning(abstract); data(abstract)",Cancer; Exosomes; Bibliometric Analysis; Visualization Analysis
40209525,HONE: A learning health system platform for advancing early intervention in first episode psychosis.,"The emergence of psychosis in early adulthood necessitates rapid, specialized care to improve outcomes and reduce the duration of untreated psychosis. Early intervention services (EIS) for First Episode Psychosis (FEP) are exemplars of healthcare reform but face challenges in sustaining durable improvements across patients' lifetime illnesses. Learning Health Systems (LHS) present a transformative framework, integrating care delivery with continuous quality improvement and research. In this paper, we detail the development and evolution of the Health Outcomes Network and Education (HONE), a novel informatics platform designed to support an LHS for FEP. HONE facilitates data harmonization, analytics, and visualization to drive quality improvement, leveraging user-centered design to engage clinicians and align with clinical workflows. The platform emphasizes evidence-based outcomes, integrating diverse data sources, including patient-reported outcomes, clinical assessments, and external datasets, within a harmonized repository. By employing a minimalist, question-based approach to data visualization, HONE delivers actionable insights that inform clinical practice while generating research questions to improve care. We discuss key lessons from HONE's development, including the importance of user engagement, iterative refinement, and balancing standardization with site-specific flexibility. HONE has been successfully deployed across multi-site networks, demonstrating its scalability and adaptability to diverse healthcare settings. This paper highlights HONE's contributions to bridging the gap between knowledge and care, fostering bi-directional knowledge translation, and advancing mental health outcomes. Future efforts will focus on expanding HONE's reach, integrating predictive analytics, and evaluating its long-term impact on FEP care within the LHS framework.",Mathis WS; Gibbs-Dean T; Cahill JD; Srihari VH,"Program for Specialized Treatment Early in Psychosis (STEP), Department of Psychiatry, Yale University School of Medicine & Connecticut Mental Health Center (CMHC), 34 Park St., New Haven, CT 06519, USA. Electronic address: walter.mathis@yale.edu.",Schizophrenia research,2025-04-09,10.1016/j.schres.2025.04.009,12.0,"visualization(kw,abstract); visual(kw,abstract); data(kw,abstract); informatics(kw,abstract)",Data Visualization; Population Health; Health Informatics; First Episode Psychosis; Early Intervention Services; Learning Health System
40193194,Development of a Predictive Dashboard With Prescriptive Decision Support for Falls Prevention in Residential Aged Care: User-Centered Design Approach.,"<h4>Background</h4>Falls are a prevalent and serious health condition among older people in residential aged care facilities, causing significant health and economic burdens. However, the likelihood of future falls can be predicted, and thus, falls can be prevented if appropriate prevention programs are implemented. Current fall prevention programs in residential aged care facilities rely on risk screening tools with suboptimal predictive performance, leading to significant concerns regarding resident safety.<h4>Objective</h4>This study aimed to develop a predictive, dynamic dashboard to identify residents at risk of falls with associated decision support. This paper provides an overview of the technical process, including the challenges faced and the strategies used to overcome them during the development of the dashboard.<h4>Methods</h4>A predictive dashboard was co-designed with a major residential aged care partner in New South Wales, Australia. Data from resident profiles, daily medications, fall incidents, and fall risk assessments were used. A dynamic fall risk prediction model and personalized rule-based fall prevention recommendations were embedded in the dashboard. The data ingestion process into the dashboard was designed to mitigate the impact of underlying data system changes. This approach aims to ensure resilience against alterations in the data systems.<h4>Results</h4>The dashboard was developed using Microsoft Power BI and advanced R programming by linking data silos. It includes dashboard views for those managing facilities and for those caring for residents. Data drill-through functionality was used to navigate through different dashboard views. Resident-level change in daily risk of falling and risk factors and timely evidence-based recommendations were output to prevent falls and enhance prescriptive decision support.<h4>Conclusions</h4>This study emphasizes the significance of a sustainable dashboard architecture and how to overcome the challenges faced when developing a dashboard amid underlying data system changes. The development process used an iterative dashboard co-design process, ensuring the successful implementation of knowledge into practice. Future research will focus on the implementation and evaluation of the dashboard's impact on health processes and economic outcomes.<h4>International registered report identifier (irrid)</h4>RR2-https://doi.org/10.1136/bmjopen-2021-048657.",Silva SSM; Wabe N; Nguyen AD; Seaman K; Huang G; Dodds L; Meulenbroeks I; Mercado CI; Westbrook JI,"Centre for Health Systems and Safety Research, Australian Institute of Health Innovation, Macquarie University, North Ryde, NSW, Australia.",JMIR aging,2025-04-07,10.2196/63609,10.4,"dashboard(kw,title,abstract); data(abstract); electronic health record(kw)",Monitoring; Sustainability; Prevention; Challenges; Geriatric; decision-making; intervention; Falls; Older People; Patient Safety; Decision Support; Risks; Economic Burden; Older Adults; Ehr; Electronic Health Record; Aged Care; Predictive; Falls Prevention; Dashboard Architecture
40203298,Co-Designing a Web-Based and Tablet App to Evaluate Clinical Outcomes of Early Psychosis Service Users in a Learning Health Care Network: User-Centered Design Workshop and Pilot Study.,"<h4>Background</h4>The Early Psychosis Intervention Network of California project, a learning health care network of California early psychosis intervention (EPI) programs, prioritized incorporation of community partner feedback while designing its eHealth app, Beehive. Though eHealth apps can support learning health care network data collection aims, low user acceptance or adoption can pose barriers to successful implementation. Adopting user-centered design (UCD) approaches, such as incorporation of user feedback, prototyping, iterative design, and continuous evaluation, can mitigate these potential barriers.<h4>Objective</h4>We aimed to use UCD during development of a data collection and data visualization web-based and tablet app, Beehive, to promote engagement with Beehive as part of standard EPI care across a diverse user-base.<h4>Methods</h4>Our UCD approach included incorporation of user feedback, prototyping, iterative design, and continuous evaluation. This started with user journey mapping to create storyboards, which were then presented in UCD workshops with service users, their support persons, and EPI providers. We incorporated feedback from these workshops into the alpha version of Beehive, which was also presented in a UCD workshop. Feedback was again incorporated into the beta version of Beehive. We provided Beehive training to 4 EPI programs who then piloted Beehive's beta version. During piloting, service users, their support persons, and EPI program providers completed Beehive surveys at enrollment and every 6 months after treatment initiation. To examine preliminary user acceptance and adoption during the piloting phase, we assessed rates of participant enrollment and survey completion, with a particular focus on completion of a prioritized survey: the Modified Colorado Symptom Index.<h4>Results</h4>UCD workshop feedback resulted in the creation of new workflows and interface changes in Beehive to improve the user experience. During piloting, 48 service users, 42 support persons, and 72 EPI program providers enrolled in Beehive. Data were available for 88% (n=42) of service users, including self-reported data for 79% (n=38), collateral-reported data for 42% (n=20), and clinician-entered data for 17% (n=8). The Modified Colorado Symptom Index was completed by 54% (n=26) of service users (total score: mean 24.16, SD 16.81). In addition, 35 service users had a support person who could complete the Modified Colorado Symptom Index, and 56% (n=19) of support persons completed it (mean 26.71, SD 14.43).<h4>Conclusions</h4>Implementing UCD principles while developing the Beehive app resulted in early workflow changes and produced an app that was acceptable and feasible for collection of self-reported clinical outcomes data from service users. Additional support is needed to increase collateral-reported and clinician-entered data.",Burch KE; Tryon VL; Pierce KM; Tully LM; Ereshefsky S; Savill M; Smith L; Wilcox AB; Hakusui CK; Padilla VE; McNamara AP; Kado-Walton M; Padovani AJ; Miller C; Miles MJ; Sharma N; Nguyen KLH; Zhang Y; Niendam TA,"Department of Psychiatry & Behavioral Sciences, University of California-Davis, Sacramento, CA, United States.",JMIR human factors,2025-04-09,10.2196/65889,9.0,"visualization(kw,abstract); visual(kw,abstract); data(kw,abstract)",Psychosis; Web-based; Data Visualization; User-centered Design; Ehealth; Early Psychosis; User-driven Development; Learning Health System; Measurement-based Care; Surveys And Questionnaires
40193328,MetaDAVis: An R shiny application for metagenomic data analysis and visualization.,"The human microbiome exerts tremendous influence on maintaining a balance between human health and disease. High-throughput sequencing has enabled the study of microbial communities at an unprecedented resolution. Generation of massive amounts of sequencing data has also presented novel challenges to analyzing and visualizing data to make biologically relevant interpretations. We have developed an interactive Metagenome Data Analysis and Visualization (MetaDAVis) tool for 16S rRNA as well as the whole genome sequencing data analysis and visualization to address these challenges using an R Shiny application. MetaDAVis can perform six different types of analyses that include: i) Taxonomic abundance distribution; ii) Alpha and beta diversity analyses; iii) Dimension reduction tasks using PCA, t-SNE, and UMAP; iv) Correlation analysis using taxa- or sample-based data; v) Heatmap generation; and vi) Differential abundance analysis. MetaDAVis creates interactive and dynamic figures and tables from multiple methods enabling users to easily understand their data using different variables. Our program is user-friendly and easily customizable allowing those without any programming background to perform comprehensive data analyses using a standalone or web-based interface.",Jagadesan S; Guda C,"Department of Genetics, Cell Biology and Anatomy, University of Nebraska Medical Center, Omaha, Nebraska, United States of America.",PloS one,2025-04-07,10.1371/journal.pone.0319949,7.8,"visualization(title,abstract); visual(title,abstract); data(title,abstract)",
40205335,DTreePred: an online viewer based on machine learning for pathogenicity prediction of genomic variants.,"<h4>Background</h4>A significant challenge in precision medicine is confidently identifying mutations detected in sequencing processes that play roles in disease treatment or diagnosis. Furthermore, the lack of representativeness of single nucleotide variants in public databases and low sequencing rates in underrepresented populations pose defies, with many pathogenic mutations still awaiting discovery. Mutational pathogenicity predictors have gained relevance as supportive tools in medical decision-making. However, significant disagreement among different tools regarding pathogenicity identification is rooted, necessitating manual verification to confirm mutation effects accurately.<h4>Results</h4>This article presents a cross-platform mobile application, DTreePred, an online visualization tool for assessing the pathogenicity of nucleotide variants. DTreePred utilizes a machine learning-based pathogenicity model, including a decision tree algorithm and 15 machine learning classifiers alongside classical predictors. Connecting public databases with diverse prediction algorithms streamlines variant analysis, whereas the decision tree algorithm enhances the accuracy and reliability of variant pathogenicity data. This integration of information from various sources and prediction techniques aims to serve as a functional guide for decision-making in clinical practice. In addition, we tested DTreePred in a case study involving a cohort from Rio Grande do Norte, Brazil. By categorizing nucleotide variants from the list of oncogenes and suppressor genes classified in ClinVar as inexact data, DTreePred successfully revealed the pathogenicity of more than 95% of the nucleotide variants. Furthermore, an integrity test with 200 known mutations yielded an accuracy of 97%, surpassing rates expected from previous models.<h4>Conclusions</h4>DTreePred offers a robust solution for reducing uncertainty in clinical decision-making regarding pathogenic variants. Improving the accuracy of pathogenicity assessments has the potential to significantly increase the precision of medical diagnoses and treatments, particularly for underrepresented populations.",Gomes DHF; Medeiros IG; Petta TB; Stransky B; de Souza JES,"Bioinformatics Postgraduate Program, Metrópole Digital Institute, Federal University of Rio Grande Do Norte, Natal, Rio Grande Do Norte, 59078-400, Brazil.",BMC bioinformatics,2025-04-09,10.1186/s12859-025-06113-4,7.6,"visualization(abstract); visual(abstract); machine learning(kw,title,abstract); data(abstract)",Mutation; Pathogenicity; Machine Learning; Precision Medicine; Vous; Viewer
40220143,Improving tissue contrast visualization in two-point Dixon MRI using dark-fat processing: application in clinical knee imaging. ,"To improve tissue contrast visualization in water-only images from two-point turbo spin-echo (TSE) Dixon MRI using dark-fat image processing and evaluate in retrospectively acquired clinical knee images. Clinical knee MRI datasets from 36 patients were retrospectively compiled under IRB approval. The dark-fat water-only images were generated and compared with the conventional water-only images from two-point TSE-Dixon MRI. The water-only images from 20 patients were analyzed: (i) qualitatively by two experienced musculoskeletal radiologists, for overall image quality, fat suppression, anatomical visualization, and the absence of artifacts, using Wilcoxon rank tests, and (ii) quantitatively using apparent signal-to-noise ratio (aSNR) and apparent contrast-to-noise ratio (aCNR) from regions of interest (ROIs) with paired t-test. In the remaining 16 patients, the number of cruciate ligament tears identified on MRI was tabulated and compared with arthroscopy results. Compared to conventional water-only images, dark-fat water-only images showed improved fat suppression (reader 1, P < 0.0001; reader 2, P < 0.05), improved overall image quality by reader 1 (P < 0.001), and improved visualization of the sciatic nerve for reader 1 (P < 0.01), while there were no significant differences for the other anatomical structures. aSNR was significantly reduced for bone marrow fat (P < 0.0001), and aCNR between meniscus and articular cartilage was significantly improved (P < 0.0001). There were a higher number of posterior cruciate ligament tears identified in MRI compared to arthroscopy. Dark-fat processed water-only images improved fat suppression and tissue contrast visualization, particularly sciatic nerves, compared to conventional water-only images from two-point TSE-Dixon MR imaging.",Lin SQ; Fonseca S; Andrew D; Udayakumar D; Silva FD; Chhabra A; Madhuranthakam AJ,"Department of Radiology, UT Southwestern Medical Center, Dallas, TX, USA.",Skeletal radiology,2025-04-12,10.1007/s00256-025-04925-2,7.0,"visualization(title,abstract); visual(title,abstract); data(abstract)",
40211422,Effectiveness of visual management health education in preventing venous thromboembolism in patients with complete occlusion of chronic coronary arteries.,"<h4>Objective</h4>Exploring the effectiveness of visually managed health education in reducing the risk of venous thromboembolism in patients with complete occlusion of chronic coronary arteries.<h4>Methods</h4>In this study, 100 patients with chronic total occlusion of coronary arteries and undergoing percutaneous coronary intervention (PCI) in cardiovascular medicine were included and divided into a test group and a control group with 50 patients in each group. Patients in the test group received health education based on visualization management, while patients in the control group received conventional health education. Relevant data were collected for further comparison. Statistical analysis was performed using SPSS and t-test and χ<sup>2</sup> test were used to analyze the differences.<h4>Results</h4>After intervention, there were higher levels of antithrombin III (AT3) and activated partial prothrombin time (APTT), while lower levels of D-dimer (D-D), fibrinogen degradation product (FDP), fibrinogen (FBG), and thrombin time (TT) in the test group than those before intervention. The control group showed decreased AT3 and APTT, while increased D-D, FDP,TT and FBG levels (P < 0.05). After intervention, the levels of AT3 and APTT in the test group were higher than those in the control group, while the levels of D-D, FDP, FBG, and TT were lower than those in the latter control group (P < 0.05). Furthermore, both groups of patients showed a decrease in Padua scores and an increase in prevention cognition scores after intervention (P < 0.05). After intervention, the Padua score of the test group was lower than that of the control group (P < 0.05). The test group had higher compliance score (P < 0.001) and satisfaction (P < 0.001).<h4>Conclusion</h4>Visual management health education can effectively improve the effect of health education, increase patients' awareness, compliance and satisfaction with VTE prevention, reduce the risk of lower limb VTE, and improve the coagulation function of CTO patients during PCI.",Mao L; Xu T; Weng Z; Ju J,"Intervention Center, The First Affiliated Hospital of Ningbo University, No. 59 Liuting Street, Haishu District, Ningbo City, 315000, Zhejiang Province, China.","Journal of health, population, and nutrition",2025-04-10,10.1186/s41043-025-00825-2,6.6,"visualization(abstract); visual(kw,title,abstract); data(abstract)",Compliance; Venous Thromboembolism; Chronic Total Occlusion; Visual Management; Visual Management-based Health Education
40193954,"Lesion Visualization of an Oral Manganese Contrast Agent Compared to Unenhanced MRI and Gadobenate Dimeglumine in Patients Undergoing Liver Magnetic Resonance Imaging for Evaluation of Colorectal Cancer Metastases: Centralized Assessment of a Randomized, Crossover, Phase II Study.","<h4>Objectives</h4>The primary objective of this study was to evaluate the visualization capability of orally administered manganese chloride tetrahydrate (ACE-MBCA [Ascelia Pharma-manganese-based contrast agent, also referred to as Orviglance or CMC-001]), a novel liver-specific contrast agent developed by Ascelia Pharma, as a liver-specific MRI contrast agent compared with that of the unenhanced MRI for focal liver lesions in a properly blinded study design. The secondary objective was to compare the performance of ACE-MBCA with gadobenate dimeglumine.<h4>Materials and methods</h4>Three independent readers analyzed MRI examinations from a previously completed randomized crossover clinical trial in a blinded manner in a centralized setting. The study included 20 consecutive adult patients with known or suspected liver metastases, who received both ACE-MBCA and gadobenate dimeglumine. The readers evaluated 6 types of MRI scans (unenhanced, enhanced, and combined MRI for both contrast agents) with lesion visualization [lesion border delineation (LBD) and lesion contrast (LC)] as primary outcome. To maintain the blinded nature of the study, all statistical analyses were performed by an independent statistician who was not involved in the image reading process. Differences in primary outcomes were performed using 1-sided paired t tests at a significance level of 0.025 for both parameters. For secondary outcomes (ACE-MBCA enhanced MRI visualization, lesion detection, size measurements, reader confidence, quantitative parameters, and image quality were compared with that of the other scans), descriptive statistics and 95% confidence intervals were used to evaluate differences between categories in comparative analyses, without formal hypothesis testing for most secondary endpoints.<h4>Results</h4>ACE-MBCA-enhanced MRI demonstrated statistically significant superior scoring over unenhanced MRI for visualizing focal liver lesions, with mean LBD scores improving from 1.8-2.3 to 2.4-2.9 and LC scores ranging from 1.8-2.3 to 2.8-3.3 across all 3 readers (P < 0.001). Compared with unenhanced MRI, ACE-MBCA detected significantly more lesions across all readers (mean differences 0.4-0.8 lesions, 95% CI: 0.04-1.52), particularly for small lesions (<1 cm), where detection improved from 2-6 to 3-12 lesions. Liver-to-lesion contrast and contrast-to-noise ratios were also significantly higher after ACE-MBCA enhancement. All visualization parameters of ACE-MBCA were comparable to those of gadobenate dimeglumine, with no significant differences.<h4>Conclusions</h4>Compared with unenhanced MRI, ACE-MBCA MRI resulted in superior visualization and a greater number of detected liver lesions. ACE-MBCA and gadobenate dimeglumine performed similarly in the visualization and detection of colorectal liver metastases.",Brismar TB; Kartalis N; Hettiarachchige N; Norlin A,"From the Division of Radiology, Department of Clinical Science, Intervention and Technology (CLINTEC), Karolinska Institutet, Stockholm, Sweden (T.B.B., N.K.); Department of Radiology, Medical Diagnostics Karolinska, Karolinska University Hospital, Stockholm, Sweden (T.B.B., N.K.); and Ascelia Pharma AB, Malmö, Sweden (N.H., A.N.).",Investigative radiology,2025-04-08,10.1097/rli.0000000000001184,6.5,"visualization(title,abstract); visual(title,abstract)",Gadolinium; MRI; Contrast agent; Focal Liver Lesion; Manganese-based Contrast Agent
40195943,Fetal origins of adult disease: transforming prenatal care by integrating Barker's Hypothesis with AI-driven 4D ultrasound.,"<h4>Introduction</h4>The fetal origins of adult disease, widely known as Barker's Hypothesis, suggest that adverse fetal environments significantly impact the risk of developing chronic diseases, such as diabetes and cardiovascular conditions, in adulthood. Recent advancements in 4D ultrasound (4D US) and artificial intelligence (AI) technologies offer a promising avenue for improving prenatal diagnostics and validating this hypothesis. These innovations provide detailed insights into fetal behavior and neurodevelopment, linking early developmental markers to long-term health outcomes.<h4>Content</h4>This study synthesizes contemporary developments in AI-enhanced 4D US, focusing on their roles in detecting fetal anomalies, assessing neurodevelopmental markers, and evaluating congenital heart defects. The integration of AI with 4D US allows for real-time, high-resolution visualization of fetal anatomy and behavior, surpassing the diagnostic precision of traditional methods. Despite these advancements, challenges such as algorithmic bias, data diversity, and real-world validation persist and require further exploration.<h4>Summary</h4>Findings demonstrate that AI-driven 4D US improves diagnostic sensitivity and accuracy, enabling earlier detection of fetal abnormalities and optimization of clinical workflows. By providing a more comprehensive understanding of fetal programming, these technologies substantiate the links between early-life conditions and adult health outcomes, as proposed by Barker's Hypothesis.<h4>Outlook</h4>The integration of AI and 4D US has the potential to revolutionize prenatal care, paving the way for personalized maternal-fetal healthcare. Future research should focus on addressing current limitations, including ethical concerns and accessibility challenges, to promote equitable implementation. Such advancements could significantly reduce the global burden of chronic diseases and foster healthier generations.",Andonotopo W; Bachnas MA; Akbar MIA; Aziz MA; Dewantiningrum J; Pramono MBA; Sulistyowati S; Stanojevic M; Kurjak A,"Department of Obstetrics and Gynecology, Maternal-Fetal Medicine Division, Women Health Center, Ekahospital, Tangerang, Banten, Indonesia.",Journal of perinatal medicine,2025-04-08,10.1515/jpm-2024-0617,6.0,"visualization(abstract); visual(abstract); artificial intelligence(kw,abstract); data(abstract)",Artificial intelligence; 4d Ultrasound; Prenatal Diagnostics; Barker’s Hypothesis
