pmid,title,abstract,authors,first_author_affiliation,journal,pub_date,doi,score,matched_keywords,api_keywords
40045095,Generalizable deep learning framework for 3D medical image segmentation using limited training data.,"Medical image segmentation is a critical component in a wide range of clinical applications, enabling the identification and delineation of anatomical structures. This study focuses on segmentation of anatomical structures for 3D printing, virtual surgery planning, and advanced visualization such as virtual or augmented reality. Manual segmentation methods are labor-intensive and can be subjective, leading to inter-observer variability. Machine learning algorithms, particularly deep learning models, have gained traction for automating the process and are now considered state-of-the-art. However, deep-learning methods typically demand large datasets for fine-tuning and powerful graphics cards, limiting their applicability in resource-constrained settings. In this paper we introduce a robust deep learning framework for 3D medical segmentation that achieves high performance across a range of medical segmentation tasks, even when trained on a small number of subjects. This approach overcomes the need for extensive data and heavy GPU resources, facilitating adoption within healthcare systems. The potential is exemplified through six different clinical applications involving orthopedics, orbital segmentation, mandible CT, cardiac CT, fetal MRI and lung CT. Notably, a small set of hyper-parameters and augmentation settings produced segmentations with an average Dice score of 92% (SD = ±0.06) across a diverse range of organs and tissues.",Ekman T; Barakat A; Heiberg E,"Department of Medical Imaging and Physiology, Lund University, Lund, Sweden. tobias.ekman88@gmail.com.",3D printing in medicine,2025-03-06,10.1186/s41205-025-00254-1,8.8,"visualization(abstract); visual(abstract); artificial intelligence(kw); machine learning(kw,abstract); data(title,abstract)",Artificial intelligence; Segmentation; Machine Learning; 3D Printing; Deep Learning
40038307,Breast cancer prediction based on gene expression data using interpretable machine learning techniques.,"Breast cancer remains a global health burden, with an increase in deaths related to this particular cancer. Accurately predicting and diagnosing breast cancer is important for treatment development and survival of patients. This study aimed to accurately predict breast cancer using a dataset comprising 1208 observations and 3602 genes. The study employed feature selection techniques to identify the most influential predictive genes for breast cancer using machine learning (ML) models. The study used K-nearest Neighbors (KNN), random forests (RF), and a support vector machine (SVM). Furthermore, the study employed feature- and model-based importance and explainable ML methods, including Shapley values, Partial dependency (PDPS), and Accumulated Local Effects (ALE) plots, to explain the genes' importance ranking from the ML methods. Shapley values highlighted the significance of some of the genes in predicting cancer presence. Model-based feature ranking techniques, particularly the Leaving-One-Covariate-In (LOCI) method, identified the ten most critical genes for predicting tumor cases. The LOCI rankings from the SVM and RF methods were aligned. Additionally, visualization methods such as PDPS and ALE plots demonstrated how individual feature changes affect predictions and interactions with other genes. By combining feature selection techniques and explainable ML methods, this study has demonstrated the interpretability and reliability of machine learning models for breast cancer prediction, emphasizing the importance of incorporating explainable ML approaches for medical decision-making.",Kallah-Dagadu G; Mohammed M; Nasejje JB; Mchunu NN; Twabi HS; Batidzirai JM; Singini GC; Nevhungoni P; Maposa I,"Department of Statistics and Actuarial Science, University of Ghana, Accra, Ghana.",Scientific reports,2025-03-04,10.1038/s41598-025-85323-5,8.4,"visualization(abstract); visual(abstract); machine learning(kw,title,abstract); data(title,abstract)",Prediction; Breast cancer; Machine Learning; Interpretable Machine Learning
40053759,Building and Developing a Tool (PANDEM-2 Dashboard) to Strengthen Pandemic Management: Participatory Design Study. ,"The COVID-19 pandemic exposed challenges in pandemic management, particularly in real-time data sharing and effective decision-making. Data protection concerns and the lack of data interoperability and standardization hindered the collection, analysis, and interpretation of critical information. Effective data visualization and customization are essential to facilitate decision-making. This study describes the development of the PANDEM-2 dashboard, a system providing a standardized and interactive platform for decision-making in pandemic management. It outlines the participatory approaches used to involve expert end users in its development and addresses key considerations of privacy, data protection, and ethical and social issues. Development was informed by a review of 25 publicly available COVID-19 dashboards, leading to the creation of a visualization catalog. User requirements were gathered through workshops and consultations with 20 experts from various health care and public health professions in 13 European Union countries. These were further refined by mapping variables and indicators required to fulfill the identified needs. Through a participatory design process, end users interacted with a preprototype platform, explored potential interface designs, and provided feedback to refine the system's components. Potential privacy, data protection, and ethical and social risks associated with the technology, along with mitigation strategies, were identified through an iterative impact assessment. Key variables incorporated into the PANDEM-2 dashboard included case rates, number of deaths, mortality rates, hospital resources, hospital admissions, testing, contact tracing, and vaccination uptake. Cases, deaths, and vaccination uptake were prioritized as the most relevant and readily available variables. However, data gaps, particularly in contact tracing and mortality rates, highlighted the need for better data collection and reporting mechanisms. User feedback emphasized the importance of diverse data visualization formats combining different data types, as well as analyzing data across various time frames. Users also expressed interest in generating custom visualizations and reports, especially on the impact of government interventions. Participants noted challenges in data reporting, such as inconsistencies in reporting levels, time intervals, the need for standardization between member states, and General Data Protection Regulation concerns for data sharing. Identified risks included ethical concerns (accessibility, user autonomy, responsible use, transparency, and accountability), privacy and data protection (security and access controls and data reidentification), and social issues (unintentional bias, data quality and accuracy, dependency on technology, and collaborative development). Mitigation measures focused on designing user-friendly interfaces, implementing robust security protocols, and promoting cross-member state collaboration. The PANDEM-2 dashboard provides an adaptable, user-friendly platform for pandemic preparedness and response. Our findings highlight the critical role of data interoperability, cross-border collaboration, and custom IT tools in strengthening future health crisis management. They also offer valuable insights into the challenges and opportunities in developing IT solutions to support pandemic preparedness.",Tighe C; Ngongalah L; Sentís A; Orchard F; Pacurar GA; Hayes C; Hayes JS; Toader A; Connolly MA,"Insight, SFI Research Centre for Data Analytics, University of Galway, Galway, Ireland.",JMIR public health and surveillance,2025-03-05,10.2196/52119,6.9,"visualization(abstract); dashboard(title,abstract); visual(abstract); data(abstract)",
40053788,Testing a Dashboard Intervention for Tracking Digital Social Media Activity in Clinical Care of Individuals With Mood and Anxiety Disorders: Protocol and Design Considerations for a Pragmatic Randomized Trial. ,"Mood and anxiety disorders are prevalent mental health diagnoses. Numerous studies have shown that measurement-based care, which is used to monitor patient symptoms, functioning, and treatment progress and help guide clinical decisions and collaboration on treatment goals, can improve outcomes in patients with these disorders. Including digital information regarding patients' electronic communications and social media activity is an innovative approach to augmenting measurement-based care. Recent data indicate interest and willingness from both mental health clinicians and patients to share this type of digital information in treatment sessions. However, the clinical benefit of systematically doing this has been minimally evaluated. This study aims to develop an electronic dashboard for tracking patients' digital social activity and a protocol for a pragmatic randomized trial to test the feasibility and efficacy of using the dashboard in real-world clinical care of patients with depression or anxiety disorders. We developed a personalized electronic dashboard that tracks patients' electronic communications and social media activity, visualizes data on these interactions through key graphics and figures, and provides a tool that can be readily integrated into routine clinical care for use by clinicians and patients during treatment sessions. We then designed a randomized trial to evaluate the feasibility and effectiveness of using the electronic dashboard in real-world care compared to treatment as usual. The trial included patients aged ≥12 years with a mood or anxiety disorder who were receiving treatment in outpatient psychiatry clinics in the Johns Hopkins Health System and the Kennedy Krieger Institute. The primary outcome includes changes in patient-rated depression symptoms. Secondary outcomes include changes in patient-rated anxiety symptoms and overall functioning. Exploratory analyses examine the impact of the intervention on measures of therapeutic alliance and the detection of clinically actionable targets. We successfully developed an electronic dashboard for tracking patients' electronic communications and social media activity, and we implemented a protocol for evaluating the feasibility and efficacy of using the dashboard in routine care for mood or anxiety disorders. The protocol was approved by the Johns Hopkins University School of Medicine Institutional Review Board. In this study, we report the technological, ethical, and pragmatic considerations in developing the dashboard and testing it in a real-world setting. The integration of an electronic dashboard to monitor digital social activity in mental health care treatment is novel. This study examines the feasibility and effectiveness of the dashboard and the challenges in implementing this protocol. The lessons learned from developing and implementing the study will inform ongoing discussions about the value of gathering collateral information on patients' digital social activity and how to do so in a way that is acceptable and clinically effective. ClinicalTrials.gov NCT03925038; https://clinicaltrials.gov/study/NCT03925038. DERR1-10.2196/63279.",Nesbitt B; Virgadamo D; Aguirre C; DeCamp M; Dredze M; Harrigian K; Lhaksampa T; Meuchel JM; Meyer AM; Walker A; Zirikly A; Chisolm MS; Zandi PP; Miller L,"Kennedy Krieger Institute, Baltimore, MD, United States.",JMIR research protocols,2025-03-05,10.2196/63279,5.4,"dashboard(title,abstract); visual(abstract); data(abstract)",
40038740,Global research dynamics in urea cycle disorders: a bibliometric study highlighting key players and future directions.,"<h4>Background</h4>This study aims to explore the research hotspots and trends of urea cycle disorders through bibliometric analysis.<h4>Methods</h4>Using the Web of Science Core Collection as the database, we retrieved literature published from 2007 to 2024. We utilized CiteSpace, VOSviewer, and Bibliometrix R package to conduct a bibliometric visualization analysis, including the number of publications, citation frequency, publishing countries, institutions, journals, authors, references, and keywords.<h4>Results</h4>A total of 926 publications on UCDs were published in 318 journals by 4807 authors at 1494 institutions from 49 countries/regions. The USA had the highest number of publications and citation frequency. The Children's National Health System in the USA published the most literature. The most frequent collaboration was between the USA and Germany. The journal with the most publications was Molecular Genetics and Metabolism. The author with the most publications was Johannes Häberle. The most frequently cited reference was the 2019 publication of the revised guidelines for the diagnosis and management of UCDs. The identified future research hotspots are expected to focus on ""gene therapy"", ""mutations"" and ""efficacy"".<h4>Conclusion</h4>This study is the first bibliometric analysis of publications in the field of UCDs. These findings suggest that European and American countries dominate UCD research, it is necessary to further strengthen global cooperation in the field of UCDs. Early detection of the disease and emerging therapies, including gene therapy, are likely to be future research hotspots.",Wang Y; Wang X; Zhang H; Zhu B,"Department of Pediatrics, Xijing Hospital, The Fourth Military Medical University, Xi'an, 710032, China.",Orphanet journal of rare diseases,2025-03-04,10.1186/s13023-025-03625-3,3.0,visualization(abstract); visual(abstract); data(abstract),Inborn Errors Of Metabolism; Vosviewer; Urea Cycle Disorder; Bibliometric Analysis; Citespace
40024927,Trends and Insights in Cognitive Impairment and Depression Research: A Comprehensive Bibliometric Analysis. ,"Cognitive impairment and depression are widespread, debilitating conditions that significantly impact quality of life and present major public health challenges. This study aimed to explore the intersection of cognitive impairment and depression, identifying trends, major contributors, influential studies, and emerging research subjects. We conducted a bibliometric analysis using the Scopus database on July 21, 2024, covering the literature from 2000 to 2024. Data were extracted and analyzed using R (version 4.3.3) with the bibliometrix package and ""biblioshiny"" web interface for visualization. The analysis included assessing publication trends, identifying the leading authors, evaluating major journals, and tracking institutional contributions. Keyword co-occurrence and thematic tracking were used to explore the research focus subjects and evolving trends. Two thousand and fifty-one articles were identified, with annual scientific production showing a 7.71% growth rate, from 18 articles in 2000 to 195 articles in 2022. The average number of citations per article fluctuated, previously increasing but declining in recent years. The leading journals included the Journal of Affective Disorders and the American Journal of Geriatric Psychiatry. The leading authors were Zhang Y and Li Y, with significant contributions from the University of Toronto and the University of California. The USA led in article production, followed by China and Canada, with extensive international collaboration. The most cited document was that of Rock etal.,with 1336 citations. The keyword analysis highlighted ""depression"" as the most frequent term, and thematic tracking revealed distinct clusters of nonhuman and human research. This study's results inform future research guidelines and underscore the importance of interdisciplinary collaboration to address these interrelated conditions. It contributes to the existing literature by tracking the evolution and current state of research and guiding future studies toward emerging themes and gaps in this faculty.",Alsulaiman F; Alabdali M; Aljaafari D; Alsulaiman AA; Alzahrani SI; Alyahya RM; Alshurem M; Alsulaiman A; Al Ghamdi O,"Department of Neurology, College of Medicine, Imam Abdulrahman Bin Faisal University, Dammam, Saudi Arabia.",Annals of African medicine,2025-03-03,10.4103/aam.aam_258_24,3.0,visualization(abstract); visual(abstract); data(abstract),
39928123,MetaAnalysisOnline.com: Web-Based Tool for the Rapid Meta-Analysis of Clinical and Epidemiological Studies.,"<h4>Background</h4>A meta-analysis is a quantitative, formal study design in epidemiology and clinical medicine that systematically integrates and quantitatively synthesizes findings from multiple independent studies. This approach not only enhances statistical power but also enables the exploration of effects across diverse populations and helps resolve controversies arising from conflicting studies.<h4>Objective</h4>This study aims to develop and implement a user-friendly tool for conducting meta-analyses, addressing the need for an accessible platform that simplifies the complex statistical procedures required for evidence synthesis while maintaining methodological rigor.<h4>Methods</h4>The platform available at MetaAnalysisOnline.com enables comprehensive meta-analyses through an intuitive web interface, requiring no programming expertise or command-line operations. The system accommodates diverse data types including binary (total and event numbers), continuous (mean and SD), and time-to-event data (hazard rates with CIs), while implementing both fixed-effect and random-effect models using established statistical approaches such as DerSimonian-Laird, Mantel-Haenszel, and inverse variance methods for effect size estimation and heterogeneity assessment.<h4>Results</h4>In addition to statistical tests, graphical representations including the forest plot, the funnel plot, and the z score plot can be drawn. A forest plot is highly effective in illustrating heterogeneity and pooled results. The risk of publication bias can be revealed by a funnel plot. A z score plot provides a visual assessment of whether more research is needed to establish a reliable conclusion. All the discussed models and visualization options are integrated into the registration-free web-based portal. Leveraging MetaAnalysisOnline.com's capabilities, we examined treatment-related adverse events in patients with cancer receiving perioperative anti-PD-1 immunotherapy through a systematic review encompassing 10 studies with 8099 total participants. Meta-analysis revealed that anti-PD-1 therapy doubled the risk of adverse events (risk ratio 2.15, 95% CI 1.39-3.32), with significant between-study heterogeneity (I<sup>2</sup>=95%) and publication bias detected through the Egger test (P=.02). While these findings suggest increased toxicity associated with anti-PD-1 treatment, the z score analysis indicated that additional studies are needed for definitive conclusions.<h4>Conclusions</h4>In summary, the web-based tool aims to bridge the void for clinical and life science researchers by offering a user-friendly alternative for the swift and reproducible meta-analysis of clinical and epidemiological trials.",Fekete JT; Győrffy B,"Department of Bioinformatics, Semmelweis University, Budapest, Hungary.",Journal of medical Internet research,2025-03-06,10.2196/64016,3.0,visualization(abstract); visual(abstract); data(abstract),Pharmacology; Treatment; Statistics; epidemiology; Random effect model; Clinical Trial; Response Rate; Funnel Plot; Fixed Effect Model; Hazard Rate; Z Score Plot
40053710,Daily Treatment Monitoring for Patients Receiving Home-Based Peritoneal Dialysis and Prediction of Heart Failure Risk: mHealth Tool Development and Modeling Study. ,"Peritoneal dialysis is one of the major renal replacement modalities for patients with end-stage renal disease. Heart failure is a common adverse event among patients who undergo peritoneal dialysis treatment, especially for those who undergo continuous ambulatory peritoneal dialysis at home, because of the lack of professional input-output volume monitoring and management during treatment. This study aims to develop novel mobile health (mHealth) tools to improve the quality of home-based continuous ambulatory peritoneal dialysis treatment and to build a prediction model of heart failure based on the system's daily treatment monitoring data. The mHealth tools with a 4-layer system were designed and developed using Spring Boot, MyBatis Plus, MySQL, and Redis as backend technology stack, and Vue, Element User Interface, and WeChat Mini Program as front-end technology stack. Patients were recruited to use the tool during daily peritoneal dialysis treatment from January 1, 2017, to April 20, 2023. Logistic regression models based on real-time treatment monitoring data were used for heart failure prediction. The sensitivity, specificity, accuracy, and Youden index were calculated to evaluate the performance of the prediction model. In the sensitivity analysis, the ratio of patients with and without heart failure was set to 1:4 and 1:10, respectively, to better evaluate the stability of the prediction model. A WeChat Mini Program named Futou Bao for patients and a patient data management platform for doctors was developed. Futou Bao included an intelligent data upload function module and an auxiliary function module. The doctor's data management platform consisted of 4 function modules, that is, patient management, data visualization and marking, data statistics, and system management. During the study period, the records of 6635 patients who received peritoneal dialysis treatment were uploaded in Futou Bao, with 0.71% (47/6635) of them experiencing heart failure. The prediction model that included sex, age, and diastolic blood pressure was considered as the optimal model, wherein the sensitivity, specificity, accuracy, and Youden index were 0.75, 0.91, 0.89, and 0.66, respectively, with an area under the curve value of 0.879 (95% CI 0.772-0.986) using the validation dataset. The sensitivity analysis showed stable results. This study provides a new home-based peritoneal dialysis management paradigm that enables the daily monitoring and early warning of heart failure risk. This novel paradigm is of great value for improving the efficiency, security, and personalization of peritoneal dialysis.",Wu J; Zeng Y; Yang J; Yao Y; Xu X; Song G; Yi W; Wang T; Zheng Y; Jia Z; Yan X,"Shenzhen Hospital of Traditional Chinese Medicine, Shenzen, China.",JMIR formative research,2025-03-03,10.2196/56254,3.0,visualization(abstract); visual(abstract); data(abstract),
40047946,Novel Techniques in Antenatal Imaging of Spinal Dysraphisms.,"<h4>Purpose of review</h4>This review examines the imaging techniques for diagnosing spinal dysraphisms (SD), focusing on advancements in prenatal detection.<h4>Recent findings</h4>Prenatal ultrasound (US) is the first-line tool for detecting spinal dysraphisms, including myelomeningocele. While US is effective for early detection, it has limitations in fully characterizing defects, particularly due to factors like fetal positioning. To address these, advanced techniques such as 3D ultrasound and AI-driven algorithms have improved diagnostic accuracy. Magnetic resonance imaging (MRI) remains critical for a comprehensive evaluation, providing detailed visualization of soft tissue anomalies and assessing lesion severity. Prenatal ultrasound is essential for initial screening but often complemented by MRI for a thorough diagnosis. Innovations in imaging technologies, including AI and 3D ultrasound, promise to enhance early detection and clinical management of spinal dysraphisms.",Royal C; Chertin L; Alfawzan M; Killian ME,"Department of Urology, Division of Pediatric Urology, Le Bonheur Children's Hospital, 50 N Dunlap Street, Memphis, TN, 38103, USA. croyal7@uthsc.edu.",Current urology reports,2025-03-06,10.1007/s11934-025-01258-4,2.5,visualization(abstract); visual(abstract),Neural tube defects; Magnetic Resonance Imaging; Spina Bifida; Spinal Dysraphism; Prenatal Ultrasound; 3D ultrasound
40044669,Monitoring mRNA vaccine antigen expression in vivo using PET/CT.,"Noninvasive visualization of the distribution and persistence of mRNA vaccine antigen expression in mammalian systems has implications for the development and evaluation of future mRNA vaccines. Here, we genetically fuse E. coli dihydrofolate reductase (eDHFR) to the delta furin diproline modified SARS-CoV-2 spike glycoprotein (S2P<sup>∆f</sup>) mRNA vaccine and image its expression in female mice and male non-human primates using [<sup>18</sup>F]fluoropropyl-trimethoprim ([<sup>18</sup>F]FP-TMP). Whole body positron emission tomography (PET) imaging revealed transient expression of the vaccine antigen in the injection site and draining lymph nodes (dLNs). Fusion of eDHFR did not impact S2P immunogenicity and no humoral or cellular immune response was detected against eDHFR in either species. In this work, we show that eDHFR can be used as an mRNA-encoded PET reporter gene to monitor the spatiotemporal dynamics of mRNA vaccine antigen expression in vivo. This technique could be applied in clinical translation of future mRNA vaccines or therapeutics.",Blizard GS; Dwivedi G; Pan YG; Hou C; Etersque JM; Said H; Chevrier A; Lavertu M; Ni H; Davis B; Tam Y; Cao Q; Mach RH; Weissman D; Alameh MG; Sellmyer MA,"Department of Radiology, Perelman School of Medicine, University of Pennsylvania, Philadelphia, PA, USA.",Nature communications,2025-03-06,10.1038/s41467-025-57446-w,2.5,visualization(abstract); visual(abstract),
