pmid,title,abstract,authors,first_author_affiliation,journal,pub_date,doi,score,matched_keywords,api_keywords
40240653,Machine learning approaches for assessing medication transfer to human breast milk.,"The human milk/plasma (M/P) drug concentration ratio is crucial in pharmacology, especially for breastfeeding mothers undergoing treatment. It determines the extent to which drugs ingested by the mother pass into breast milk, potentially affecting the infant. This study conducted a comprehensive evaluation of multiple machine learning algorithms to assess their effectiveness in predicting the M/P ratio. The dataset consists of 162 drugs and 11 predictor variables. M/P ratios were categorized into two groups of (0, 1) and (≥ 1), and a refined three-category system: (0, < 0.5), (0.5, < 1), and (≥ 1). The ML techniques utilized include K-Nearest Neighbors (KNN), Random Forest, Support Vector Machine (SVM), and Neural Networks. We implied the five-fold cross-validation to ensure the model's robustness and Principal Component Analysis (PCA) was applied for data visualization. Bayesian Information Criterion (BIC) was used in the KNN model selection to balance complexity and explanatory power. In our study, KNN achieved average accuracies of 79% for the two-category system and 60% for the three-category. Random Forest models show 77 and 64% average accuracy, respectively. SVM achieved similar results with 78 and 67%, while Neural Networks have the overall best result among the other models with average accuracies of 82 and 76% accuracy. The study highlights the potential of machine learning (ML) techniques in predicting M/P ratios, offering valuable insights for risk assessment during drug development. These predictive models can serve as a valuable tool for estimating drug transfer into breast milk, helping to bridge knowledge gaps in drug safety for lactating individuals. Further validation and refinement by incorporating larger datasets can enhance their reliability and applicability. Advancing these techniques can support safer medication use and informed clinical decision-making for lactating individuals.",Zhao Z; Zou P; Fang Y; Si T; Li Y; Yi B; Zhang T,"School of Pharmacy and Pharmaceutical Sciences, SUNY-Binghamton University, PO Box 6000, Binghamton, NY, 13902, USA.",Journal of pharmacokinetics and pharmacodynamics,2025-04-16,10.1007/s10928-025-09972-9,7.6,"visualization(abstract); visual(abstract); machine learning(kw,title,abstract); data(abstract)",Pharmacokinetics; Breast milk; Machine Learning; Milk To Plasma Concentration Ratio (M/p Ratio)
40237900,Artificial intelligence-assisted multimodal imaging for the clinical applications of breast cancer: a bibliometric analysis.,"<h4>Background</h4>Breast cancer (BC) remains a leading cause of cancer-related mortality among women globally, with increasing incidence rates posing significant public health challenges. Recent advancements in artificial intelligence (AI) have revolutionized medical imaging, particularly in enhancing diagnostic accuracy and prognostic capabilities for BC. While multimodal imaging combined with AI has shown remarkable potential, a comprehensive analysis is needed to synthesize current research and identify emerging trends and hotspots in AI-assisted multimodal imaging for BC.<h4>Methods</h4>This study analyzed literature on AI-assisted multimodal imaging in BC from January 2010 to November 2024 in Web of Science Core Collection (WoSCC). Bibliometric and visualization tools, including VOSviewer, CiteSpace, and the Bibliometrix R package, were employed to assess countries, institutions, authors, journals, and keywords.<h4>Results</h4>A total of 80 publications were included, revealing a steady increase in annual publications and citations, with a notable surge post-2021. China led in productivity and citations, while Germany exhibited the highest citation average. The United States demonstrated the strongest international collaboration. The most productive institution and author are Radboud University Nijmegen and Xi, Xiaoming. Publications were predominantly published in Computerized Medical Imaging and Graphics, with Qian, XJ's 2021 study on BC risk prediction under deep learning frameworks being the most influential. Keyword analysis highlighted themes such as ""breast cancer"", ""classification"", and ""deep learning"".<h4>Conclusions</h4>AI-assisted multimodal imaging has significantly advanced BC diagnosis and management, with promising future developments. This study offers researchers a comprehensive overview of current frameworks and emerging research directions. Future efforts are expected to focus on improving diagnostic precision and refining therapeutic strategies through optimized imaging techniques and AI algorithms, emphasizing international collaboration to drive innovation and clinical translation.",Hou C; Huang T; Hu K; Ye Z; Guo J; Zhou H,"Hangzhou TCM Hospital of Zhejiang Chinese Medical University (Hangzhou Hospital of Traditional Chinese Medicine), Hangzhou, 310007, Zhejiang, China.",Discover oncology,2025-04-16,10.1007/s12672-025-02329-1,7.1,"visualization(abstract); visual(abstract); artificial intelligence(kw,title,abstract)",Artificial intelligence; Breast cancer; Multimodal imaging; Bibliometric Analysis
39537359,Multisample motif discovery and visualization for tandem repeats.,"Tandem repeats (TRs) occupy a significant portion of the human genome and are a source of polymorphisms due to variations in sizes and motif compositions. Some of these variations have been associated with various neuropathological disorders, highlighting the clinical importance of assessing the motif structure of TRs. Moreover, assessing the TR motif variation can offer valuable insights into evolutionary dynamics and population structure. Previously, characterizations of TRs were limited by short-read sequencing technology, which lacks the ability to accurately capture the full TR sequences. As long-read sequencing becomes more accessible and can capture the full complexity of TRs, there is now also a need for tools to characterize and analyze TRs using long-read data across multiple samples. In this study, we present MotifScope, a novel algorithm for the characterization and visualization of TRs based on a de novo <i>k</i>-mer approach for motif discovery. Comparative analysis against established tools reveals that MotifScope can identify a greater number of motifs and more accurately represent the underlying repeat sequences. Moreover, MotifScope has been specifically designed to enable motif composition comparisons across assemblies of different individuals, as well as across long-read sequencing reads within an individual, through combined motif discovery and sequence alignment. We showcase potential applications of MotifScope in diverse fields, including population genetics, clinical settings, and forensic analyses.",Zhang Y; Hulsman M; Salazar A; Tesi N; Knoop L; van der Lee S; Wijesekera S; Krizova J; Kamsteeg EJ; Holstege H,"Section Genomics of Neurodegenerative Diseases and Aging, Department of Clinical Genetics, Vrije Universiteit Amsterdam, Amsterdam UMC, 1081HV Amsterdam, The Netherlands.",Genome research,2025-04-14,10.1101/gr.279278.124,7.0,"visualization(title,abstract); visual(title,abstract); data(abstract)",
39331546,Effect of White Matter Uncertainty Visualization in Neurosurgical Decision-Making.,"Fiber tracking is a powerful technique that provides insight into the brain's white matter structure. Despite its potential, the inherent uncertainties limit its widespread clinical use. These uncertainties potentially hamper the clinical decisions neurosurgeons have to make before, during, and after the surgery. Many techniques have been developed to visualize uncertainties; however, there is limited evidence to suggest whether these uncertainty visualization influences neurosurgical decision-making. In this article, we evaluate the hypothesis that uncertainty visualization in fiber tracking influences neurosurgeon's decisions and confidence in their decisions. For this purpose, we designed a user study through an online interactive questionnaire and evaluate the influence of uncertainty visualization in neurosurgical decision-making. The results of this study emphasize the importance of uncertainty visualization in clinical decision-making by highlighting the influence of different intervals of uncertainty visualization in critical clinical decisions.",Siddiqui F; Brouwers HB; Rutten GJ; Hollt T; Vilanova A,,IEEE computer graphics and applications,2025-04-14,10.1109/mcg.2024.3462926,6.5,"visualization(title,abstract); visual(title,abstract)",
40239236,BenchXAI: Comprehensive benchmarking of post-hoc explainable AI methods on multi-modal biomedical data.,"The increasing digitalization of multi-modal data in medicine and novel artificial intelligence (AI) algorithms opens up a large number of opportunities for predictive models. In particular, deep learning models show great performance in the medical field. A major limitation of such powerful but complex models originates from their 'black-box' nature. Recently, a variety of explainable AI (XAI) methods have been introduced to address this lack of transparency and trust in medical AI. However, the majority of such methods have solely been evaluated on single data modalities. Meanwhile, with the increasing number of XAI methods, integrative XAI frameworks and benchmarks are essential to compare their performance on different tasks. For that reason, we developed BenchXAI, a novel XAI benchmarking package supporting comprehensive evaluation of fifteen XAI methods, investigating their robustness, suitability, and limitations in biomedical data. We employed BenchXAI to validate these methods in three common biomedical tasks, namely clinical data, medical image and signal data, and biomolecular data. Our newly designed sample-wise normalization approach for post-hoc XAI methods enables the statistical evaluation and visualization of performance and robustness. We found that the XAI methods Integrated Gradients, DeepLift, DeepLiftShap, and GradientShap performed well over all three tasks, while methods like Deconvolution, Guided Backpropagation, and LRP-α1-β0 struggled for some tasks. With acts such as the EU AI Act the application of XAI in the biomedical domain becomes more and more essential. Our evaluation study represents a first step towards verifying the suitability of different XAI methods for various medical domains.",Metsch JM; Hauschild AC,"Institute for Medical Informatics, University Medical Center Göttingen, Germany. Electronic address: jacquelinemichelle.beinecke@med.uni-goettingen.de.",Computers in biology and medicine,2025-04-15,10.1016/j.compbiomed.2025.110124,5.8,"visualization(abstract); visual(abstract); artificial intelligence(abstract); data(kw,title,abstract)",Deep Neural Networks; Biomedical Data; Explainable Ai; Xai Evaluation Framework; Post-hoc Xai
40239232,Portable ECG and PCG wireless acquisition system and multiscale CNN feature fusion Bi-LSTM network for coronary artery disease diagnosis.,"Coronary artery disease (CAD) is a major cause of mortality, especially among aging populations, making timely and accurate diagnosis essential. In this work, a portable wireless device powered by artificial intelligence for CAD detection is proposed, which synchronously captures electrocardiograms (ECG) and phonocardiograms (PCG) signals and transmits them for real-time analysis and visualization. To ensure the reliability of the acquired signals, a Hidden Semi Markov model is applied to validate data quality. Then, a multiscale convolutional neural network (CNN) feature fusion model extracts critical features from the PCG and ECG signals. All these features and signal information are later processed by a bidirectional long short-term memory (Bi-LSTM) network. Our network achieves impressive metrics and maintains reliable performance in practical tests. This straightforward diagnostic system offers a practical and technically feasible solution for the effective diagnosis of CAD, leveraging advanced neural network architectures for robust clinical application.",Lin J; Wang S; Xuan W; Chen D; Liu F; Chen J; Xia S; Dong S; Luo J,"Ministry of Education Key Lab. of RF Circuits and Systems, College of Electronics & Information Hangzhou Dianzi University, Hangzhou, China.",Computers in biology and medicine,2025-04-15,10.1016/j.compbiomed.2025.110202,4.0,visualization(abstract); visual(abstract); artificial intelligence(abstract); data(abstract),CAD; Wireless Device; Bi-lstm; Multiscale Cnn Feature Fusion; Pcg And Ecg
40235327,Molecular signatures of endodontitis and pulpal inflammation: a comprehensive gene expression and multi-parameter analysis using GSE77459 microarray data.,"Pulpal inflammation remains a significant endodontic challenge requiring improved molecular understanding for effective diagnosis and treatment. Current diagnostic methods largely depend on clinical assessments, necessitating molecular-level insights. This study aimed to analyze comprehensive gene expression profiles in pulpitis to identify potential diagnostic markers and understand underlying molecular mechanisms. We analyzed the GSE77459 dataset from Gene Expression Omnibus, comprising twelve pulpal tissue samples (six irreversible pulpitis and six normal controls). Gene expression profiling was performed using Affymetrix GeneTitan Multichannel Instrument. Pain assessment utilized visual analog scale (VAS) readings, with values >30mm indicating moderate to severe pain. Differential gene expression analysis was conducted using GEO2R, implementing a false discovery rate of 5%. Statistical significance was evaluated through adjusted p-values, log2 fold changes, and comprehensive visualization techniques including Volcano plots, Mean-Difference plots, and UMAP analysis. The analysis identified significant expression changes between inflamed and normal pulp tissues. Three genes showed notable upregulation: SNORD113-3 (log2FC: +0.71), RN5S290 (log2FC: +0.70), and SH3GL2 (log2FC: +0.67). Key downregulated genes included IGHV3-72 (log2FC: -1.66), IGKV1-5 (log2FC: -1.57), and IGHD (log2FC: -1.57). UMAP analysis revealed distinct clustering patterns between disease and control samples, while maintaining proximal positioning, indicating subtle yet consistent transcriptional differences. Statistical analysis showed that 62% of differentially expressed genes had significant adjusted p-values (<1e-8), with 25% exhibiting absolute log2FC values >1.2. This study reveals specific molecular signatures associated with pulpal inflammation, particularly highlighting the downregulation of immunoglobulin-related genes and upregulation of RNA processing factors. These findings provide potential molecular markers for pulpitis diagnosis and suggest new directions for therapeutic interventions in endodontic treatment.",Boreak N,"Department of Restorative Dental Sciences, College of Dentistry, Jazan University, Jazan 45142, Saudi Arabia. nboraak@jazanu.edu.sa.","Cellular and molecular biology (Noisy-le-Grand, France)",2025-04-15,10.14715/cmb/2025.71.3.12,3.8,"visualization(abstract); visual(abstract); data(title,abstract)",
40241005,Global burden of TBL cancer in older adults: the role of dietary factors (1990-2021).,"<h4>Background</h4>The incidence and mortality rates of trachea, bronchus, and lung cancers (TBL) continue to rise globally. Despite a trend of increasing cases among younger populations, the majority of patients with TBL remain concentrated in the 50 + age group. A comprehensive analysis of data from the Global Burden of Disease (GBD) database reveals that fruit-deficient diets significantly contribute to both mortality and disability-adjusted life years (DALYs) associated with TBL, particularly in patients aged 55 and older, thus posing a major global health challenge. This highlights the critical need to address the burden of this dietary risk factor in older populations. Leveraging the unparalleled value of GBD research in assessing health impacts, this study emphasizes the importance of mitigating the influence of poor dietary habits on elderly populations. The goal is to support informed public health decisions and strategies that can advance global health outcomes.<h4>Methods</h4>Between 1990 and 2021, this study systematically analyzed key indicators for patients with TBL aged 55 + , including morbidity, mortality, DALYs, age-standardized incidence rates (ASIRs), age-standardized mortality rates (ASMRs), and age-standardized DALYs (ASDRs). A thorough risk association analysis was conducted regarding the role of fruit-poor diets in TBL incidence. Data visualization and graphing were performed using JD_GBDR (V2.32) to explore disease characteristics and risk factors, enabling rigorous analysis of the impact of dietary patterns on TBL outcomes in this demographic.<h4>Results</h4>From 1990 to 2021, the global incidence of TBL has shown a marked increase in individuals aged 55 and older. By 2021, cases are projected to reach 2.02 million, with deaths rising to 1.8 million. Over the past 30 years, morbidity has surged by 116.82%, mortality by 99.88%, and DALYs by 80.56%. Notably, within the TBL patient group aged over 55, insufficient fruit intake has emerged as a key factor, contributing to 56,583 deaths-a 39.33% increase in mortality since 1990-and 1,200,556 DALYs, reflecting a 26.48% rise. These figures underscore the significant role of inadequate fruit intake in the disease progression of older patients with TBL, directly influencing mortality rates and DALY outcomes.<h4>Conclusion</h4>The study reveals an overall upward trajectory in global morbidity, mortality, and DALYs among patients with TBL aged 55 and older between 1990 and 2021. The growing impact of inadequate fruit intake on both mortality and disability-adjusted life years highlights the severity of this risk. Regional variations may occur due to local factors, including environment, healthcare access, and economic conditions. This research offers valuable insights into the global burden and distinct risk factors of TBL in older populations, with particular emphasis on the influence of dietary factors. Future studies and public health strategies must address these elements to effectively tackle the challenges associated with TBL.",Zhang W; Zhang Y; Wei M; Zhu K; Wang X; Zhao Y; Shi J; Liu Z,"Department of Thoracic Surgery, Nanjing Drum Tower Hospital, Nanjing Drum Tower Hospital Clinical College of Nanjing University of Chinese Medicine, Nanjing, Jiangsu, 210008, People's Republic of China.",BMC public health,2025-04-16,10.1186/s12889-025-22377-0,3.0,visualization(abstract); visual(abstract); data(abstract),The elderly; epidemiology; risk factors; Global Burden Of Disease; Tbl
40249068,Feasibility of Qualitative Evaluation and Quantitative T2 Mapping of Peripheral Nerves and Muscles Using GRAPPATINI.,"<h4>Background</h4>Quantitative T2 mapping holds promise for evaluating peripheral nerve and muscle disorders, but current methods lack speed and diagnostic feasibility. As a proof of concept, T2 mapping may be applied to assess the abnormality of the common peroneal nerve (CPN), leading to denervation of the tibialis anterior muscle and subsequent foot drop.<h4>Purpose</h4>To evaluate the GRAPPATINI sequence (a combination of generalized autocalibrating partially parallel acquisition [GRAPPA] and model-based accelerated relaxometry by iterative non-linear inversion [MARTINI]) for qualitative assessment and quantitative T2 mapping in patients with foot drop. We hypothesized that GRAPPATINI would yield comparable qualitative image quality to conventional T2-weighted (T2w) turbo spin echo (TSE) while detecting T2 differences between abnormal and normal nerves and muscles.<h4>Study type</h4>Prospective, cross-sectional study.<h4>Population</h4>27 subjects (13 females; mean age: 54.4 years; range: 17-85 years) with clinical suspicion or diagnosis of foot drop.<h4>Field strength/sequence</h4>3-Tesla, with GRAPPATINI T2 mapping (spin echo) and T2w-TSE Dixon for unilateral MRI of the knee region.<h4>Assessment</h4>Three radiologists, blinded to the sequence type and clinical data, evaluated nerve and muscle visualization, diagnostic confidence, and abnormal signal detection. Quantitative T2 values were measured in six manually segmented muscles and in the CPN and tibial nerve.<h4>Statistical tests</h4>Wilcoxon rank sum tests compared T2 values between abnormal and normal muscles/nerves (p < 0.05 indicates statistical significance). Intra-class correlation coefficients (ICCs) assessed interobserver agreement.<h4>Results</h4>Qualitative scores for nerve visualization, muscle visualization, and diagnostic confidence were similar between GRAPPATINI and T2w-Dixon (p = 1.0). T2 values were significantly higher in all abnormal versus normal muscles (66.5 vs. 45.7 ms) and in all abnormal versus normal nerves (66.8 vs. 60.5 ms).<h4>Data conclusion</h4>GRAPPATINI provided comparable qualitative image quality to T2w imaging while enabling quantitative T2 mapping to detect abnormalities in muscles and nerves in patients with foot drop.<h4>Evidence level</h4>2.<h4>Technical efficacy</h4>Stage 2.",Lu AZ; Lin Y; Hilbert T; Igbinoba Z; Shakoor D; Cai X; Sneag DB; Tan ET,"Department of Radiology and Imaging, Hospital for Special Surgery, New York, New York, USA.",Journal of magnetic resonance imaging : JMRI,2025-04-18,10.1002/jmri.29803,3.0,visualization(abstract); visual(abstract); data(abstract),Peripheral Neuropathy; Foot Drop; Common Peroneal Nerve; T2 Mapping; Magnetic Resonance Neurography; Grappatini
40229650,"""Evaluation of hepatobiliary disorders using magnetic resonance cholangiopancreatography in a low-resource setting in Kano, Nigeria: a retrospective study"".","<h4>Background</h4>Biliary disorders are a major health concern in Nigeria, where magnetic resonance cholangiopancreatography (MRCP), a non-invasive imaging tool offering effective duct visualization without radiation, is emerging as a key diagnostic modality. This retrospective study in Kano explored its role in diagnosing biliary and pancreatic disorders.<h4>Materials and methods</h4>This retrospective study reviewed MRCP images and records of patients with suspected biliary disorders at Aminu Kano Teaching Hospital (AKTH), Kano, Nigeria. A 1.5T magnetic resonance imaging (MRI) machine obtained MRCPs following standard protocols, and key findings (e.g., calculus size and masses) were documented. Demographic and clinical data were analyzed in IBM-Statistical Package for Social Sciences (SPSS), with p<0.05 considered significant. Ethical approval was obtained, and patient confidentiality was upheld.<h4>Results</h4>A study of 101 participants (mean age: 44 ± 19.41 years, range: 3 months to 80 years) revealed a male predominance (55.4%). Obstructive jaundice (46.5%) was the most common MRCP indication, with imaging abnormalities observed in 84.2%, primarily obstructive cholelithiasis (22.8%) and pancreatic head masses (13.9%).<h4>Conclusion</h4>MRCP successfully detected hepatobiliary and pancreatic abnormalities in most patients, with obstructive jaundice being the primary indication and obstructive cholelithiasis the most frequent diagnosis. The study also found a correlation between main pancreatic duct diameter and age, where larger diameters signalled abnormalities, reinforcing MRCP's diagnostic significance.",Rabiu NM; Muhammad AR; Umar AB; Donzomga SD; Garzali IU; Abba SM; Ismail A,"Department of Radiology, Aminu Kano Teaching Hospital, Kano, Nigeria.",BMC gastroenterology,2025-04-14,10.1186/s12876-025-03811-4,3.0,visualization(abstract); visual(abstract); data(abstract),Obstructive jaundice; Non-invasive Imaging; Pancreatic Disorders; Biliary Disorders; Mrcp (Magnetic Resonance Cholangiopancreatography)
