pmid,title,abstract,authors,first_author_affiliation,journal,pub_date,doi,score,matched_keywords,api_keywords
42061044,A dimensional approach to hypersomnolence disorder without comorbidity: results from a French preliminary study and data visualization.,"<h4>Context</h4>The hypersomnolence disorder diagnostic criteria of the DSM-5-TR rely on the report of a 'hypersomnolence' syndrome, without defining the term or proposing any measuring tool to assess this. Among the vast diversity of tools to measure hypersomnolence, the Hypersomnia Severity Index (HSI) has been specifically designed to account for the multidimensionality of hypersomnolence. Showing good psychometric validity in two previous validation studies, the HSI has never been validated against the gold-standard Multiple Sleep Latency Test (MSLT).<h4>Objective</h4>This preliminary study aims to validate the French version of the HSI and to provide a first exploration of the link between HSI and the MSLT in a group of French subjects clinically diagnosed with hypersomnolence disorders. In addition, we propose an original visualization of the dimensions of the HSI.<h4>Method</h4>This study is a secondary analysis of a cohort of 34 patients diagnosed with hypersomnolence disorders without comorbidity. They underwent a MSLT and filled out the French version HSI as well as classical sleep medicine questionnaires. The HSI has undergone a rigorous translation and psychometric validation, which we compare with two previous psychometric validation studies.<h4>Results</h4>We obtained the same level of psychometric validity as previous studies, validating our French version on a population of patients with hypersomnolence disorder. However, we did not find any correlation between the HSI and the MSLT. Nevertheless, the dimensional approach offered by the HSI combined with our data visualization provide a valuable tool for sleep medicine clinical practice and research.",Martin VP; Beaumard C; Coelho J; Lopez R; Lambert I; McGonigal A; Peter-Derex L; Massiah B; Philip P; Micoulaud-Franchi JA,"Université de Lorraine, CNRS, Inria, LORIA F-54000 Nancy, France. Electronic address: vincent.p.martin@inria.fr.",Neurophysiologie clinique = Clinical neurophysiology,2026-04-29,10.1016/j.neucli.2026.103167,13.8,"visualization(kw,title,abstract); visual(kw,title,abstract); data(kw,title,abstract)",Data Visualization; Psychometric Validation; Hypersomnolence; Multiple Sleep Latency Test
42044457,DIA-NN EasyFilter Workflow for the Fast and User-Friendly Critical Assessment and Visualization of DIA-NN Proteomics Analysis Outcome.,"Liquid chromatography-tandem mass spectrometry (LC-MS/MS)-based proteomics, particularly data-independent acquisition (DIA), has become widely adopted across One Health approaches for biological and clinical research for quantitative protein characterization. Among the many computational tools available, DIA-NN has demonstrated superior performance; however, the primary output of the current versions is provided as a compact, compressed PARQUET file that can be difficult to interrogate without programming expertise. To address this limitation, we developed DIA-NN EasyFilter (DEF), a fast, user-friendly, KNIME-based workflow for comprehensive protein filtering and visualization. DEF integrates chromatographic peak-based filtering, curated contaminant libraries, and quantity-quality assessment along with interactive modules for qualitative and quantitative data exploration. The workflow is optimized for efficient execution within the KNIME local desktop environment and is designed to support end-users in improving accuracy and interpretability without requiring coding skills. We provide a detailed description on how to run DEF and demonstrate the utility and robustness of DEF using published large-scale proteomics data sets, showing high comparability across studies regardless of instrument platform or data set size.",Moagi GM; Ferreira TF; Kristof E; Arda AG; Arianti R; Horvatovich P; Csösz É,"Proteomics Core Facility, Department of Biochemistry and Molecular Biology, Faculty of Medicine, University of Debrecen, Egyetem tér 1, 4032 Debrecen, Hungary.",Journal of proteome research,2026-04-27,10.1021/acs.jproteome.5c01278,13.0,"visualization(kw,title,abstract); visual(kw,title,abstract); data(kw,abstract)",Visualization; DIA; Data Quality; Knime; Sgbs; Def; Xics; Parquet; Dia-nn
41804810,"A battery-free, wireless graphene pressure sensor for machine learning-assisted posture classification and VR/AR visualization in smart healthcare environments.","Continuous monitoring of pressure and temperature at skin interfaces is essential for preventing tissue damage and circulation-related complications in immobile patients. However, most existing healthcare pressure sensors remain bulky, wired, and battery-powered, which limit their suitability for long term use. Here, we report a battery-free, wireless multimodal sensing platform in which single-layer graphene functions as a high-performance pressure-sensing active layer, achieving high sensitivity (1.75 × 10<sup>-3</sup> kPa<sup>-1</sup>, gauge factor = 8.6) and excellent stability (over 1000 operational cycles). The platform enables real-time, reversible detection of pressure and temperature at the skin-device interfaces without external power source. By leveraging deep-learning algorithms, particularly deep neural networks (DNNs), the acquired signals are classified into distinct sitting postures, thereby enabling intelligent and continuous monitoring of patient status. Furthermore, integrated augmented- and virtual-reality (AR/VR) interfaces visualize pressure distributions in real time, enabling immersive and remote healthcare oversight. Collectively, this work introduces a graphene-based smart sensing platform that seamlessly integrates wireless operation, AI-driven analytics, and AR/VR visualization for advanced patient monitoring as a sort of personalized and interactive smart healthcare.",Choi M; Kim Y; Han H; Byeon G; Lee Y; Han JA; Lee NH; Kim SW; Lee H; Loh Y; Lee S; Hong DG; Lee S; Cho S; Kim J; Lee JO; Kim J; Jeong SY; Yang JC; Yu S; Jeon S; Cho D; Park I; Oh YS,"Nano Hybrid Technology Research Center, Korea Electrotechnology Research Institute, Changwon 51543, Republic of Korea. mwchoi@keri.re.kr.",Materials horizons,2026-04-27,10.1039/d5mh02270c,8.1,"visualization(title,abstract); visual(title,abstract); machine learning(title)",
42053105,Mapping the Cultural Heterogeneity of HealthCare System Performance: Visualizing Health Promotion Potential Through Cultural and Health System Alignment.,"PurposeTo visualize Triple Aim healthcare system performance according to cultural geography by mapping performance scores at the US county level.DesignCross-sectional, observational mapping of Triple Aim healthcare system performance for 2019.SettingUnited States of America at the county level.SampleData sources include healthcare system performance indicators of 3110 US counties for 2019. Data were mapped by aggregating county level Triple Aim performance scores according to the American Nations model. Regions with individualistic cultural ideologies and communitarian ones were grouped. Descriptive data for each were collated.MeasuresTriple Aim healthcare systems performance scores across US counties and aggregated across the American Nations.AnalysisDescriptive frequencies of adjusted performance scores are presented according to culturally distinct regional geographies.ResultsLarge heterogeneity in adjusted healthcare system performance scores was observed across the US and at the county level. For the American Nations (range = -1.43 to 0.16), population-weighted performance scores were highest for Greater Polynesia whereas First Nation scored the lowest. The 2019 mean (±SD) population-weighted performance scores for individualistic and communitarian American Nation region counties were -0.50 ± 0.83 and -0.36 ± 1.01, respectively.ConclusionVariation of healthcare system performance is large across US regions with distinct cultural phenotypes. Cultural geographies should be included as covariates in population-based analyses of healthcare system performance. Observed heterogeneity holds potential for identification of population-based health promotion opportunities at the county-level.",Pronk NP; Anderson P; Woodard C; Dieleman JL; Arena R,"HealthPartners Institute, Bloomington, MN, USA.",American journal of health promotion : AJHP,2026-04-29,10.1177/08901171261445269,8.1,"visualization(kw); visual(kw,title,abstract); data(abstract)",Culture; Performance; Visualization; Health Promotion; Healthcare Systems; Triple Aim
42043847,Toward a Common Set of Interface Requirements for Genomic Data Management: Scoping Review.,"<h4>Background</h4>Genomic data can advance precision medicine; however, to continue developing more targeted treatments, genomic datasets need to be integrated with health care data and become more disease-focused. This integration, in turn, amplifies existing challenges in health care data management, such as handling large data volumes, adhering to data standards, and protecting sensitive information. Addressing these challenges calls for unified digital ecosystems that combine data collection, standardization, analysis, and governance within a single platform, thereby reducing the technical burden for users. Currently, a clear set of indications about functional and nonfunctional requirements to help designers translate stakeholder needs into actionable design specifications is missing.<h4>Objective</h4>This scoping review aimed to identify the functional and nonfunctional requirements most frequently discussed in the literature from the perspective of end users (eg, clinicians and data analysts) to inform the design of a health and genomic data management platform that supports data sharing and analysis in clinical settings by conducting a PRISMA-ScR (Preferred Reporting Items for Systematic reviews and Meta-Analyses extension for Scoping Review) review.<h4>Methods</h4>We searched for peer-reviewed English studies that focused on platforms for managing genomic data from a user-centered perspective. We considered studies from 2014 to 2024 that were extracted from Scopus, PubMed, Web of Science, and Google Scholar for the scoping review. Insights were extrapolated for a thematic analysis to develop an initial set of requirements. We charted the functional and nonfunctional requirements according to their frequency of occurrence in the literature to provide a structured overview of the most commonly reported requirements.<h4>Results</h4>From 410 initial items, 210 items were preliminarily selected, and 53 items were included in the final analysis. Three primary groups of 26 interface functional requirements emerged: (1) general data management (acquisition, standardization, and sharing), (2) data processing and analysis (preprocessing and analysis pipelines), and (3) data visualization and reporting. Twenty nonfunctional requirements were identified and organized in 4 groups: (1) communication and support, (2) platform technical infrastructure, (3) user experience and user interface characteristics, and (4) security and compliance. We also investigated the issues that need to be resolved to develop an ideal platform.<h4>Conclusions</h4>We identified and mapped the most frequently reported functional and nonfunctional requirements of clinical and data professionals when discussing a health and genomic data management platform. The 3 key functional requirements should be supported by nonfunctional requirements such as secure technical infrastructure and governance mechanisms that enable compliant data processing and sharing. Designers may use these insights and mapping to develop standardized data platforms that promote efficient data exchange between institutions and experts while ensuring regulatory compliance and secure access, as proposed by the European Health Data Space.",Resendez V; Yıldırım F; Gaeta E; Fico G; Borsci S,"University of Twente, Enschede, The Netherlands.",Journal of medical Internet research,2026-04-27,10.2196/78405,7.8,"visualization(abstract); visual(abstract); data(kw,title,abstract); electronic health record(kw)",Genomics; data sharing; Interfaces; Electronic Health Records; Functional Requirements; Nonfunctional Requirements
42036142,From Static Diagnosis to Dynamic Guidance : Evolution of Artificial Intelligence in Pediatric Neuroimaging.,"The pediatric brain represents a dynamic biological target characterized by rapid myelination and functional reorganization, which presents unique challenges for conventional, adult-centric artificial intelligence (AI) models. This review provides a structured overview of the evolution of AI applications in pediatric neuroimaging and neurosurgery, tracing the transition from early standardized pipelines and handcrafted imaging biomarkers to contemporary deep learning-based approaches for segmentation, prediction, and anomaly detection. Recent advances indicate a paradigm shift from static image interpretation toward dynamic and interactive intelligence, in which AI systems actively support clinical decision-making during surgery rather than functioning solely as diagnostic tools. This new paradigm is supported by four technological domains : brain foundation models designed to capture age-aware neurodevelopmental representations; spatial computing technologies for three-dimensional, context-aware-visualization; physical AI systems integrating robotic safety constraints; and multimodal AI agents that act as cognitive surgical copilots by synthesizing imaging, physiological, and intraoperative data in real time. By shifting the role of AI from preoperative assessment to intraoperative guidance, this paradigm offers new opportunities to enhance surgical precision, safety, and workflow efficiency in pediatric neurosurgery. This review aims to provide neurosurgeons with a conceptual framework for understanding and adopting next-generation AI technologies that align with the dynamic nature of the developing brain and the clinical demands of pediatric neurosurgical care.",Jang B; Shin Y; Lee G; Kim YG,"Department of Transdisciplinary Medicine, Seoul National University Hospital, Seoul, Korea.",Journal of Korean Neurosurgical Society,2026-04-27,10.3340/jkns.2026.0030,7.6,"visualization(abstract); visual(abstract); artificial intelligence(kw,title,abstract); data(abstract)",Artificial intelligence; Neurosurgery; Pediatrics; Neuroimaging
42054633,Development and Usability of a Dashboard for Quality Monitoring and Resident-Centered Care in Australian Residential Long-Term Care: Mixed-Methods Study.,"<h4>Background</h4>The Australian National Aged Care Mandatory Quality Indicator Program (QI Program) requires government-subsidized residential aged care service providers to report quarterly data on a set of quality indicators. These indicators measure provider performance across specific domains of care and are intended to support continuous quality improvement. Health care dashboards can enhance the use of indicators by presenting data in interactive and intuitive formats that enable actionable insights.<h4>Objective</h4>This mixed methods study aimed to develop an electronic dashboard to assist service providers' use of QI Program data to measure, track, and improve the quality of resident care.<h4>Methods</h4>A participatory design methodology was used to co-design and co-develop the dashboard. Initially, stakeholder participants for the co-design were identified. A combination of workshops, meetings, and email communications with co-design participants was then used to iteratively define and refine user requirements and to develop and improve the dashboard prototype. A 3-month pilot of the dashboard was conducted with a convenience sample of 30 end-users across 12 nursing homes and a post-pilot survey based on the System Usability Scale (SUS) was used to assess end-users' perceptions of the dashboard usability.<h4>Results</h4>The dashboard supports multiple user roles by enabling comparisons across homes and detailed views of all indicators for individual homes. A key feature is the ability to progressively view data at various levels of detail: groups of homes, individual homes, resident groups, and individual residents. The resident-level view enables more targeted, personalized care by helping staff identify and prioritize the specific indicators triggered by each resident. The average SUS score was 75.2 (SD 16.3), indicating good usability for the dashboard. Most survey respondents (12/14, 85.7%) were likely or extremely likely to recommend the dashboard to a colleague and agreed the dashboard would support the delivery of personalized care for residents. Almost all respondents (13/14) agreed or strongly agreed that the dashboard would assist with quality monitoring and improvement activities, and some pilot participants also made suggestions for incorporating the dashboard into those activities.<h4>Conclusions</h4>This study demonstrates the potential value of a co-designed dashboard to support the use of quality indicator data in residential aged care. Limitations of the current prototype include short pilot duration, convenience sampling, and reliance on manual quarterly data uploads, which constrain generalizability and scalability. Future work should explore long-term integration of the dashboard into routine quality improvement processes and evaluate its impact on resident outcomes and care quality over time.",Dendere R; Stockwell-Smith G; Lang M; Hargrave M; Mayfield S; Gray LC,"Centre for Health Services Research, Faculty of Health, Medicine & Behavioural Sciences, The University of Queensland, Level 5, Health Sciences Building, Herston Campus, Herston, Brisbane, Queensland, 4029, Australia, 61 7 3346 4636.",JMIR human factors,2026-04-29,10.2196/80478,7.4,"dashboard(kw,title,abstract); data(abstract)",Nursing Home; Long-term Care; Usability; Residential Aged Care; Health It; Quality Indicator; Continuous Quality Improvement; Digital Health; Co-design; Care Quality; Co-development; Health Care Dashboard
42037596,Effectiveness of Visual-Based Interventions on Understanding Cancer Information: A Systematic Review.,"IntroductionThe aim of this study was to assess the effectiveness of visual-based education intervention on understanding cancer information.MethodsWe conducted a systematic review across PubMed, Embase and Scopus electronic databases using Preferred Reporting Items for Systematic Reviews and Meta-analysis, in July 2025. Randomized and non-randomized studies measuring impact of visual-based education interventions on health literacy, knowledge, comprehension, or understanding in cancer were considered for inclusion. Quality assessment was conducted using the Mixed Methods Appraisal Tool (MMAT). A descriptive analysis of included studies was performed, and a meta-analysis was performed for Randomised clinical trials (RCTs).ResultsTwenty-one studies were included in the review, 11 RCTs, seven non-RCTs, and three mixed methods design. The studies were conducted in seven countries across five continents. A high proportion of the included studies satisfied the MMAT quality assessment criteria. Visual-based interventions improved knowledge and comprehension compared to non-visual communication such as audio or basic text. In one study, video intervention increased knowledge with mean difference 3.96 ± 1.69 compared to pamphlet (1.76 ± 1.42). Crowd-figure-pictograms with numeric data increased knowledge by 2.42 compared to non-numeric controls (0.20). Furthermore, 3D printed models improved understanding compared to imaging alone (4.60-4.78/5 vs. 4.06-4.49/5), and visual-based treatment timelines improved comprehension compared to audio (0.84 vs 0.68). However, certain visual-based interventions had no impact over well-designed static materials in some contexts. Health literacy was a significant moderator of outcomes, and low health literacy was consistently associated with poor baseline knowledge and comprehension, regardless of visualization format.ConclusionVisual-based education interventions may improve knowledge, comprehension and understanding, overcoming barriers imposed by limited health literacy, hence empowering patients to self-manage their health across various cancer contexts.",Siachalinga L; Kim H; Dieperink KB; Coyne E,"School of Medicine and Dentistry, Griffith University, Gold Coast, Australia.",Cancer control : journal of the Moffitt Cancer Center,2026-04-27,10.1177/10732748261446035,6.6,"visualization(abstract); visual(kw,title,abstract); data(abstract)",Cancer; Knowledge; Understanding; intervention; Visual; Health Literacy; Comprehension
42068205,Scope and Scan Led Airway Care: Therapist Laryngeal Visualization. ,"Dysphagia and impaired vocal fold motion are common complications following endotracheal intubation in critically ill patients and are associated with adverse clinical outcomes. In the ICU setting, laryngeal dysfunction complicates core physiotherapy and respiratory therapy tasks, including noninvasive therapies, cough evaluation, and airway clearance. This clinically oriented narrative synthesis outlines how bedside visualization with transnasal fiberoptic laryngoscopy (TFL) and translaryngeal ultrasound (TLU) can improve individualized airway clearance strategies and optimization of noninvasive ventilation when laryngeal dysfunction is suspected. Both modalities enable direct assessment of secretion pooling, penetration and aspiration, cough function, and mucosal trauma. In difficult cases, TFL can confirm that a nasotracheal suction catheter has traversed the vocal folds when blind nasotracheal attempts fail, facilitating an effective cough. Within interprofessional workflows, TLU can serve as an accessible screening tool, whereas targeted TFL-supported assessments add diagnostic and therapeutic value in challenging cases. Safe implementation, particularly of TFL, requires appropriate skills, adherence to infection-prevention protocols, and structured local training and credentialing. Existing clinician-performed ultrasound frameworks may be adapted to support competence in TLU. Embedding these modalities into credentialed and audited clinical pathways may enhance safety and efficiency, although pragmatic implementation and outcome studies remain key priorities.",Ntoumenopoulos G; Brekka AK; Andersen T,"Dr. Ntoumenopoulos is affiliated with the Department of Physiotherapy, Royal Perth Hospital, Perth, Australia.",Respiratory care,2026-05-02,10.1177/19433654261444706,6.5,"visualization(title,abstract); visual(title,abstract)",
42061173,Mandiblemath: External validation of a predictive tool for mandibular reconstruction.,"Mandiblemath is an artificial intelligence-driven software for predictive mandibular reconstruction that infers three-dimensional mandibular morphology from two-dimensional craniofacial data. We developed and externally validated Mandiblemath using a modular Python implementation integrating scientific computing, 3D visualization, and supervised learning. Ninety-one computed tomography scans (46 female, 45 male) yielded 12 craniomaxillary angles per subject; partial least squares regression generated 12 patient-specific mandibular configurations (Y<sub>1</sub>-Y<sub>12</sub>). Sex-specific classifiers - random forest, XGBoost, linear SVM, RBF-SVM, and gradient boosting - were trained with 10-fold cross-validation. External validation used 18 independent scans (nine female, nine male). Geometric correspondence between predicted and real mandibles was quantified using standard surface-based metrics. The best internal classifiers were linear SVM for females (68% accuracy) and random forest for males (82.8%). External validation achieved 88.8% accuracy for group identification in both sexes and ranking accuracy (top-three suggestions) of 66.6% in females and 70.4% in males. Predicted models exhibited broad global congruence with reference mandibles, maintaining clinically acceptable discrepancies (RMSD 1.2-3.3 mm) and strong overlap (F1@2.5 mm ≥ 0.85; Surface Dice@2.5 mm ≥ 0.80). Mandiblemath demonstrated technical feasibility and clinical potential as a decision-support tool, providing low-cost, reproducible predictions and printable meshes for reconstructive planning. The findings support future multicenter validation and integration into digital surgical workflows.",Niño-Sandoval TC; Vasconcelos BC,"Department of Oral and Maxillofacial Surgery, Universidade de Pernambuco - School of Dentistry (UPE/FOP), Recife, Brazil.",Journal of cranio-maxillo-facial surgery : official publication of the European Association for Cranio-Maxillo-Facial Surgery,2026-04-28,10.1016/j.jcms.2026.104572,6.0,visualization(abstract); visual(abstract); artificial intelligence(abstract); machine learning(kw); data(abstract),Prediction; Cephalometry; Machine Learning; Software Validation; Mandibular Shape
