pmid,title,abstract,authors,first_author_affiliation,journal,pub_date,doi,score,matched_keywords,api_keywords
41068563,Complex structural variant visualization with SVTopo.,"<h4>Background</h4>Structural variants are genomic variants that impact at least 50 nucleotides. Structural variants can play major roles in diversity and human health. Many structural variants are difficult to interpret and understand with existing visualization tools, especially when comprised of inverted sequences or multiple breakend pairs.<h4>Results</h4>We present SVTopo, a tool to visualize germline structural variants with supporting evidence from high-accuracy long reads in easily understood figures. We include examples of 101 visually complex structural variants from seven unrelated human genomes, manually assigned to ten categories. These demonstrate a broad spectrum of rearrangement and showcase the frequency of complex structural variants in human genomes.<h4>Conclusions</h4>SVTopo shows breakpoint evidence in ways that aid reasoning about the impact of multi-breakpoint rearrangements. The images created aid human reasoning about the result of structural variation on gene and regulatory regions.",Belyeu JR; Rowell WJ; Lake JA; Holt JM; Kronenberg Z; Saunders CT; Eberle MA,"Computational Biology, PacBio, 305 O'Brien Drive, Menlo Park, CA, 94025, USA. jbelyeu@pacb.com.",BMC genomics,2025-10-09,10.1186/s12864-025-12088-6,11.5,"visualization(kw,title,abstract); visual(kw,title,abstract)",Long-read Sequencing; Genome Visualization; Structural Variant; Complex Sv
41070960,Improved Detection of 5-Aminolevulinic Acid-Induced Fluorescence in Gliomas Using a Novel Handheld Device.,"<h4>Background and objectives</h4>Fluorescence-guided surgery (FGS) with 5-aminolevulinic acid enables improved intraoperative visualization of gliomas but is currently limited by the long distance between the light source and tissue of interest. We introduce a novel handheld device (NHD) with a light source at the tip that enables in situ delivery of light to the surgical field; we hypothesized that this close-proximity light source would improve visualization of gliomas. We investigated the feasibility of the NHD for FGS and compared the quality of fluorescence with an existing microscope or exoscope (collectively termed ""scope"") in Vivo (within the surgical field) and ex Vivo (outside the surgical field).<h4>Methods</h4>We performed a prospective clinical study of 18 glioma patients who underwent FGS. During each surgery, 3 areas of tumor were inspected in Vivo and ex Vivo using the scope alone or the scope and the NHD. Fluorescence intensity was scored as none, weak, or strong, and fluorescence character was scored as none, patchy, or uniform. These qualitative descriptions were converted to ordinal scores and compared using Mann-Whitney tests. Fluorescence was further quantified in ImageJ and compared using paired t tests. A neuropathologist performed histopathology studies to verify tumor cell presence and quantify tumor cellularity. Relationships between fluorescence and cellularity were analyzed using Kruskal-Willis tests.<h4>Results</h4>The NHD increased rates of positive fluorescence detection compared with the scope in Vivo and ex Vivo. The NHD significantly improved fluorescence intensity and character in Vivo and ex Vivo, with a mean 2.8-fold increase in fluorescence intensity in Vivo. There was a trend toward increasing tumor cellularity with increasing fluorescence intensity and character.<h4>Conclusion</h4>The NHD was feasible to use and provided clinically meaningful improvements in fluorescence visualization compared with existing intraoperative technology.",Huq S; Kallos JA; Boggs K; Diamond K; Scanlon S; Bin-Alamer O; Rivera D; Pearce TM; Hadjipanayis CG,"Center for Image-Guided Neurosurgery, University of Pittsburgh Medical Center, Pittsburgh, Pennsylvania, USA.","Operative neurosurgery (Hagerstown, Md.)",2025-10-10,10.1227/ons.0000000000001798,7.5,"visualization(kw,abstract); visual(kw,abstract)",Fluorescence; Glioma; Visualization; Handheld; Aminolevulinic Acid
41056572,ChatGPT in Medical Education: Bibliometric and Visual Analysis.,"<h4>Background</h4>ChatGPT is a generative artificial intelligence-based chatbot developed by OpenAI. Since its release in the second half of 2022, it has been widely applied across various fields. In particular, the application of ChatGPT in medical education has become a significant trend. To gain a comprehensive understanding of the research developments and trends regarding ChatGPT in medical education, we conducted an extensive review and analysis of the current state of research in this field.<h4>Objective</h4>This study used bibliometric and visualization analysis to explore the current state of research and development trends regarding ChatGPT in medical education.<h4>Methods</h4>A bibliometric analysis of 407 articles on ChatGPT in medical education published between March 2023 and June 2025 was conducted using CiteSpace, VOSviewer, and Bibliometrix (RTool of RStudio). Visualization of countries, institutions, journals, authors, keywords, and references was also conducted.<h4>Results</h4>This bibliometric analysis included a total of 407 studies. Research in this field began in 2023, showing a notable surge in annual publications until June 2025. The United States, China, Türkiye, the United Kingdom, and Canada produced the most publications. Networks of collaboration also formed among institutions. The University of California system was a core research institution, with 3.4% (14/407) of the publications and 0.17 betweenness centrality. BMC Medical Education, Medical Teacher, and the Journal of Medical Internet Research were all among the top 10 journals in terms of both publication volume and citation frequency. The most prolific author was Yavuz Selim Kiyak, who has established a stable collaboration network with Isil Irem Budakoglu and Ozlem Coskun. Author collaboration in this field is usually limited, with most academic research conducted by independent teams and little communication between teams. The most frequent keywords were ""AI,"" ""ChatGPT,"" and ""medical education."" Keyword analysis further revealed ""educational assessment,"" ""exam,"" and ""clinical practice"" as current research hot spots. The most cited paper was ""Performance of ChatGPT on USMLE: Potential for AI-Assisted Medical Education Using Large Language Models,"" and the paper with the strongest citation burst was ""Are ChatGPT's Knowledge and Interpretation Ability Comparable to Those of Medical Students in Korea for Taking a Parasitology Examination?: A Descriptive Study."" Both papers focus on evaluating ChatGPT's performance in medical exams.<h4>Conclusions</h4>This study reveals the significant potential of ChatGPT in medical education. As the technology improves, its applications will expand into more fields. To promote the diversification and effectiveness of ChatGPT in medical education, future research should strengthen interregional collaboration and enhance research quality. These findings provide valuable insights for researchers to identify research perspectives and guide future research directions.",Zhang Y; Xie X; Xu Q,"School of Basic Medical Sciences, Gannan Medical University, Ganzhou, China.",JMIR medical education,2025-10-07,10.2196/72356,7.1,"visualization(abstract); visual(title,abstract); artificial intelligence(kw,abstract)",Artificial intelligence; Medical education; AI; Vosviewer; Bibliometric; Citespace; Chatgpt
41074697,The role of enhanced stent visualization imaging in percutaneous coronary intervention: a systematic review of efficacy and clinical outcomes.,"<h4>Introduction</h4>Coronary artery disease (CAD) is a major global cause of morbidity and mortality. Percutaneous coronary intervention (PCI) is central to its management, and optimal stent deployment is critical. This systematic review evaluates the efficacy and clinical outcomes associated with enhanced stent visualization (ESV) systems - x-ray-based fluoroscopic tools such as StentBoost and CLEARstent - in PCI.<h4>Methods</h4>A systematic literature search of PubMed, PubMed Central, and Cochrane Library was conducted according to PRISMA guidelines. Inclusion criteria comprised all study types evaluating ESV use in PCI, excluding case reports and non-English articles. Study quality was assessed using Newcastle-Ottawa tool.<h4>Results</h4>Twelve studies involving ESV were included. ESV improved detection of stent expansion and deployment versus standard angiography and showed strong agreement with OCT and IVUS. ESV-guided PCI was associated with reduced rates of major adverse cardiac events (MACE), particularly in long-term follow-up. Radiation exposure was modestly increased but deemed acceptable.<h4>Conclusions</h4>ESV systems enhance stent deployment accuracy and clinical outcomes in PCI, offering a cost-effective and accessible alternative to OCT and IVUS. Evidence supports routine integration of ESV in PCI workflows, although further large-scale trials are warranted.<h4>Registration</h4>PROSPERO identifier is CRD420251020834.",Sant Bakshsingh V; Bundhoo SS; Protty MB,"Grange University Hospital, Cwmbran, UK.",Expert review of cardiovascular therapy,2025-10-11,10.1080/14779072.2025.2574262,6.5,"visualization(title,abstract); visual(title,abstract)",Coronary angiography; Percutaneous coronary intervention; coronary artery disease; Fluoroscopy; Stentboost; Stent Boost; Clearstent; Clear Stent
41059910,AIEgens for &lt;i&gt;in vitro&lt;/i&gt; and &lt;i&gt;in vivo&lt;/i&gt; pathogen visualization.,"Infectious diseases remain a major global health threat, with challenges such as delayed diagnosis and multidrug resistance. Aggregation-induced emission luminogens (AIEgens), offering high photostability, biocompatibility, and turn-on fluorescence, enable sensitive pathogen detection and real-time imaging. This review summarizes recent advances in AIEgen-based <i>in vitro</i> and <i>in vivo</i> visualization, diagnostics, and theranostics.",Xie X; Zhao Y; Liu X; Li Y,"State Key Laboratory for Diagnosis and Treatment of Severe Zoonotic Infectious Diseases, Key Laboratory for Zoonosis Research of the Ministry of Education, Institute of Zoonosis, and College of Veterinary Medicine, Jilin University, Changchun, Jilin 130062, China. xiaohanxie2023@163.com.","Chemical communications (Cambridge, England)",2025-10-08,10.1039/d5cc04687d,6.5,"visualization(title,abstract); visual(title,abstract)",
41072466,A novel 3-dimensional-printed construct provides adequate cranial abdominal visualization for lift laparoscopy in a canine cadaver model.,"<h4>Objective</h4>To create a novel construct for lift laparoscopy in dogs and to determine the maximum lift capacity of the construct and lift force required for maximal cranial abdominal visualization.<h4>Methods</h4>A 3-D-printed ring (3DPR) was designed for a study conducted from December 1, 2023, to January 20, 2024, to articulate with 2 sizes of a commercially available polyurethane wound retractor (PWR). The PWR and 3DPR were attached to a hanging trapeze following insertion into miniature laparotomies on the ventral abdomen. In 8 cadavers, load was applied to the construct to determine its maximum tensile capabilities. In 6 cadavers, laparoscopic images of the diaphragm were attained at different abdominal wall lift forces based on the percentage of body weight. Diaphragmatic visibility was scored, and diaphragmatic surface area was calculated to determine lift force for maximal cranial abdominal visualization.<h4>Results</h4>Visible diaphragmatic surface area was greatest during body wall lifting at 15% body weight (median, 162.56 cm2; IQR, 132.88 to 212.38 cm2) compared to 20% body weight (median, 139.26 cm2; IQR, 105.23 to 155.10 cm2). Median failure force was greater for small (18.01; IQR, 15.51 to 23.00 kilogram-force) versus extra-small (11.65; IQR, 9.63 to 13.00 kilogram-force) 3DPR/PWR constructs. Median failure force for both 3DPR/PWR construct sizes occurred at > 43% of the body weight.<h4>Conclusions</h4>The findings of this study demonstrate the preclinical feasibility of a novel construct for cranial abdominal lift at low tensile loads in canine cadavers.<h4>Clinical relevance</h4>The construct reported here may represent an effective lift laparoscopy alternative to capnoperitoneum for cranial abdominal procedures in dogs at risk of complications during abdominal insufflation.",Lubanski JM; Case JB; Perez TJ; Williams R; Biedrzycki AH; Hanlon J; Solari FP; Bertran J,"Department of Small Animal Clinical Sciences, College of Veterinary Medicine, University of Florida, Gainesville, FL.",American journal of veterinary research,2025-10-10,10.2460/ajvr.25.06.0224,6.5,"visualization(title,abstract); visual(title,abstract)",minimally invasive surgery; 3-d Printing; Abdominal Wall Lifting; Polyurethane Wound Retractors; Lift Laparoscopy
41058327,"Sprayable pH-sensitive near-infrared fluorophore for rapid, bright, specific, and safe visualization of human thyroid cancer in orthotopic mouse models.","<h4>Background</h4>Surgery is the primary treatment for thyroid cancer. However, incomplete resection of thyroid cancer can result in local, regional, and distant recurrences that are life threatening. We hypothesized that a topically applied, pH-sensitive near-infrared fluorophore in spray form (PH10) could offer rapid labeling of thyroid tumors, enabling better visualizion of the tumor and its margins.<h4>Methods</h4>Cellar uptake inhibition and cytotoxicity studies using PH10 were performed on TPC-1 papillary and TT medullary thyroid cancer cells. Subcutaneous or orthotopic tumors were established by injecting TPC-1 cells in the flanks or thyroid glands of nude mice, respectively, and sprayed with PH10. Fluorescence of the tumor was compared to surrounding tissues. Tumors were harvested for pathologic analysis.<h4>Results</h4>The organic anion transporter peptide mediated uptake of PH10 in TPC-1 and TT cells was determined. PH10 exhibited an IC50 value of 13.18 and 17.28 μM in TPC-1 and TT cells, respectively. Both subcutaneous and orthotopic tumors displayed strong near-infrared fluorescence upon spraying PH10 at a concentration of 10 μM on the tumor sites, within 1 minute, contrasting with surrounding tissues. The effective PH10 dose for tumor visualization was well below the IC50. The average tumor to background ratios were 5.5 (±1.47) for subcutaneous tumors (n = 5) and 9.4 (±2.59) for orthotopic tumors (n = 5). Hematoxylin and eosin staining confirmed the tumor characteristics.<h4>Conclusion</h4>The pH-sensitive near-infrared fluorophore PH10 brightly, rapidly, specifically, and safely labeled thyroid cancer in mouse models by spraying, demonstrating future clinical promise as a useful agent for improved visualization of thyroid cancer.",Jaiswal S; Yamashita A; Lee S; Amirfakhri S; Ser J; Kashiwagi S; Lin G; Hoffman RM; Henary M; Choi HS; Bouvet M,"Department of Surgery, University of California San Diego, La Jolla, CA; Department of Surgery, VA San Diego Healthcare System, La Jolla, CA.",Surgery,2025-10-06,10.1016/j.surg.2025.109703,6.5,"visualization(title,abstract); visual(title,abstract)",
41053381,A novel biliary-specific near-infrared fluorescent dye (BL-760) enhances visualization of the biliary tree in a swine inflammatory model of bile duct obstruction.,"<h4>Background</h4>Bile duct injury (BDI) is a morbid complication of laparoscopic cholecystectomy due to poor recognition of the anatomy and inadequate visualization of the extra-hepatic biliary ducts. Near-infrared indocyanine green (ICG) is the most commonly used non-invasive option to assist with identification of the extra-hepatic biliary structures. However ICG is limited by its slow onset of action and lack of specificity for the biliary tree. In light of these limitations our team previously reported bile-label 760 (BL-760), a pre-clinical near-infrared dye, as a novel tool for intraoperative identification of biliary structures. This study builds upon our previous work and assesses the intraoperative detection of the extra-hepatic biliary ducts in a swine model of biliary obstruction using intravenously administered BL-760.<h4>Methods</h4>A survival swine study utilizing BL-760 was performed in two 30 kg female Yorkshire swine. Each swine underwent two surgeries. In the initial surgeries, laparoscopic clipping of an extra-hepatic biliary duct was performed under BL-760 guidance. The cystic duct (CD) was clipped in Swine #1 and the common bile duct (CBD) was clipped in Swine #2. On the third postoperative day, a laparoscopic cholecystectomy was performed in each swine under BL-760 guidance. Target-to-background ratios (TBRs) of the extra-hepatic biliary ducts to the liver were measured using ImageJ.<h4>Results</h4>The surgeries were performed without complication. The TBR in the initial surgeries were 2.42 (Swine #1) and 3.22 (Swine #2) for the CBD, without the need for surrounding dissection. In the second surgeries, the gallbladders were clearly inflamed without perforation, and the CBDs were visualized with BL-760 with a TBR of 2.83 (Swine #1) and 2.60 (Swine #2).<h4>Conclusions</h4>BL-760 demonstrates high specificity for the biliary tree in an obstructive biliary model. BL-760's rapid, enhanced visualization has the potential to improve the accuracy of identifying biliary anatomy and enhance cholecystectomy safety.",Halpern AI; Yang KM; Ali KM; Ning B; Schnermann MJ; Sandler AD; Cha RJ,"Sheikh Zayed Institute for Pediatric Surgical Innovation, Children's National Hospital, 111 Michigan Avenue, Washington, DC, 20010, USA. ahalpern@childrensnational.org.",Surgical endoscopy,2025-10-06,10.1007/s00464-025-12252-9,6.5,"visualization(title,abstract); visual(title,abstract)",Cholecystectomy; Indocyanine green; Bile Duct Injury; Near-infrared Dye; Bl-760
41070937,A Scientometric Analysis of the Global Epidemiology of Childhood Vaccine Hesitancy Among Turkish Parents.,"<h4>Objective</h4>Vaccine hesitancy among parents is a significant threat to global health, contributing to the resurgence of vaccine-preventable diseases. Understanding the global epidemiology of childhood vaccine hesitancy is crucial for developing effective strategies to address the sustainable development of immunity systems. In this study, our scientometric analysis provides a comprehensive overview of childhood vaccine hesitancy research in Turkey from 2014 to 2024.<h4>Methods</h4>The PubMed, Scopus, and Web of Science databases were used to retrieve all related publications. The bibliometrix R-package, CiteSpace, and VOSviewer were applied to collect information on annual citations and publications, notable journals and authors, the most productive countries and organizations, popular topics, and keywords.<h4>Results</h4>A total of 1850 publications were retrieved. The publication output showed a gradual upward trend from 2014 to 202. The most-cited paper was a review article that was published in 2021. According to the analysis results, Turkey was the most prolific contributor to this research area. The closest collaboration was observed between Turkish institutions and international organizations. The journal ""Journal of Pediatric Vaccines and Immunization"" published the most papers. The most frequently used keywords were ""vaccine hesitancy,"" ""childhood vaccines,"" ""immunization,"" ""parental attitudes,"" and so on.<h4>Conclusion</h4>Childhood vaccine hesitancy significantly impacts public health efforts in Turkey. However, many studies focus on theoretical aspects, with fewer empirical studies addressing practical interventions. The scientometric analysis offers researchers a clear picture of the current state of research and emerging trends in this field. From our study, researchers may identify key areas that merit further investigation and development.",Yılmazel G; Keleş E,"Faculty of Health Science, Public Health Nursing Department, Hitit University, Çorum, Türkiye.","Public health nursing (Boston, Mass.)",2025-10-10,10.1111/phn.70022,5.5,visualization(kw); visual(kw); data(abstract),Sustainability; Visualization; Turkey; Public Health; Vosviewer; Scientometric; Vaccination Refusal; Citespace; Bibliometrix; Parental Vaccination Hesitancy
41070841,Leveraging Electronic Health Record Tools and Social Work to Improve Advance Care Planning Documentation in Older Adults With Cancer.,"<h4>Purpose</h4>Despite its proven benefits, many older adults with cancer do not engage in advance care planning (ACP). Although ACP is beneficial for all patients, older adults often have different priorities compared with younger patients and have higher rates of cancer-related mortality. A default ACP intervention for older adults could increase completion of ACP documents and promote goal-concordant cancer care.<h4>Methods</h4>We conducted a quality improvement pilot in a community oncology practice targeting patients age 65 years and older with a documented geriatric assessment. An electronic health record (EHR) dashboard was used to flag patients without ACP documents on file. We implemented a default offer of an ACP-focused social work visit during already-scheduled oncology visits. Any ACP documentation was defined as an advance directive (AD), physician orders for life-sustaining treatment (POLST), durable power of attorney, living will, or structured ACP note. The proportion of patients with ACP documents on file was obtained at baseline and 9 months.<h4>Results</h4>A total of 142 patients were included in the analytic cohort. Over 9 months, the proportion of patients with any ACP documents on file increased from 32% to 65%. AD completion increased from 21% to 53%, POLST completion increased from 15% to 31%, and patients with an ACP note on file increased from 17% to 23%. Patients of White race were more likely to have ACP documents on file (<i>P</i> = .006), as were patients with lower performance status (<i>P</i> = .009). There were no significant differences between those who completed ACP documentation and those who did not in terms of age, sex, marital status, cancer diagnosis, or stage.<h4>Conclusion</h4>A social worker-led, EHR-embedded ACP intervention more than doubled ACP documentation. This multidisciplinary approach may represent a scalable strategy to promote goal-concordant care in older adults with cancer.",Reed-Guy L; Ani J; Raghavendran K; Zuber C; Collins M; Kennedy M; Goldman N; Cahill C; Dougherty D; Gabriel P; Singh A; Boisseau L; Sedhom R,"Division of Hematology/Oncology, Department of Medicine, Perelman School of Medicine, University of Pennsylvania, Philadelphia, PA.",JCO oncology practice,2025-10-10,10.1200/op-25-00789,5.4,"dashboard(abstract); electronic health record(title,abstract)",
