pmid,title,abstract,authors,first_author_affiliation,journal,pub_date,doi,score,matched_keywords,api_keywords
40779696,"Optimizing and Automating Aggregation and Visualization of COVID-19 Data in Metro Manila, Philippines, Through the Use of a Free Dashboard Software: A Case Study.","In response to an increased demand for data, staff from the Regional Epidemiology and Surveillance Unit of the Department of Health Metro Manila developed an internal dashboard to automate the aggregation and visualization of COVID-19 data from multiple sources, thereby decreasing the time taken to complete the process by approximately 35 minutes, or more than half the duration of the original workflow. Time, financial, and human resource constraints were overcome with staff commitment and communication, and the approach was scaled to develop dashboards for other surveillance systems. Dashboards are useful for aggregation and visualization of data at the subnational level, but they are not replacements for critical review and effective communication of data. Further studies on dashboard development will help establish a framework and promote a new standard for public health organizations at the subnational level.",Ong KPS,"Author Affiliations: Department of Health (Philippines), Manila, Philippines, and Monash University (Ong), Melbourne, Australia.",Journal of public health management and practice : JPHMP,2025-10-21,10.1097/phh.0000000000002215,14.7,"visualization(title,abstract); dashboard(kw,title,abstract); visual(title,abstract); data(title,abstract)",Surveillance; Philippines; Public Health; Dashboard; Covid-19
41124568,DermaDashboard: Bridging the Gap Between FHIR Standards and Clinical Usability.,"<h4>Unlabelled</h4>Over the past decade, Fast Healthcare Interoperability Resources (FHIR) have become increasingly relevant in health care data standardization. However, the complex structure of FHIR makes cohort analytics with many-to-many relations extremely time-consuming, and, impossible in many cases. To support exploratory cohort building and data visualization in oncology, especially for nontechnical users, we developed the DermaDashboard, an interactive dashboard built on top of a relational FHIR-compliant PostgreSQL database. Relevant oncology data was preaggregated with a materialized view, and the subsequent visualization layer was implemented using an open-source visualization tool, enabling clinicians to filter and analyze data without requiring familiarity with FHIR or SQL. The database encompassed data from 3949 patients with melanoma and included 82,783 health records. Core FHIR resources were Patient, DiagnosticReport, and QuestionnaireResponse, with 54 mapped attributes spanning demographics, stagings, mutations, and treatments. The resulting dashboard allowed filtering across 29 variables to construct subcohorts and generate aggregation analyses. This implementation shows how open interoperability data standards, such as FHIR, can be used in the development of modular, user-friendly clinical dashboards for cohort analysis, and the architecture demonstrates a feasible path toward democratizing access to structured health care data.",Borys K; Hartmann EM; Idrissi-Yaghir A; Livingstone E; Lodde G; Schmidt CS; Winnekens P; Friedrich CM; Hosch R; Nensa F,"Institute for Artificial Intelligence in Medicine, Essen University Hospital, Essen, Germany.",JMIR cancer,2025-10-22,10.2196/73691,10.9,"visualization(abstract); dashboard(kw,title,abstract); visual(abstract); data(kw,abstract)",Melanoma; Data acquisition; Interoperability; Analytics; Dashboard; Fhir; Fast Healthcare Interoperability Resources
41128352,A multifaceted approach to advancing data quality and fitness standards in multi-institutional networks.,"<h4>Objective</h4>To construct a data quality (DQ) system that incorporates combinations of methods to evaluate data characteristics and analytic fitness across research questions for multiple uses.<h4>Materials and methods</h4>Drawing from experience of other data quality programs, network data extraction needs, and recurring study requirements, we developed 5 standards to guide development of a modular, multifaceted data quality system. These included annotation and documentation, ability to measure research readiness, reproducibility across networks, flexibility for the user, and interpretability to research and project teams. Implementation of checks based on these principles focused on reusability and interactive visualization of results.<h4>Results</h4>We identified 10 check types producing over 444 check applications and deployed them in 2 multi-institutional networks. Check types span structural conformance to a data model, utility for common research needs, and study-specific customization. All check types are customizable without dependencies between them. A dashboard visualizes results, permitting adjustments based on number of data sources, need for source masking, and the user's focus. All components can be applied as written to any data source using OMOP and are readily modified for other data models.<h4>Discussion</h4>We have extended previous work through our novel and multifaceted approach to data quality assessment, addressing needs in both network data improvement and research usage. We developed a capable and deployable system rather than tailoring to specific use cases.<h4>Conclusion</h4>Our novel DQ assessment system provides essential components for future standardization and collaboration to improve fitness of clinical data for intended use.",Razzaghi H; Dickinson K; Wieand K; Boss S; Weidlich H; Huang Y; Morse K; Mutyala SK; Nandagopal JPA; Viswanathan K; Forrest CB; Bailey LC,"Applied Clinical Research Center, Children's Hospital of Philadelphia, Philadelphia, PA 19146, United States.",Journal of the American Medical Informatics Association : JAMIA,2025-10-23,10.1093/jamia/ocaf181,9.3,"visualization(abstract); dashboard(abstract); visual(abstract); data(kw,title,abstract); electronic health record(kw)",Data Quality; Electronic Health Records; Learning Health Systems; Multi-institutional Research; Clinical Research Networks
41124022,"MRanalysis: A Comprehensive Online Platform for Integrated, Multi-Method Mendelian Randomization and Associated Post-GWAS Analyses.","<h4>Background</h4>Mendelian randomization (MR) is a powerful epidemiological method for inferring causal relationships between exposures and outcomes using genome-wide association study (GWAS) data. However, its adoption is limited by inconsistent data formats, lack of standardized workflows, and the need for programming expertise. To address these challenges, we developed MRanalysis, a user-friendly, web-based platform for integrated MR analysis, and GWASkit, a standalone tool for GWAS data preprocessing.<h4>Results</h4>MRanalysis provides a comprehensive, no-code workflow for MR analysis, including data quality assessment, power estimation, SNP-to-gene enrichment, and visualization. It supports univariable, multivariable, and mediation MR analyses through an intuitive interface. GWASkit facilitates rapid GWAS data preprocessing, such as rs ID conversion and format standardization, with significantly higher accuracy and efficiency than existing tools. Case studies demonstrate the utility and efficiency of both tools in real-world scenarios.<h4>Conclusions</h4>MRanalysis and GWASkit lower barriers to MR analysis, making it more accessible, reliable, and efficient. By democratizing MR, these tools can accelerate discoveries in genetic epidemiology, inform public health strategies, and guide targeted interventions. MRanalysis is freely available at https://mranalysis.cn, and GWASkit can be accessed at https://github.com/Li-OmicsLab-MPU/GWASkit. Together, they represent a significant advance in understanding the complex relationships between genes, exposures, and health outcomes.",Xing A; Cai T; Du H; Li Z; Ng H; Li J; Jiang G; Chen L; Li K,"Centre for Artificial Intelligence Driven Drug Discovery, Faculty of Applied Sciences, Macao Polytechnic University, Rua de Luís Gonzaga Gomes, Macao, 999078, Macao SR.",GigaScience,2025-10-22,10.1093/gigascience/giaf131,8.0,"visualization(kw,abstract); visual(kw,abstract); data(abstract)",Visualization; Gwas; Mendelian Randomization; Online Platform; Gwaskit; Mranalysis; Snp-to-gene Enrichement; Rs Id Conversion
41117953,Research on traumatic orthopedic surgery robots: a decade bibliometric analysis of research landscapes and evolving frontiers.,"This study employed bibliometric analysis to identify research hotspots and emerging trends in orthopedic trauma surgery robotics. Relevant literature from 2015 to 2025 was sourced from the Web of Science Core Collection (WOSCC) database, and bibliometric and visualization analyses were conducted using VOS viewer, Cite Space, and the Bibliometrix R-package. Overall, the annual publication volume in this field has shown consistent growth. The United States, China, and Italy lead in publication output. Research is primarily concentrated in universities and hospitals, with Shanghai Jiao Tong University, The Chinese University of Hong Kong, and Yonsei University being the top three contributing institutions. Wang Y is the most prolific author. Active researchers in this domain have established several stable collaborative teams, though inter-team cooperation requires further strengthening. ""Surgical Endoscopy and Other Interventional Techniques"" is the leading journal in terms of publications and citations within this area. Key terms currently driving research include surgery, minimally invasive surgery, robotic surgery, and outcomes. Robot-assisted fracture reduction and fixation represent prominent research hotspots. The integration of innovative technologies to enhance the effectiveness and functionality of orthopedic trauma robots, along with fostering high-quality multidisciplinary studies to facilitate clinical advancements, may define the future direction of this field.",Deng X; Wen Y; Lin H; Huang X; Liu D; Chen L; Wan J; Hu C; Lan J; Li L,"Suining Central Hospital, Suining, China.",Journal of robotic surgery,2025-10-21,10.1007/s11701-025-02875-4,8.0,"visualization(kw,abstract); visual(kw,abstract); data(abstract)",bibliometrics; Robot; Visualization Analysis; Vos Viewer; Cite Space; Traumatic Orthopedics
41125188,Visualization of thermosensitive hydroxypropyl chitin with aggregation-induced emission features for sustained-release drug delivery.,"Hydroxypropyl chitin (HPCH) has been studied as a carrier for drug delivery due to its excellent biocompatibility, biodegradability and reversible thermosensitivity. However, the behaviors of the erosion/degradation of HPCH and release of drug for drug-loaded HPCH in vivo are unclear. Visualization of the drug-loaded HPCH could reveal the location and degradation of the carrier, and the release and distribution of the drug in vivo, which is more beneficial for promoting the clinical translation. Herein, we simultaneously tracked HPCH labeled by aggregation-induced emission fluorogens (AnDA-HPCH) and a model drug (indocyanine green, ICG) in vitro and in vivo without mutual interference. The erosion/degradation rate of AnDA-HPCH and the drug release of ICG from the ICG-loaded AnDA-HPCH sponge implanted in the buttock of mice were slower than those of the injected hydrogel containing the same amounts of drug and polymer. Further, the long-acting local anesthetic ropivacaine-loaded HPCH sponge implanted in the back of rats showed an effective analgesic time of approximately 30 h, which was 3-fold longer than that with the injected RPH@HPCH hydrogel (10 h) and much longer (6 times) than that of the xaracoll-like formulation (5 h). This thermosensitive HPCH sponge may be a promising visible biomedical implant for sustained-release drug carrier and tissue repair.",Li T; Huang L; Jiang X,"Key Laboratory of Biomedical Polymers of Ministry of Education & Department of Chemistry, Wuhan University, Wuhan, 430072, China.",International journal of biological macromolecules,2025-10-20,10.1016/j.ijbiomac.2025.148418,6.5,"visualization(title,abstract); visual(title,abstract)",Sponge; Aggregation-induced Emission; Real-time Fluorescence Imaging; Hydroxypropyl Chitin; Sustained-release Drug Carrier
41136704,Pre- and Postoperative Visualization in Rhinoplasty: Effects of LED Light Panels in Aesthetic Photography on Image Integrity.,"<h4>Background</h4>Lighting conditions for photographic documentation during pre- and postoperative visits are critical in capturing the outcomes of rhinoplasty for patients. Current standards may not provide direct side lighting, which can enhance visualization of uneven textures. We present a revised studio setup with dual-function background lights positioned perpendicular to the subject-camera axis to provide both back and side lighting.<h4>Methods</h4>Rhinoplasty pictures were taken in an academic hospital clinic office from six standard angles for pre- and postoperative photography. Two foreground LED continuous lights were placed at 45 degrees relative to the subject-camera axis. An additional two LED continuous lights were angled perpendicularly to the subject-camera axis and positioned at approximately half the distance between the subject and background. Rapid colorimetric image analysis was conducted, and Hex color values were compared to a reference photograph to evaluate colorimetric distortion [4]. Paired images were evaluated by four blinded providers to evaluate nasal structure distortion, image sharpness, image noise, and overall clinical fidelity.<h4>Results</h4>Color accuracy was maintained for the four-light and two-light conditions in the frontal view, with 97% and 94% fidelity compared to the true reference, respectively. In the right oblique view, fidelity for the four-light system was 99% as compared to 100% for the two-light system. Subjective provider ratings established the proposed lighting system as superior in terms of overall clinical fidelity to the standard two-light conditions in nearly all angles (87.5%).<h4>Conclusion</h4>This study focuses on moving beyond primarily two foreground lighting which may be limited in terms of side-lighting effects and resultant impact on overall image quality in the goals of optimizing pre- and post-operative documentation.<h4>Level of evidence iv</h4>This journal requires that authors assign a level of evidence to each article. For a full description of these Evidence-Based Medicine ratings, please refer to the Table of Contents or the online Instructions to Authors   www.springer.com/00266 .",Taritsa IC; Schuster KA; Foppiani J; Alvarez AH; Lee D; Merle C; Lin SJ,"Division of Plastic Surgery, Beth Israel Deaconess Medical Center, Harvard Medical School, 110 Francis Street Suite 5A, Boston, MA, 02215, USA.",Aesthetic plastic surgery,2025-10-24,10.1007/s00266-025-05360-3,6.5,"visualization(title,abstract); visual(title,abstract)",Technology; Photography; Rhinoplasty; Preoperative; Led; Aesthetic; Aesthetic Surgery; Photodocumentation
41136966,Decoding the human tongue of light chain amyloidosis in three dimensions (3D): three-dimensional pathological visualization drives early and precise screening of suspected cases.,"<h4>Objectives</h4>This study aimed to apply CUBIC tissue clearing combined with three-dimensional (3D) imaging to visualize the pathological architecture of systemic light chain (AL) amyloidosis in the human tongue, assess spatial and microstructural changes associated with amyloid deposition, and explore its potential to enhance early diagnostic accuracy.<h4>Materials and methods</h4>Seven tongue specimens from confirmed AL amyloidosis cases underwent CUBIC processing, multiplex immunofluorescence staining, and 3D imaging. Vascular density, surface area, vessel and muscle fiber diameters were compared between amyloid deposition and non-deposition regions. Ten additional specimens initially negative for AL amyloidosis were re-evaluated using the same procedure, suspected cases were verified by repeat histology and clinical follow-up.<h4>Results</h4>In amyloid deposition regions, vascular density and surface area were (0.14 ± 0.04) μm<sup>3</sup> and (0.46 ± 0.11) μm<sup>2</sup>, showing 50.0% and 33.3% reductions compared to non-deposition regions [(0.28 ± 0.06) μm<sup>3</sup> and (0.69 ± 0.12) μm<sup>2</sup>]. Median vessel diameter in vessels with luminal amyloid deposition was 5.99 μm (IQR: 5.07-7.39), 30.5% smaller than that in vessels without deposition [8.62 μm (IQR: 7.26-11.03)]. Muscle fibers surrounded by amyloid deposits had a diameter of (3.62 ± 0.28)μm, slightly smaller than that of fibers without deposition [(3.70 ± 0.23)] μm. All differences were significant (P < 0.05). Among the ten initially negative cases, five were reclassified as highly suspected and one was confirmed during follow-up.<h4>Conclusions</h4>CUBIC-based 3D imaging enables detailed visualization and quantification of amyloid-associated microstructural changes in tongue tissue, providing deeper insight into disease mechanisms and serving as a valuable complement to conventional histopathology for enhancing early diagnostic accuracy in AL amyloidosis.",Wu L; Sun F; Xu S; Gao X; Chen J; Zhang Z; Liu Z; Qu Y; Wang Z,"Department of Stomatology, Beijing Chaoyang Hospital, Capital Medical University, 8 Gongti South Road, Beijing, 100020, China.",BMC oral health,2025-10-24,10.1186/s12903-025-06939-7,6.5,"visualization(title,abstract); visual(title,abstract)",Tongue; Early diagnosis; Histopathology; Three-dimensional Imaging; Tissue Clearing; Amyloidosis Al
41131376,Visual marker-based augmented reality for intraoperative ultrasound in minimally invasive surgery.,"<h4>Background</h4>Intraoperative ultrasonography (IOUS) is essential in minimally invasive hepatobiliary-pancreatic surgery but requires surgeons to alternate attention between laparoscopic and ultrasound monitors, disrupting workflow. We developed Flag AR, an augmented reality system that superimposes real-time ultrasound images onto laparoscopic displays using visual marker tracking.<h4>Methods</h4>This prospective observational study included 14 patients undergoing minimally invasive hepatobiliary-pancreatic procedures between March and April 2025. Three experienced surgeons performed target identification tasks using both Flag AR and conventional IOUS. Eye-tracking analysis measured gaze shifts and visual focus time using wearable eye-tracking glasses.<h4>Results</h4>Twenty-six anatomical targets were evaluated, including liver tumors (n = 13), gallbladder tumors (n = 4), and vascular structures (n = 9). Although task completion time showed no significant difference between modalities (23.8 vs. 22.1 s, P = 0.351), Flag AR significantly reduced gaze shifts compared to conventional IOUS (1.8 vs. 8.4 shifts, P < 0.001) and increased time focused on a single monitor (97.9% vs. 73.8%, P < 0.001).<h4>Conclusion</h4>Flag AR represents the first clinical application of purely visual marker-based ultrasound overlay technology in minimally invasive surgery. By enabling sustained visual focus on a single display, this system improves surgeon workflow efficiency during IOUS procedures without compromising task performance, potentially enhancing spatial visualization and reducing cognitive workload in complex surgical procedures.",Takamoto T; Kazami Y; Nishioka Y; Ichida A; Akamatsu N; Kawaguchi Y; Hasegawa K,"Hepato-Biliary-Pancreatic Surgery Division, Artificial Organ and Transplantation Division, Department of Surgery, Graduate School of Medicine, The University of Tokyo, Tokyo, Japan. takamotot-sur@h.u-tokyo.ac.jp.",Surgical endoscopy,2025-10-23,10.1007/s00464-025-12326-8,6.1,"visualization(abstract); visual(kw,title,abstract)",Eye Tracking; minimally invasive surgery; Augmented Reality; Ntraoperative Ultrasonography; Visual Marker Tracking
41121298,An interpretable machine learning model integrating computed tomography radiomics and clinical features for predicting the urosepsis after percutaneous nephrolithotomy.,"<h4>Background</h4>The urosepsis after percutaneous nephrolithotomy (PCNL) is a critical health risk necessitating prompt medical identification and intervention. Nevertheless, a deficiency exists in the availability of a tool for precise and timely predictive analysis. The purpose is to establish a machine learning (ML) model using radiomic features and clinical data to predict urosepsis following PCNL.<h4>Method</h4>This study retrospectively included 401 patients with kidney stones from two centers who underwent PCNL. To enhance the dataset's equilibrium, the synthetic minority over-sampling technique for regression with Gaussian noise (SMOGN) was used to resample the training set. The screening of radiomics features and the construction of radiomics scores were completed by applying the Absolute Shrinkage Selection Operator (LASSO). Subsequently, the critical clinical indicators for urosepsis were pinpointed through the application of a multivariate logistic regression. The performance of seven ML algorithms was compared for the combined dataset that incorporated clinical variables and radiomics scores. The efficacy of these models was assessed through the implementation of a fivefold cross-validation process. Ultimately, the Shapley Additive exPlanations (SHAP) methodology was utilized to provide a visual and interpretative analysis of the optimal model.<h4>Result</h4>Among 401 patients, 30 cases (7.48%) were diagnosed with urosepsis. The radiomics score, established by 13 radiomics features, was combined with six important clinical features (including urine nitrite positivity, stone volume, mean intrarenal pressures, urine white blood cells, and operation time) to construct a combined dataset. Comparative analysis of seven machine learning (ML) models revealed that CatBoost demonstrated superior predictive performance. The model achieved area under the receiver operating characteristic curve (AUC-ROC) values of 0.88, 0.94, and 0.89 on the training, internal test, and external validation sets, respectively. Corresponding area under the precision-recall curve (AUC-PR) values were 0.92, 0.75, and 0.63. The SHAP value method identifies key features influencing prediction outcomes, with the radiomics score and urine nitrite positivity being the top contributors to the model. We deployed the optimal prediction model to a web for clinical application ( https://predictive-model-for-urosepsis.streamlit.app/ ).<h4>Conclusion</h4>This study constructed a predictive model that incorporates clinical risk characteristics and radiomics scores to assess the risk of urosepsis after PCNL, with SHAP visualization for clinical physicians to formulate evaluation strategies.",Zeng S; Cao Z; Xu H; Yang C; Wang K; Yang Y; Qiu X; Xiao Y; Zhang X; Fu Q; Wang W,"Department of Urology, General Hospital of Southern Theater Command, The First School of Clinical Medicine, Southern Medical University, Liuhua Road No.111, Guangzhou, 510010, China.",Biomedical engineering online,2025-10-21,10.1186/s12938-025-01460-y,5.6,"visualization(abstract); visual(abstract); machine learning(title,abstract); data(abstract)",Kidney stones; Urosepsis; Percutaneous Nephrolithotomy; Radiomics; The Shapley Additive Explanation
