pmid,title,abstract,authors,first_author_affiliation,journal,pub_date,doi,score,matched_keywords,api_keywords
40493647,mindLAMPVis as a Co-Designed Clinician-Facing Data Visualization Portal to Integrate Clinical Observations From Digital Phenotyping in Schizophrenia: User-Centered Design Process and Pilot Implementation.,"<h4>Background</h4>The potential of digital mental health to transform care delivery in low- and middle-income countries is well established. However, there remains the need to clinically and organically adapt current tools to local needs. This paper explores the process of creating a novel data visualization system for a digital mental health app and outlines the necessary steps in the process. This work demonstrates co-design involving collaboration between teams across geographies and disciplines based on clinicians' requirements.<h4>Objective</h4>This study aims to co-design a visualization dashboard app for clinicians through a design study with a multidisciplinary team consisting of clinicians in Boston and Bangalore, mindLAMP software developers in Boston, and computer scientists with visualization expertise in Bangalore. The app is designed to visualize derivatives of both active and passive data of patients with schizophrenia to support the research contexts of digital psychiatry clinics in India.<h4>Methods</h4>The mindLAMP app, already used in many countries today, is adapted to offer a new clinician-facing data visualization portal, mindLAMPVis. The novel web-based portal is designed to improve clinical integration for use in India. After building the new portal, the insights from this new portal are corroborated with known clinical observations of relapse using comparative visualization. The data were taken from the mindLAMP app and processed using multivariate analysis and dimensionality reduction to make it easy and manageable for clinicians to analyze. These techniques are integrated in mindLAMPVis, thus making it a locally co-designed, developed, and deployed tool. A feasibility study of the pilot implementation of the app was completed through a domain expert study with clinician-driven case studies.<h4>Results</h4>To assess the system, we preloaded data from 24 patients with schizophrenia, including those with relapses. Through case examples focusing on relapse risk prediction in schizophrenia, mindLAMPVis is used to identify different visualization methods to compare different analytical results for each patient. In partnership with clinicians for co-designing the app, we explored the feasibility of a comparative visualization tool for discovering patterns across different time stamps for a single patient or any patterns across patients related to the relapse episode. As an example of reverse translation, mindLAMPVis offers new features that complement the original features of mindLAMP, highlighting the mutual benefit of software adaptation and collaborative design.<h4>Conclusions</h4>mindLAMPVis is a tailored tool designed for use in India, but it can aid in identifying and comparing behavioral patterns that may indicate clinical risk for patients in any country. mindLAMPVis offers an example of how, through technical design, feedback, and real-world clinical testing, it is feasible to adapt current software tools to meet local needs and even exceed the use cases of the original technology. mindLAMPVis also successfully incorporates both active and passive digital phenotyping data.",Sama K; Sreevalsan-Nair J; Choudhary S; Nagendra S; Reddy PV; Cohen A; Mehta UM; Torous J,"Graphics-Visualization-Computing Lab, International Institute of Information Technology Bangalore (IIIT-B), 26/C Electronics City, Hosur Road, Bangalore, 560100, India, 91 80 4140 7777, 91 80 4140 7704.",JMIR formative research,2025-06-10,10.2196/70073,18.3,"visualization(kw,title,abstract); dashboard(kw,abstract); visual(kw,title,abstract); data(kw,title,abstract)",Schizophrenia; Mobile phone; Data Visualization; Dimensionality Reduction; Anomaly Detection; Co-design; Digital Phenotyping; Browser-based Dashboard; Local Technology Adoption; Multivariate Data Mining
40491260,Actionable Wearables Data for the Neurology Clinic: A Proof-of-Concept Tool.,"<h4>Objective</h4>Wearable devices can monitor key health and fitness domains. In multiple sclerosis (MS), monitoring step count and sleep is feasible, valid, and offers a holistic glimpse of patient functioning and worsening. However, data generated from wearables are typically unavailable at the point of care. We describe the design, development, and evaluation of a proof-of-concept tool that delivers patient-generated wearables data in accessible, interpretable, and actionable formats to an outpatient Neurology clinic.<h4>Methods</h4>Through a process of human-centered design, stakeholders were engaged to create a technological solution to access and display wearables data via a launch from the electronic health record (EHR). Designs were informed by patient-centered observational research and clinician interviews to ensure user alignment and validity. Qualitative and quantitative evaluations (Health ITUES framework) as well as live observations of use assessed functionality, ease of use, and clinical integration.<h4>Results</h4>During development, 25 clinicians and four engineers across eight clinical settings provided feedback. The proof-of-concept wearable selected was Fitbit, which was connected via a custom solution to the EHR dashboard (BRIDGE). In the final validation, clinician satisfaction was high: mean scores > 4/5 for all performance and ease of use components. Live visualizations during clinical encounters highlighted a range of potential uses: detecting progression by step count, setting motivating and realistic activity goals despite limitations, referring to rehabilitation after activity drops, and measuring effects of interventions on sleep quality.<h4>Interpretation</h4>Integrating wearables data into a clinical workflow for neurology is feasible and highlights novel areas to support shared decision-making and data-driven, personalized care.",Miller N; Chinedu-Eneh E; Wijangco J; Henderson K; Sisodia N; Sara N; Reihm J; Poole S; Rowson J; Guo CY; Gelfand JM; Block VJ; Bove R,"Department of Neurology, UCSF Weill Institute for Neurosciences, San Francisco, California, USA.",Annals of clinical and translational neurology,2025-06-09,10.1002/acn3.70082,11.8,"visualization(kw,abstract); dashboard(abstract); visual(kw,abstract); data(title,abstract); electronic health record(abstract)",Sleep; Fitbit; Wearables; Visualizations; Steps/activity
40493115,Artificial intelligence and endoanal ultrasound: pioneering automated differentiation of benign anal and sphincter lesions.,"<h4>Background</h4>Anal injuries, such as lacerations and fissures, are challenging to diagnose because of their anatomical complexity. Endoanal ultrasound (EAUS) has proven to be a reliable tool for detailed visualization of anal structures but relies on expert interpretation. Artificial intelligence (AI) may offer a solution for more accurate and consistent diagnoses. This study aims to develop and test a convolutional neural network (CNN)-based algorithm for automatic classification of fissures and anal lacerations (internal and external) on EUAS.<h4>Methods</h4>A single-center retrospective study analyzed 238 EUAS radial probe exams (April 2022-January 2024), categorizing 4528 frames into fissures (516), external lacerations (2174), and internal lacerations (1838), following validation by three experts. Data was split 80% for training and 20% for testing. Performance metrics included sensitivity, specificity, and accuracy.<h4>Results</h4>For external lacerations, the CNN achieved 82.5% sensitivity, 93.5% specificity, and 88.2% accuracy. For internal lacerations, achieved 91.7% sensitivity, 85.9% specificity, and 88.2% accuracy. For anal fissures, achieved 100% sensitivity, specificity, and accuracy.<h4>Conclusion</h4>This first EUAS AI-assisted model for differentiating benign anal injuries demonstrates excellent diagnostic performance. It highlights AI's potential to improve accuracy, reduce reliance on expertise, and support broader clinical adoption. While currently limited by small dataset and single-center scope, this work represents a significant step towards integrating AI in proctology.",Mascarenhas M; Almeida MJ; Martins M; Mendes F; Mota J; Cardoso P; Mendes B; Ferreira J; Macedo G; Poças C,"Department of Gastroenterology, Precision Medicine Unit, São João University Hospital, 4200-427, Porto, Portugal. miguelmascarenhassaraiva@gmail.com.",Techniques in coloproctology,2025-06-10,10.1007/s10151-025-03160-0,7.6,"visualization(abstract); visual(abstract); artificial intelligence(kw,title,abstract); data(abstract)",Artificial intelligence; Anal fissure; Endoanal Ultrasound; Anal Laceration
40512392,Exploring supportive care needs of lung cancer patients in China and predicting with machine learning models.,"<h4>Purpose</h4>This study aims to explore the level of supportive care needs among hospitalized lung cancer patients in China, explore the key influencing factors and use machine learning (ML) to develop predictive models for the level of supportive care needs among hospitalized lung cancer patients.<h4>Methods</h4>This cross-sectional study collected data on the supportive care needs, demographics, and clinical information of 486 hospitalized lung cancer patients. Univariate and multivariate analyses identified factors associated with these needs. Predictive models were developed using six machine learning methods-logistic regression, linear regression, k-nearest neighbors, support vector machine, random forest, and adaptive boosting-to assess their performance, followed by a visualization of feature importance. The code used for model development and analysis is publicly available at https://github.com/zimengcc/predict_cancer_scn.<h4>Results</h4>Among the factors influencing the supportive care needs of hospitalized lung cancer patients, age, education level, occupation, tumor stage, and household per capita monthly income have a significant impact on supportive care needs scores. Multiple linear regression analysis revealed that education level and household per capita monthly income were statistically significant predictors of supportive care needs scores. In the predictive tasks, the random forest model performed the best, with a mean absolute error (MAE) of 4.45 for predicting the total supportive care needs score. Furthermore, to predict the dimension with the highest level of supportive care needs, the model achieved an accuracy of 88. 42%, an F1 score of 87. 49%, and an ROC-AUC of 0.9061.<h4>Conclusion</h4>Our study explored the factors influencing the level of supportive care needs among hospitalized lung cancer patients. While the machine learning models demonstrate promising predictive performance, it is important to note that all results were derived solely through cross-validation. Therefore, potential overfitting and overestimation of model performance should be considered when interpreting these findings. Nevertheless, these models may serve as a foundation for developing tools to support personalized care planning in clinical settings.",Chen Z; Qiu S; Luo C; Zeng J; Huang B; Zheng J,"The Seventh Clinical Medicine College of Guangzhou University of Chinese Medicine, Shenzhen, Guangdong, 518100, China.",Supportive care in cancer : official journal of the Multinational Association of Supportive Care in Cancer,2025-06-13,10.1007/s00520-025-09619-y,7.6,"visualization(abstract); visual(abstract); machine learning(kw,title,abstract); data(abstract)",Lung cancer; Machine Learning; Supportive Care Needs
40511825,Alzheimer's Disease and Inflammation Research: A Systematic Bibliometric Review and Network Visualization of the Published Literature Between 2000 and 2023.,"<h4>Introduction/objective</h4>Alzheimer's disease is a neurodegenerative disorder characterized by progressive cognitive decline and memory loss. In recent years, inflammation has gained recognition as a key contributor to both the onset and progression of Alzheimer's disease, acting through complex pathways that include neuroinflammation and immune system dysregulation. This study aims to systematically review the relationship between Alzheimer's disease and inflammation, focusing on publication trends from 2000 to 2023.<h4>Methods</h4>Using the Scopus database, a bibliometric analysis was conducted through Microsoft Excel, Harzing's Publish or Perish, and VOSviewer, examining publication trends, citation metrics, and co-network visualization.<h4>Results</h4>A total of 1,205 relevant publications were identified, revealing a steady increase in research output. The majority of contributions came from the United States (33.1%), China (16.8%), and the United Kingdom (8.8%). Key terms such as ""neuroinflammation"", ""cytokine"", ""microglia"", ""amyloid beta"", and ""oxidative stress"" dominated the literature, while emerging keywords included ""neuroprotection"", ""BDNF"", ""inflammasome"", and ""mitochondria"".<h4>Conclusion</h4>These findings underscore the growing focus on the role of inflammatory processes in the etiopathology of Alzheimer's disease, as well as efforts to identify biomarkers and neuroprotective therapeutic targets. This study provides a detailed mapping of the research landscape, offering insights into the evolving knowledge structure and highlighting prominent countries, institutions, authors, journals, and highly cited articles. By identifying key trends, this review advances our understanding of the interplay between inflammation and Alzheimer's disease, paving the way for future research and clinical strategies.",Azman KF; Ismail CAN; Shafin N; Zakaria R,"Department of Physiology, School of Medical Sciences, Universiti Sains Malaysia, 16150 Kubang Kerian, Kelantan, Malaysia.",Recent advances in inflammation & allergy drug discovery,2025-06-12,10.2174/0127722708363344250529050252,7.0,"visualization(title,abstract); visual(title,abstract); data(abstract)",Amyloid; Cytokine; Inflammation; Alzheimer’s disease; neuroinflammation; Interleukin.; Bibliometric Analysis
40511508,High-Fidelity 3D Imaging of Dental Scenes Using Gaussian Splatting.,"Three-dimensional visualization is increasingly used in dentistry for diagnostics, education, and treatment design. The accurate replication of geometry and color is crucial for these applications. Image-based rendering, which uses 2-dimensional photos to generate photo-realistic 3-dimensional representations, provides an affordable and practical option, aiding both regular and remote health care. This study explores an advanced novel view synthesis (NVS) method called Gaussian splatting (GS), a differentiable image-based rendering approach, to assess its feasibility for dental scene capturing. The rendering quality and resource usage were compared with representative NVS methods. In addition, the linear measurement trueness of extracted craniofacial meshes was evaluated against a commercial facial scanner and 3 smartphone facial scanning apps, while teeth meshes were assessed against 2 intraoral scanners and a desktop scanner. GS-based representation demonstrated superior rendering quality, achieving the highest visual quality, fastest rendering speed, and lowest resource usage. The craniofacial measurements showed similar trueness to commercial facial scanners. The dental measurements had larger deviations than intraoral and desktop scanners did, although all deviations remained within clinically acceptable limits. The GS-based representation shows great potential for developing a convenient and cost-effective method of capturing dental scenes, offering a balance between color fidelity and trueness suitable for clinical applications.",Jin CX; Li MX; Yu H; Gao Y; Guo YP; Xia GS; Huang C,"Department of Prosthodontics, State Key Laboratory of Oral & Maxillofacial Reconstruction and Regeneration, Key Laboratory of Oral Biomedicine Ministry of Education, Hubei Key Laboratory of Stomatology, School and Hospital of Stomatolog, Wuhan University, China.",Journal of dental research,2025-06-13,10.1177/00220345251332201,6.5,visualization(abstract); visual(abstract); artificial intelligence(kw); machine learning(kw),Artificial intelligence; Reconstruction; Dimensional Change; Digital Imaging/radiology; Deep Learning/machine Learning; Computer Vision/convolutional Neural Networks
40499046,Microenvironment-Activatable Long-Wavelength NIR-II Visualization and Synergistic Treatment of Pulmonary Embolism.,"Pulmonary embolism (PE) is a life-threatening thrombotic condition, yet its precise diagnosis and effective treatment remain a major clinical challenge. In this study, we report the development of a microenvironment-activatable nanoplatform that enables hypoxia-triggered long-wavelength second near-infrared (NIR-II) fluorescence imaging for accurate thrombus visualization, combined with photothermal therapy (PTT) and controlled hydrogen sulfide (H<sub>2</sub>S) release for synergistic therapeutic intervention. We first synthesize an <i>N</i>-oxide-based molecular probe that undergoes hypoxia-induced structural transition, thereby activating both NIR-II fluorescence and photothermal properties. This probe, together with a thermosensitive H<sub>2</sub>S donor, is encapsulated into nanoparticles, which are further functionalized with bis-serotonin groups to achieve thrombus-specific targeting via the myeloperoxidase and hydrogen peroxide-mediated aggregation. In a PE mouse model, the nanoagent enables highly selective and sensitive visualization of thrombi via activatable NIR-II fluorescence imaging after intravenous injection, achieving a remarkable signal-to-noise ratio exceeding 120. The combined PTT and H<sub>2</sub>S therapy significantly enhance thrombolytic efficacy compared to conventional treatment (e.g., urokinase). Importantly, the nanoagent exhibits excellent biocompatibility in vivo, with minimal risk of hemorrhagic complications. This high-performance hypoxia-responsive platform offers a promising strategy for the precise diagnosis and effective treatment of PE and other cardiovascular diseases.",Meng X; Song J; Du Z; Tao Y; Qi J,"State Key Laboratory of Medicinal Chemical Biology, Key Laboratory of Bioactive Materials, Ministry of Education, Frontiers Science Center for Cell Responses, and College of Life Sciences, Nankai University, Tianjin 300071, China.",ACS nano,2025-06-11,10.1021/acsnano.5c07280,6.5,"visualization(title,abstract); visual(title,abstract)",Hypoxia; Pulmonary embolism; Activatable Probe; Second Near-infrared; Synergistic Treatment
40495596,Comparative analysis of choriocapillaris visualization across various optical coherence tomography systems.,"PurposeTo evaluate the variability in choriocapillaris (CC) blood flow measurements across different optical coherence tomography angiography (OCTA) systems.MethodsA cross-sectional study with 13 healthy volunteers (10 females, 26 [24;27] years). Central 3 × 3 mm OCTA were obtained using: HRA + OCT Spectralis, Heidelberg Engineering; DRI OCT Triton, Topcon (software versions IMAGEnet 6 1.36 and 1.38); Mocean 4000, Moptim; Avanti RTVue-XR, Optovue; Solix, Optovue; Revo NX130, Optopol Technology. CC flow parameters (flow deficit (FD) number, FD density, and mean FD area) were analysed using the Phansalkar method. Binarization windows and FD thresholds were calculated individually for each device.ResultsOCTA images exhibited significant variability in FD number (F(6, 85) = 8.062, <i>p</i> < 0.001), FD density (F(6, 99) = 3.957, <i>p</i> = 0.028), and mean FD area (F(6, 99) = 58.936, <i>p</i> < 0.001). Strong correlation was found only between Avanti and DRI OCT Triton (ver. 1.38) for FD number (<i>r</i> = 0.955, <i>p</i> = 0.017) and FD density (<i>r</i> = 0.912, <i>p</i> = 0.033). ICC demonstrated poor agreement among devices.ConclusionSignificant differences in CC visualization across devices highlight OCTA limitations. Device-specific algorithms are needed to ensure accurate CC evaluation, and quantitative assessments should be interpreted with caution in clinical and research settings.",Nataliya S; Anna S; Vladimir A,"Lomonosov Moscow State University, School of Medicine, Department of Ophthalmology, Moscow, Russian Federation.",European journal of ophthalmology,2025-06-11,10.1177/11206721251347814,6.5,"visualization(title,abstract); visual(title,abstract)",Choriocapillaris; Optical Coherence Tomography Angiography; Flow Deficits; Phansalkar Local Thresholding Method
40517099,Enhanced visualization of colonic polyps using a fluorophore-conjugated claudin-1 antibody in a CPC-APC mouse model.,"<h4>Background</h4>Early detection and removal of polyps for primary colon cancer prevention during colonoscopy are still fraught with significant miss rates. In the current study, we determined the ability of claudin-1 (CLDN1) antibodies conjugated to near-infrared fluorophores to target and visualize colonic polyps with high resolution in the CPC-APC mouse colonic polyp model.<h4>Methods</h4>CPC-APC mice that developed distal colon polyps at 12 weeks of age were used in the present study. The formation of polyps was confirmed by mouse colonoscopy using the ColoView system (Karl Stortz). For polyp labeling, anti-CLDN1 and control immunoglobulin G (IgG) antibodies were conjugated to IRDye800 and 50, 100, and 150 μg doses were administered intravenouly to CPC-APC mice. Mice were sacrificed at different time points, and colons were harvested for imaging using the LI-COR Pearl Small Animal Imaging System. Polyp-to-background fluorescence intensity ratios (PBRs) were calculated for each polyp. Histology and immunohistochemistry (IHC) were performed on the polyps.<h4>Results</h4>A total of 9 mice were used in the experiment, with a total of 45 polyps analyzed. The presence of observed polyps on gross examination was confirmed via histology. CLDN1-IRDye800 had a PBR of 7.6 ± 3.9, which was significantly higher than the nonspecific IgG-IRDye800 control (P =.0428). CLDN1-IRDye800 was further analyzed and overall had a similar range of PBR with 50, 100, and 150 μg injections at 72 h and had a statistically significant higher PBR of 8.9 ± 4.2 than the IgG-IRDye800 control (P =.0184) at 150 μg. Adenomatous polyps as small as 1 mm could be identified using CLDN1-IRDye800. Hematoxylin and eosin staining confirmed adenomatous polyps with high-grade dysplasia, and IHC confirmed the expression of CLDN1.<h4>Conclusion</h4>CLDN1-IRDye800 enabled polyp visualization with ultrahigh-resolution fluorescence imaging technology in CPC-APC mice. Polyps as small as 1 mm could be visualized, indicating clinical potential to overcome the current limitations of colonic polyp detection.",Liu S; Cox KE; Amirfakhri S; Jaiswal S; Talib S; Primeaux M; Jih LJ; Singh SK; Pisegna JR; Mohs AM; Hoffman RM; Batra SK; Dhawan P; Bouvet M,"Department of Surgery, University of California San Diego, La Jolla, CA, United States.",Journal of gastrointestinal surgery : official journal of the Society for Surgery of the Alimentary Tract,2025-06-13,10.1016/j.gassur.2025.102103,6.5,"visualization(title,abstract); visual(title,abstract)",Tumor marker; fluorescence imaging; Colon Polyps; Cpc-apc Mouse Model; Claudin-1 Fluorophore Antibody
40489655,A Cheminformatics Workflow for Higher-throughput Modeling of Chemical Exposures from Biosolids.,"The U.S. Environmental Protection Agency's Biosolids Screening Tool can predict potential human and ecological exposures to chemical contaminants in treated sewage sludge biosolids, but large quantities of chemical-specific physico-chemical data are required to parameterize the model. Here, an R workflow is presented that leverages publicly available databases of chemical information, particularly the U.S. EPA's CompTox Chemicals Dashboard, to prepare data for model simulations using the Biosolids Screening Tool. The workflow is publicly available at https://github.com/USEPA/CompTox-ExpoCast-autoBST. The automated Biosolids Screening Tool workflow (autoBST) reduces the time to gather data necessary to screen hundreds of chemicals from days to just a few minutes. autoBST is a practical example of the utility of leveraging the US EPA CompTox Chemicals Dashboard. autoBST provides transparent and reproducible data retrieval and input into existing models, allowing assessors to defensibly prioritize chemicals in biosolids that may pose a risk to human health or the environment.",Kruse PM; Ring CL,"Oak Ridge Institute for Science and Education, Oak Ridge, TN.",Toxicological sciences : an official journal of the Society of Toxicology,2025-06-09,10.1093/toxsci/kfaf081,5.6,"dashboard(abstract); data(abstract); informatics(kw,title)",High-throughput; Biosolids; Computational Modeling; Exposure Modeling; Cheminformatics
