pmid,title,abstract,authors,first_author_affiliation,journal,pub_date,doi,score,matched_keywords,api_keywords
42286586,Development and evaluation of a clinical dashboard for nephrology inpatients: a pilot study.,"<h4>Introduction</h4>Kidney disease imposes a significant burden on healthcare systems due to high complications, mortality, and costs. Effective management requires regular monitoring, which electronic information systems can support. Clinical dashboards visualize critical data and key performance indicators (KPIs) in real-time to aid decision-making. This study aimed to design, develop, and evaluate a clinical dashboard for inpatient nephrology care in Iran.<h4>Methods</h4>This multi-phase developmental study (2022-2023) was conducted in the Nephrology and Kidney Transplantation Department at Imam Khomeini Hospital, Urmia. A two-stage Delphi process with 25 nephrologists identified KPIs. Conceptual and logical models were designed, followed by dashboard development using Laravel, MySQL, and Android Studio (with barcode integration). Usability was evaluated by 10 experts using a Nielsen-based questionnaire, and system success was assessed by 40 clinical staff after a three-month pilot using the DeLone & McLean model.<h4>Results</h4>The Delphi yielded 58 KPIs categorized into demographic, medical history, clinical/laboratory, and discharge groups. The highest consensus was on electrolytes (4.88 ± 0.33) and vital signs/blood pressure. Usability evaluation showed acceptable scores in most Nielsen principles (e.g., high in visibility and aesthetic design), though orientation was lower and subsequently improved. End-user evaluation indicated high system quality, information quality, user satisfaction, and perceived net benefits.<h4>Conclusion</h4>The dashboard demonstrated acceptable usability and success in a pilot setting, with clear visualizations, barcode-enabled bedside access, and categorized KPIs, providing a platform with the potential to support real-time monitoring and clinical decision-making in nephrology.",Rouhani N; Makhdoomi K; Nourani A; Jebraeily M; Rahimi B,"Student Research Committee, Urmia University of Medical Sciences, Urmia, Iran.",BMC medical informatics and decision making,2026-06-12,10.1186/s12911-026-03629-4,9.9,"visualization(abstract); dashboard(kw,title,abstract); visual(abstract); data(abstract)",information technology; Kidney Disease; Nephrology; Clinical Management; Dashboard
42276543,"An Informatics Approach to Enhance Care for Childhood, Adolescent and Young Adult Cancer Survivors Through Population Health Management.","IntroductionAdolescent and young adult (AYA) cancer survivors are at significant risk for late treatment-related effects yet face challenges when transitioning to survivorship-focused care and longitudinal follow-up. Population-level tools in the electronic health record (EHR) offer a pragmatic approach to track patients and optimize care.MethodsThe Seattle Children's Hospital Cancer Survivor Program created a population health management system, using tools embedded within the EHR, based on a validated registry of AYA survivors. We developed a dynamic dashboard to make care gaps visible survivorship care, provide exposure-based pulmonary and cardiac toxicity surveillance, and support transition to adult care. We also built reports to facilitate real-world data analysis of the transition to survivorship care and longitudinal follow-up in a retrospective cohort of AYA survivors. We analyzed data from the cohort to explore subgroup differences in survivorship care.ResultsAmong survivors who finished treatment between January 1, 2021, and April 30, 2022 (n=220), 47% completed a long-term follow-up visit. There were no differences in the likelihood of follow-up based on age categories (p=0.36). For survivors with established long-term follow-up (n=743), 76% received longitudinal care. Compared with children, adolescent survivors (OR 0.51, 95% CI 0.29-0.9), emerging young adults (OR 0.39, 95% CI 0.24-0.63), and young adults (OR 0.10, 95% CI 0.05-0.18) were less likely to have a survivorship visit in the preceding 30 months. This difference was attenuated when analysis was restricted to survivors <22 years old and adjustment for years off therapy, with OR of 0.67 (95%CI 0.37-1.21) and 0.82 (0.45-1.50) among AYAs compared to children as the referent group.ConclusionAn EHR embedded population health platform represents a feasible approach to measure longitudinal follow-up care and transitions among AYA survivors. Clinical informatics tools have the potential to drive innovation and enhance evidence-based, guideline-concordant care to mitigate late effects in this population.",Noyd DH; Coons L; Bank JD; Larimer E; Garson G; Aliferakis V; Giovannetti T; Villavicencio C; Lin YH; Leu MG; Chow EJ; Heike CL,"Ben Towne Center for Childhood Cancer and Blood Disorders Research and the Department of Pediatrics, Seattle Children's Hospital, University of Washington, Seattle, WA, USA.",Cancer control : journal of the Moffitt Cancer Center,2026-06-11,10.1177/10732748261460117,8.1,"dashboard(abstract); data(abstract); informatics(kw,title,abstract); electronic health record(abstract)","Childhood; Population Health; survivorship; Late Effects; Adolescent, And Young Adult Cancer; Clinical Cancer Informatics"
42283434,An Interactive Digital Dashboard for Patient Monitoring and Management in a Continuity of Care Centre: Development and Preliminary Usability Evaluation Study.,"<h4>Background</h4>Clinical dashboards are becoming important tools for managing and monitoring hospitalized patients across different wards. Moreover, careful attention to design, usability, and user interaction is essential for developing effective support tools for clinicians.<h4>Objective</h4>This study aimed to describe the development, implementation, and preliminary evaluation of an interactive dashboard for patient monitoring and management in the Continuity of Care Centre (CCC).<h4>Methods</h4>We developed a dashboard according to clinicians' requests and the daily workflow of case managers. First, a CCC Data Mart was created to collect all patients' information automatically extracted from the hospital's data warehouse. However, case managers had the possibility to enter additional patient information in the dashboard using a dedicated form. Moreover, CCC physicians, nurses, and administrative staff were surveyed using 2 validated questionnaires, the System Usability Scale and the Questionnaire for User Interaction Satisfaction. The Situation Awareness Index was proposed to evaluate user awareness and task efficiency.<h4>Results</h4>The first version of the CCC dashboard presented 4 panels with different types of information, both on the individual patient and on metrics related to the overall patient population. The first panel focused on patients' data, such as demographic factors, admission, transfer, discharge wards (and their dates), etc. The importance of this panel was the possibility of viewing information collected from different sources within a single interface. The other 3 panels displayed different key performance indicators for the overall patient population and presented data both in the form of tables in the second panel and graphs in the third and fourth panels. After 3 months of daily use, a total of 15 participants, 10 nurses, 2 administrative staff members, and 3 physicians, were recruited for the dashboard evaluation. The average System Usability Scale score of the dashboard was 61.5 (SD 15.7) points, which indicates ""OK to good"" usability, and the median score obtained with the Questionnaire for User Interaction Satisfaction was 5.77 (IQR 4-7), with the highest results in usability (mean 6.33, SD 0) and learning (mean 6.01, SD 0.39). The overall Situation Awareness Index score was 4 points, with the highest score in ""familiarity of dashboard"" (mean 4.73, SD 1.66 points) and ""arousal support"" (mean 4.6, SD 1.8 points).<h4>Conclusions</h4>We developed an interactive dashboard for patient monitoring and management, with positive evaluations from users across different questionnaires.",Dachena C; Gatta R; Franceschini L; Del Vicario MA; Serra ML; Acampora N; Marchetti A; Arcuri G; Patarnello S; Masciocchi C; Onder G; Landi F; Barillaro C,"UOS Data Science - Gemelli Generator RWD, Fondazione Policlinico Universitario Agostino Gemelli IRCCS, Rome, Italy.",JMIR formative research,2026-06-12,10.2196/81480,7.4,"dashboard(kw,title,abstract); data(abstract)",Health Information Technology; Sai; Sus; System Usability Scale; Clinical Dashboard; Quis; Questionnaire For User Interaction Satisfaction; Situation Awareness Index; Continuity Of Care Center
42272141,PEPRVision: a visualization framework for Pharmacoepidemiology research.,"Medical chart review is commonly used in epidemiologic research to evaluate health outcomes, refine measurement algorithms, and identify potential study biases. In pharmacoepidemiologic research, administrative claims and other structured healthcare databases provide longitudinal detail suitable for similar purposes but are typically presented in tabular formats that are cumbersome to interpret. This study introduces PEPRVision, a visualization framework that transforms structured longitudinal healthcare data into intuitive graphics to support patient profile review in pharmacoepidemiology research. PEPRVision was developed based on principles of preattentive visual processing, leveraging visual attributes such as color, spatial position, shape, and length to facilitate rapid pattern recognition. We demonstrated PEPRVision using US administrative claims data through four case studies: (1) evaluating a claims-based algorithm for measurement of congenital hearing loss, (2) enhancing study design decisions by identifying reverse causation in a drug safety study, (3) assessing the face validity of signals of potential teratogenicity detected through data mining for triage for advancement to causal inference studies, and (4) identifying mechanisms of inappropriate prenatal exposure to teratogenic medications to inform improvement of risk mitigation strategies. As a complement to population-based causal inference studies, PEPRVision facilitates review of patient-level variation, enhancing the validity and clinical relevance of pharmacoepidemiologic research.",Wang Y; Chen HK; Wen W; Cole DV; Maro JC; Rosales AN; Rasmussen SA; Winterstein AG,"Department of Pharmaceutical Outcomes and Policy, University of Florida, Gainesville, FL 32611, United States.",American journal of epidemiology,2026-06-11,10.1093/aje/kwag121,7.0,"visualization(title,abstract); visual(title,abstract); data(abstract)",Phenotyping; Observational Studies; Pharmacoepidemiology; Chart Review; Algorithm Validation; Patient Episode Profile Retrieval (Pepr)
42259699,"High-dose metoclopramide versus placebo for gastroduodenal visualization during endoscopy in patients with acute upper gastrointestinal bleeding. A triple-blind, randomized clinical trial.","<h4>Introduction and aims</h4>The usefulness of metoclopramide for improving endoscopic visualization in upper gastrointestinal bleeding (UGIB) is controversial. Our primary aim was to evaluate the utility of metoclopramide 20 mg/IV for endoscopic visualization in UGIB of ≤ 24 h. The need for a repeat endoscopy and length of hospital stay were also analyzed.<h4>Materials and methods</h4>Patients were randomized 1:1 to receive placebo (group A) or metoclopramide 20 mg/IV (group B) and undergo endoscopy 30-120 min later. Demographics, etiology, and hospital stay were evaluated. The percentage of gastroduodenal visualization was assessed through the modified Avgerinos score. A blinded, experienced endoscopist reviewed the endoscopic recordings.<h4>Results</h4>Fifty patients, 27 men and 23 women, were included. Mean patient age was 60 years, and each group was made up of 25 patients. The time from admission to endoscopy in group A was 14:21 h (SD ± 5.35) and 14:54 h (SD ± 5.83) in group B (p = 0.83). The modified Avgerinos score was 7.00 (5.00-8.00) in group A and 7.00 (6.50-8.00) in group B (p = 0.282). The difference in the modified Avgerinos score was not statistically significant in the patients with variceal and ulcerous etiologies (p = 0.705 and p = 0.721, respectively). A repeat endoscopy was required in 3 group A patients and 4 group B patients (p = 0.684). Hospital stay for group A was 7.0 days (SD ± 3.08) and 7.32 days (SD ± 4.31) for group B (p = 0.764).<h4>Conclusions</h4>Metoclopramide 20 mg/IV before endoscopy did not improve endoscopic visualization, the need for a repeat endoscopy, or length of hospital stay in patients with UGIB.",Herrera-Elizondo JL; Jiménez-Castillo RA; García-Compeán D; Jaquez-Quintana JO; Cortez-Hernández CA; González-Martínez CE; Maldonado-Garza HJ; Garza-Galindo A; Campos-Galván J; González-González JA,"Departamento de Medicina Interna y Servicio de Gastroenterología, Facultad de Medicina y Hospital Universitario ""Dr. José Eleuterio González"", Universidad Autónoma de Nuevo León, Monterrey, Mexico.",Revista de gastroenterologia de Mexico (English),2026-06-08,10.1016/j.rgmxen.2026.05.005,6.5,"visualization(title,abstract); visual(title,abstract)",Endoscopy; peptic ulcer; Esophageal Varices; Gastrointestinal Bleeding; Metoclopramide; Endoscopia; Úlcera Péptica; Hemorragia Gastrointestinal; Metoclopramida; Várices Esofágicas
42260021,Prediction of avatrombopag-induced thrombocytosis in pediatric immune thrombocytopenia: an AI-based real-world study.,"Avatrombopag (AVA), an oral thrombopoietin receptor agonist (TPO-RA), has demonstrated favorable efficacy in the treatment of pediatric immune thrombocytopenia (ITP). However, treatment-related thrombocytosis represents a clinically relevant adverse event that may compromise treatment safety and continuity. Currently, no validated tools are available to predict the risk of AVA-induced thrombocytosis before treatment initiation. In this real-world study, we aimed to develop and validate a predictive model for AVA-associated thrombocytosis in children with ITP. A total of 74 pediatric patients treated with AVA at the Hematology-Oncology Center of Beijing Children's Hospital between July 2021 and January 2024 were included. We compared the proposed model with established classical machine learning baselines, including Logistic Regression (LR), Support Vector Machine (SVM), Multilayer Perceptron (MLP), Random Forest (RF), and XGBoost, as well as state-of-the-art deep learning models for tabular data, including TabPFN, FT-Transformer, and HyperTab. Among the evaluated models, the FT-Transformer achieved the best performance, with an accuracy of 0.785 ± 0.023 and an area under the receiver operating characteristic curve (AUC) of 0.851 ± 0.021. Model interpretability was enhanced using Shapley Additive Explanations (SHAP), enabling visualization of individual feature contributions to thrombocytosis risk. This AI-driven prediction model, grounded in real-world clinical data, demonstrates robust predictive performance and offers clinically interpretable insights. It provides a reliable reference for individualized risk assessment and supports safer, more precise use of AVA in pediatric ITP management.",Lin X; Wang Y; Zhu Y; Wang N; Liu J; Wang Z; Hu Y; Dong S; Chen H; Meng J; Ma J; Chen Z; Zhang W; Tang Y; Wu R; Cheng X,"Hematology Department, Beijing Children's Hospital, Capital Medical University, National Center for Children's Health, Beijing, 100045, China.",Annals of hematology,2026-06-09,10.1007/s00277-026-07086-x,6.0,"visualization(abstract); visual(abstract); machine learning(kw,abstract); data(abstract)",Idiopathic; Thrombocytosis; Machine Learning; purpura; Thrombocytopenic; Avatrombopag
42285862,New Frontiers of Skin Ultrasound in Precision Medicine.,"Ultrasound has emerged as a versatile, non-invasive imaging technique in dermatology, offering real-time, high-resolution visualization of cutaneous structures. By employing high- and ultra-high-frequency probes, skin ultrasound enables detailed assessment of the epidermis, dermis, and subcutaneous tissue, while Doppler modalities provide complementary information on vascularity. This review synthesizes current evidence on the role of ultrasound across the spectrum of dermatologic conditions, including malignant and benign tumors, inflammatory skin disorders, connective tissue diseases, and cosmetic interventions. In skin cancer, high-frequency ultrasound supports preoperative planning by estimating lesion depth, margins, and risk stratification, with particular value in basal cell carcinoma, squamous cell carcinoma, and melanoma. In benign tumors such as epidermal cysts and lipomas, sonographic features help avoid unnecessary invasive procedures. Ultrasound also refines disease staging and monitoring in chronic inflammatory dermatoses, notably hidradenitis suppurativa, psoriasis and psoriatic arthritis, while enabling quantification of fibrotic involvement in systemic sclerosis and morphea, besides assessing the degree of inflammatory activity. Beyond clinical dermatology, ultrasound provides critical guidance in aesthetic medicine, enhancing the safety and precision of filler injections and facilitating early detection and management of complications. Recent advances include integration with dermoscopy, and artificial intelligence for automated disease classification, which promise to reduce operator dependency and improve reproducibility. Taken together, these findings highlight the pivotal role of skin ultrasound as a diagnostic and therapeutic tool with a growing range of applications in dermatological and cosmetic practice.",Tiu D; Wortsman X; Scurtu LG; Simionescu O,"Faculty of Medicine, ""Carol Davila"" University of Medicine and Pharmacy, Bucharest, Romania.; Department of Dermatology I, Colentina Clinical Hospital, Bucharest, Romania.",Ultrasound in medicine & biology,2026-06-12,10.1016/j.ultrasmedbio.2026.05.015,5.5,"visualization(abstract); visual(abstract); artificial intelligence(kw,abstract)",Melanoma; Artificial intelligence; High-frequency ultrasound; Basal Cell Carcinoma; Systemic Sclerosis; Skin Cancer; Filler; Hidradenitis Suppurativa; Morphea
42275679,Bibliometric and visual analysis: A comprehensive tracking of global research trends on ablation and tumor immune microenvironment from 2016 to 2025.,"<h4>Objective</h4>This study aims to gain an understanding the relationship between ablation and the tumor immune microenvironment. A bibliometric and visual analysis was conducted on relevant researches in this field over the past decade.<h4>Materials and methods</h4>As of February 21, 2026, the research team conducted a literature search using the Web of Science Core Collection (WoSCC) database. Two researchers independently carried out the search. After screening, a total of 5328 papers were selected for analysis. Citespace 6.4.R1, VOSviewer 1.6.18, and Bibliomatrix R software were used for bibliometric analysis and visualization.<h4>Results</h4>An analysis of research on ablation and the tumor immune microenvironment from 2016 to 2025 shows that China leads the world in the number of published articles and has extensive international cooperation. Chinese research authors, highly cited articles, and research institutions have all performed outstandingly. The study also reviewed the literature on the synergistic effects of ablation and immunotherapy, indicating the dynamic changes in research hotspots in this field.<h4>Conclusion</h4>The combination of immunotherapy and ablation is expected to become an effective treatment method for tumors. Ablation has evolved from local destruction to a core tumor treatment strategy that reshapes the immune microenvironment, and its combination with immunotherapy further demonstrates tremendous translational potential and clear clinical value.",Meng S; Li J; Cao F; Niu H,"Qilu Hospital (Qingdao), Cheeloo College of Medicine, Shandong University, 758 Hefei Road, Qingdao, Shandong 266035, PR China.",Translational oncology,2026-06-10,10.1016/j.tranon.2026.102855,4.6,"visualization(abstract); visual(title,abstract); data(abstract)",Immunotherapy; Ablation; bibliometrics; Web Of Science; Tumor Immune Microenvironment
42286529,Comparison of 5.0T and 3.0T time-of-flight MR angiography for visualizing the anterior choroidal artery.,"<h4>Background</h4>This study aimed to compare the image quality of 5.0T and 3.0T time-of-flight (TOF) magnetic resonance angiography (MRA) for visualization of the anterior choroidal artery (AChA).<h4>Methods</h4>This retrospective study included patients who underwent both 3.0T and 5.0T TOF-MRA within a 48-hour interval. Objective image quality was assessed using signal-to-noise ratio (SNR) and contrast-to-noise ratio (CNR). Subjective image quality was independently evaluated by two radiologists using segment-based AChA visibility scores, and quantitative measurements of vessel length and diameter were obtained.<h4>Results</h4>A total of 42 patients who underwent both 3.0T and 5.0T TOF-MRA were included in the paired analysis. Compared with 3.0T imaging, 5.0T TOF-MRA demonstrated significantly higher objective image quality, with increased signal-to-noise ratio (93 ± 5 vs. 65 ± 3) and contrast-to-noise ratio (75 ± 6 vs. 52 ± 4) (both P < 0.001). Subjective analysis showed significantly higher visibility scores for distal anterior choroidal artery segments on 5.0T imaging, particularly for the A2 (P = 0.007) and A3 (P < 0.001) segments. Paired morphological measurements further demonstrated greater apparent AChA length (left: 24.4 ± 7.3 mm vs. 18.7 ± 9.2 mm; P < 0.001) and diameter (left: 1.1 mm (1.0-1.2) vs. 0.9 mm (0.7-1.1); P < 0.001) on 5.0T TOF-MRA compared with 3.0T imaging.<h4>Conclusions</h4>5.0T TOF-MRA improved visualization of the AChA, particularly its distal segments, compared with 3.0T imaging; further studies are needed to clarify its clinical implications.<h4>Clinical trial number</h4>Not applicable.",Li Z; Shang M; Fu M; Wang Z; Yin L; Yu D; Gan J,"Department of Radiology, Shandong Provincial Third Hospital, Shandong University, Jinan, China.",BMC neurology,2026-06-12,10.1186/s12883-026-05019-9,4.1,"visualization(abstract); visual(title,abstract)",Cerebral arteries; Magnetic resonance angiography; Image Quality; Anterior Choroidal Artery
42268765,Robust Semi-Supervised CT Radiomics for Lung Cancer Prognosis: Cost-Effective Learning with Limited Labels and SHAP Interpretation.,"<h4>Objective</h4>Computed tomography (CT) imaging is essential for lung cancer (LCa) management, while offering detailed visualization and valuable information for Artificial Intelligence-guided prognosis. Meanwhile, supervised learning (SL) models require extensive labeled data, limiting their real-world utility where annotations are scarce.<h4>Methods</h4>We analyzed CT scans from 977 patients across 12 public/private datasets, extracting 1,218 radiomics features using Laplacian of Gaussian and wavelet filters via standardized PyRadiomics. Dimensionality was reduced using 56 feature selection and attribute extraction algorithms, and 27 classifiers were benchmarked. Semi-supervised learning (SSL) framework with pseudo-labeling utilized 478 unlabeled and 499 labeled cases. Model sensitivity was assessed in three scenarios: varying labeled data in SL, increasing unlabeled data in SSL, and jointly scaling both from 10% to 100%. SHapley Additive exPlanations analysis (SHAP)analysis explained and interpreted the top model predictions. Five-fold cross-validation and external testing (in two cohorts) were performed.<h4>Results</h4>SSL outperformed SL across all metrics, improving overall survival prediction by up to 17%. The top SSL model (Feature Importance by Random Forest+XGBoost) achieved 0.90±0.01 accuracy in cross-validation and 0.88±0.01 externally. SHAP revealed enhanced feature discriminability in SSL and SL, particularly for class 1 (survival>4 years), and helped explain model decisions. SSL maintained strong performance even with only 10% labeled data. Both SSL-based scenarios demonstrated more stable performance compared to SL, with lower variance across external testing, emphasizing SSL's robustness and cost-efficiency.<h4>Conclusion</h4>We propose an interpretable, cost-effective SSL framework for CT-based LCa survival prediction.<h4>Significance</h4>It improves performance, generalizability, and clinical readiness via SHAP explainability and unlabeled data utilization.",Salmanpour MR; Pouria AH; Falahati S; Taeb S; Mehrnia SS; Maghsudi M; Jouzdani AF; Oveisi M; Hacihaliloglu I; Rahmim A,,IEEE transactions on bio-medical engineering,2026-06-10,10.1109/tbme.2026.3701855,4.0,visualization(abstract); visual(abstract); artificial intelligence(abstract); data(abstract),
