pmid,title,abstract,authors,first_author_affiliation,journal,pub_date,doi,score,matched_keywords,api_keywords
40993509,Glucostats: an efficient Python library for glucose time series feature extraction and visual analysis.,"<h4>Background</h4>The advancement of technology and continuous glucose monitoring (CGM) systems has introduced several computational and technical challenges for clinicians and researchers. The growing volume of CGM data necessitates the development of efficient computational tools capable of handling and processing this information effectively. This paper introduces GlucoStats, an open-source and multi-processing Python library designed for efficient computation and visualization of a comprehensive set of glucose metrics derived from CGM. It simplifies the traditionally time-consuming and error-prone process of manual CGM metrics calculation, making it a valuable tool for both clinical and research applications.<h4>Results</h4>Its modular design ensures easy integration into predefined workflows, while its user-friendly interface and extensive documentation make it accessible to a broad audience, including clinicians and researchers. GlucoStats offers several key features: (i) window-based time series analysis, enabling time series division into smaller 'windows' for detailed temporal analysis, particularly beneficial for CGM data; (ii) advanced visualization tools, providing intuitive, high-quality visualizations that facilitate pattern recognition, trend analysis, and anomaly detection in CGM data; (iii) parallelization, leveraging parallel computing to efficiently handle large CGM datasets by distributing computations across multiple processors; and (iv) scikit-learn compatibility, adhering to the standardized interface of scikit-learn to allow an easy integration into machine learning pipelines for end-to-end analysis.<h4>Conclusions</h4>GlucoStats demonstrates high efficiency in processing large-scale medical datasets in minimal time. Its modular design enables easy customization and extension, making it adaptable to diverse research and clinical needs. By offering precise CGM data analysis and user-friendly visualization tools, it serves both technical researchers and non-technical users, such as physicians and patients, with practical and research-driven applications.",Peiro-Corbacho P; Lara-Abelenda FJ; Chushig-Muzo D; Wägner AM; Granja C; Soguero-Ruiz C,"Department of Signal Theory and Communications, Telematics and Computing Systems, Rey Juan Carlos University, Fuenlabrada, Spain. pablo.peiro@urjc.es.",BMC bioinformatics,2025-09-24,10.1186/s12859-025-06250-w,10.6,"visualization(kw,abstract); visual(kw,title,abstract); machine learning(abstract); data(abstract)",sliding time window; Continuous glucose monitoring; Feature Glucose Extraction; Glucose Visualization
40998279,Measuring and visualizing healthcare process variability.,"<h4>Importance</h4>Understanding factors that contribute to clinical variability in patient care is critical, as unwarranted variability can lead to increased adverse events and prolonged hospital stays. Determining when this variability becomes excessive can be a step in optimizing patient outcomes and healthcare efficiency.<h4>Objective</h4>Explore the association between clinical variation and clinical outcomes. This study aims to identify the point in time when the relationship between clinical variation and length of stay (LOS) becomes significant.<h4>Methods</h4>This cohort study uses MIMIC-IV, a dataset collecting electronic health records of the Beth Israel Deaconess Medical Center in the United States. We focused on adult patients who underwent elective coronary bypass surgery, generating 847 patient observations. Demographic factors such as age, race, insurance type, and the Charlson Comorbidity Index (CCI) were recorded. We performed a variability analysis where patients' clinical processes are represented as sequences of events. The data was segmented based on the initial day of recorded activity to establish observation windows. Using a regression analysis, we identified the temporal window where variability's impact on LOS becomes independently significant.<h4>Result</h4>Regression analysis revealed that patients in the top 20 % of the variability distance group experienced an 81 % increase in LOS (95 % CI: 1.72 to 1.91, p < 0.001). Insurance types, such as Medicare and Other, were associated with 18 % (95 % CI: 0.73 to 0.92, p < 0.001) and 21 % (95 % CI: 0.71 to 0.88, p < 0.001) decreases in LOS, respectively. Neither age nor race significantly affected LOS, but a higher CCI was associated with a 3.3 % increase in LOS (95 % CI: 1.02 to 1.05, p < 0.001). These findings indicate that higher variability and CCI significantly influence LOS, with insurance type also playing a crucial role.<h4>Conclusion</h4>In the studied cohort, patient journeys with greater variability were associated with longer LOS with a dose-response relationship: the higher the variability, the longer LOS. This study presents a standardized way to measure and visualize variability in clinical processes and measure its impact on patient-relevant outcomes.",Yin P; Cervantes AA; Capurro D,"School of Computing and Information Systems, University of Melbourne, Australia. Electronic address: pyyin1@student.unimelb.edu.au.",Journal of biomedical informatics,2025-09-23,10.1016/j.jbi.2025.104918,9.6,"visualization(kw); visual(kw,title,abstract); data(abstract); electronic health record(abstract)",Clinical Pathways; Process Mining; Value-based Care; Variability Analysis; Variability Visualization; Clinical Process; Unwarranted Clinical Variation
41005002,Effectiveness of artificial intelligence-based visualization for surgical anatomy education: A cluster quasirandomized controlled trial. ,"Although surgical techniques have advanced markedly, surgical education for medical students has remained largely traditional. Because of the importance of accurate recognition of intraoperative anatomy, passive observation is insufficient for novice learners. This study evaluated the educational effectiveness of an artificial intelligence-based visualization system that highlights anatomical structures during surgery in real time. We conducted a cluster quasi-randomized controlled trial involving fifth-year medical students assigned to receive either conventional intraoperative teaching (cohort C) or instruction augmented by artificial intelligence-based visualization (cohort A). Each student annotated the pancreatic regions on 6 static laparoscopic or robotic images before and after clinical observation training. Performance was assessed using 3 image segmentation metrics: recall (minimizing false negatives), precision (avoiding false positives), and the Dice coefficient, which integrates recall and precision. The Dice coefficient served as the primary outcome, whereas recall and precision served as secondary outcomes. Both cohorts showed similar baseline performance and improved across all metrics after training. However, cohort A exhibited a significantly greater improvement in recall than cohort C (ΔRecall: 0.112 vs 0.013, P = .020), indicating enhanced sensitivity in identifying pancreatic regions. Precision did not differ significantly between the groups (P = .746). The Dice coefficient improved more in cohort A than in cohort C (ΔDice: 0.087 vs 0.028), although the between-group difference did not reach statistical significance (P = .097). Scatter plot analysis showed that many cohort A students exhibited increased recall without loss of precision, suggesting improved recognition accuracy. Incorporating artificial intelligence-based visualization into surgical anatomy education may enhance medical students' recognition of intraoperative anatomy, particularly for visually complex structures such as the pancreas.",Nakao E; Igeta M; Kobayashi N; Kumazu Y; Otani Y; Murakami M; Kohno S; Hojo Y; Nakamura T; Kurahashi Y; Ishida Y; Shinohara H,"Department of Gastroenterological Surgery, Hyogo Medical University, Nishinomiya City, Hyogo, Japan.",Surgery,2025-09-25,10.1016/j.surg.2025.109723,9.1,"visualization(title,abstract); visual(title,abstract); artificial intelligence(title,abstract)",
40993711,A visual analysis of research hotspots and trends on macrodactyly between 2005 and 2024.,"<h4>Purpose</h4>To conduct a visualization analysis of macrodactyly research from 2005 to 2024, providing a comprehensive overview of research trends, key contributors, and emerging topics.<h4>Methods</h4>A visual analysis of macrodactyly related publications from 2005 to 2024 was conducted using the Web of Science Core Collection database. Publication trends, country and institutional contributions, author collaboration networks, and keyword co-occurrences were analyzed. Statistical analysis and visualization were performed using Microsoft Excel, R, VOSviewer, and CiteSpace.<h4>Results</h4>One hundred and fifty-three publications were included. Annual publication trends showed fluctuations but an overall growth in interest over time, with notable growth from 2011 to 2014 peaking at 15 publications in 2014. The United States led with 128 publications, followed by China (60), Italy (40), Japan (36), and Turkey (27), with prominent institutions such as Mayo Clinic and Harvard University playing pivotal roles. Key authors like Dr. Marybeth Ezaki, working with the team at Texas Scottish Rite Hospital for Children, made substantial contributions to establishing diagnostic frameworks. Most importantly, keyword analysis revealed a fundamental shift in research focus from clinical and surgical themes (represented by keywords such as ""foot,"" ""hand,"" and ""osteotomy"" in early periods) to molecular and genetic investigations (characterized by ""PIK3CA,"" ""activating mutations,"" and ""overgrowth"" in recent years). The strongest citation burst was ""overgrowth"" (2016-2020), followed by genetic-related terms, with ""activating mutations"" representing the most recent trend (2020-2024), indicating increasing emphasis on PIK3CA mutations as the current research hotspot.<h4>Conclusion</h4>This study highlights the evolution of macrodactyly research and reveals fluctuating publication trends and substantial contributions from key countries, authors, and institutions. The transition from clinical and surgical approaches to molecular and genetic investigations underscores advancements in the field. Future research should prioritize integrating genetic findings with clinical applications and advancing diagnostics and treatment strategies.",Liu Y; Yang ZY; Pang CJ; Fan XB; Zhao CY; Wei ZK,"Department of Orthopaedic Surgery, the First Hospital of Handan, No. 25 Congtai Road, Handan, 050000, Hebei Province, China. liusurgeon@yeah.net.",Orphanet journal of rare diseases,2025-09-24,10.1186/s13023-025-04011-9,6.6,"visualization(abstract); visual(kw,title,abstract); data(abstract)",Management; hotspot; Overgrowth; Macrodactyly; Visualized
40996043,Recent advances in cardiac imaging: emerging use of three-dimensional visualization for analyzing complex cardiovascular anatomy.,"<h4>Purpose of review</h4>Technical progress in noninvasive medical imaging continues to enhance diagnosis and intervention, with three-dimensional (3D) imaging emerging as a significant advancement over traditional methods. While 3D visualization is widely used to evaluate a living heart, precise measurement from such images remains challenging. This review describes a new technique named isosurface geometric measurement on volume-rendered images (IMVR), which facilitates accurate 3D measurement of complex cardiovascular anatomy.<h4>Recent findings</h4>Direct volume rendering provides clear visualization and tissue identification, but the lack of exact spatial boundaries inherently makes measurement of any anatomical feature difficult. However, by superimposing a surface-rendered polygonal mesh (representing isosurface geometry) onto a variably transparent volume image of the heart, IMVR enables significantly easier and more accurate 3D measurement. This technique demonstrates versatility across various cardiovascular, anatomical, and clinical applications, including preinterventional assessment and planning for structural heart diseases, notably expanding 3D imaging's utility toward precision medicine and personalized treatment.<h4>Summary</h4>This review article summarizes recent advances in cardiac imaging, highlighting an efficient IMVR technique, which combines volume-rendered images with superimposed surface-rendered image to facilitate accurate 3D measurements of cardiac anatomical features.",Kamiya K; Nagatani Y; Nakata S; Seguchi R; Verma S,Department of Cardiovascular Surgery.,Current opinion in cardiology,2025-09-25,10.1097/hco.0000000000001260,6.5,"visualization(title,abstract); visual(title,abstract)",computed tomography; 3d Measurement; Cardiac Anatomy; Volume-rendered Image
40990216,Photon-counting detector computed tomography in thoracic oncology: revolutionizing tumor imaging through precision and detail.,"Photon-counting detector computed tomography (PCD-CT) is an emerging imaging technology that promises to overcome the limitations of conventional energy-integrating detector (EID)-CT, particularly in thoracic oncology. This narrative review summarizes technical advances and clinical applications of PCD-CT in the thorax with emphasis on spatial resolution, dose-image-quality balance, and intrinsic spectral imaging, and it outlines practical implications relevant to thoracic oncology. A literature review of PubMed through May 31, 2025, was conducted using combinations of ""photon counting,"" ""computed tomography,"" ""thoracic oncology,"" and ""artificial intelligence."" We screened the retrieved records and included studies with direct relevance to lung and mediastinal tumors, image quality, radiation dose, spectral/iodine imaging, or artificial intelligence-based reconstruction; case reports, editorials, and animal-only or purely methodological reports were excluded. PCD-CT demonstrated superior spatial resolution compared with EID-CT, enabling clearer visualization of fine pulmonary structures, such as bronchioles and subsolid nodules; slice thicknesses of approximately 0.4 mm and <i>ex vivo</i> resolvable structures approaching 0.11 mm have been reported. Across intraindividual clinical comparisons, radiation-dose reductions of 16%-43% have been achieved while maintaining or improving diagnostic image quality. Intrinsic spectral imaging enables accurate iodine mapping and low-keV virtual monoenergetic images and has shown quantitative advantages versus dual-energy CT in phantoms and early clinical work. Artificial intelligence-based deep-learning reconstruction and super-resolution can complement detector capabilities to reduce noise and stabilize fine-structure depiction without increasing dose. Potential reductions in contrast volume are biologically plausible given improved low-keV contrast-to-noise ratio, although clinical dose-finding data remain limited, and routine K-edge imaging has not yet translated to clinical thoracic practice. In conclusion, PCD-CT provides higher spatial and spectral fidelity at lower or comparable doses, supporting earlier and more precise tumor detection and characterization; future work should prioritize outcome-oriented trials, protocol harmonization, and implementation studies aligned with ""Green Radiology"".",Yanagawa M; Ueno M; Ito R; Ueda D; Saida T; Kurokawa R; Takumi K; Nishioka K; Sugawara S; Ide S; Honda M; Iima M; Kawamura M; Sakata A; Sofue K; Oda S; Watabe T; Hirata K; Naganawa S,"The University of Osaka Graduate School of Medicine, Department of Diagnostic and Interventional Radiology, Osaka, Japan.","Diagnostic and interventional radiology (Ankara, Turkey)",2025-09-24,10.4274/dir.2025.253550,6.0,"visualization(abstract); visual(abstract); artificial intelligence(kw,abstract); data(abstract)",Artificial intelligence; Cancer; Iodine; Diagnosis; computed tomography; Spectral Imaging; Spatial Resolution; Radiation Dose Reduction
40996516,A radiomics nomogram utilizing T2-weighted MRI for accurate diagnosis of rectocele.,"<h4>Background</h4>Rectocele (RC) is a common pelvic organ prolapse (POP) that can cause obstructed defecation and reduced quality of life. Magnetic resonance defecography (MRD) offers high-resolution, radiation-free visualization of pelvic floor anatomy but relies on time-consuming, observer-dependent manual measurements. Our research constructs a nomogram model incorporating intra-ROI and habitat radiomics features to improve MRD-based RC diagnosis.<h4>Methods</h4>We retrospectively analyzed 222 MRD patients (155 training, 67 testing). Clinical features were selected via univariate and multivariate logistic regression. The least absolute shrinkage and selection operator (LASSO) algorithm was applied, and features with non-zero coefficients were retained to construct the radiomics signatures. A support vector machine (SVM) learning algorithm was used to construct the intra-ROI combined with the habitat radiomics model. Clinical features were then combined with radiomics features using a multivariable logistic regression algorithm to generate a clinical-radiomics nomogram. Model performance was assessed using receiver operating characteristic curve (ROC) and decision curve analysis (DCA).<h4>Results</h4>The combined intra-ROI and habitat radiomics model outperformed intra-ROI or habitat radiomics models alone, achieving areas under the curve (AUCs) of 0.913 (training) and 0.805 (testing). The nomogram integrating radiomics features and gender showed strong calibration and discrimination, with AUCs of 0.930 and 0.852 in the training and testing cohorts, respectively.<h4>Conclusions</h4>Our findings suggest that integrating intra-ROI with habitat radiomics features can aid RC assessment. While the clinical-radiomics nomogram showed the highest internal performance, this single-center retrospective study lacks external validation and includes a relatively small test cohort. Therefore, risk of model overfitting cannot be excluded. Prospective, multi-center validation and larger cohorts are warranted before routine clinical deployment.",Lai W; Wang G; Zhao Z,"Department of Colorectal and Anal Surgery, The Second Hospital of Jilin University, 130000, Changchun, China.",Abdominal radiology (New York),2025-09-25,10.1007/s00261-025-05206-1,4.5,visualization(abstract); visual(abstract); machine learning(kw),Machine Learning; Rectocele; T2-weighted Imaging; Radiomics
40992774,Using I-PASS to improve nursing handoffs across the continuum of care at a tertiary oncology hospital.,"<h4>Background</h4>Communication failures can cause medical errors that harm patients. Handoffs occur frequently every day-every time a patient is transferred from one nurse to another (eg, shift change, hospital location). At our comprehensive cancer centre, handoffs became a priority focus area in our institution.<h4>Purpose</h4>We implemented the evidence-based handoff tool I-PASS (Illness Severity, Patient Summary, Action List, Situation Awareness and Contingency Planning, and Synthesis by Receiver) for all nurses at our comprehensive cancer centre and assessed the uptake of the new framework and subsequent compliance and safety outcomes.<h4>Methods</h4>Our team comprised representatives from nursing education, operations and informatics; a healthcare systems engineer; and electronic health record (EHR) analysts. Based on our observations of handoffs in different settings and feedback from focus group sessions, we developed an I-PASS handoff workflow in our EHR with the engagement of frontline staff and unit leaders. Various education modalities were implemented, and compliance was monitored through an EHR dashboard. Handoff audits were conducted for over a year after I-PASS was implemented to observe compliance with I-PASS reports for verbal handoffs. The institution's regularly administered safety culture survey results were assessed in the category of handoffs and information exchange.<h4>Results</h4>Our process measures, all nurses were trained to use I-PASS by 28 November 2022. Compliance in documenting I-PASS handoffs varied between 86% and 88% of all handoffs between December 2022 and April 2024. I-PASS elements were present in above 95% of verbal handoffs between April 2023 and April 2024. The percentage of clinical nurses who reported favourable handoffs in our institutional safety culture survey improved from 64% in 2022 to 72% in 2024. For our outcome measure, a rate of zero high-harm events was maintained during the same period.<h4>Conclusion</h4>The dissemination method led to the full implementation of I-PASS across all nursing areas and improved handoff quality.",Ait Aiss M; Vesho D; Bowe C; Franco Vega MC; Chau S; Beno J; George M; Porter C; Bodurka D,"Education & Training Division, The University of Texas MD Anderson Cancer Center, Houston, Texas, USA mait@mdanderson.org.",BMJ open quality,2025-09-23,10.1136/bmjoq-2025-003443,4.0,dashboard(abstract); informatics(abstract); electronic health record(abstract),Quality improvement; Education; Patient Safety
41004421,Unlocking insights from complex data: Leveraging heat maps for decision-making in LMIC. ,"In low- and middle-income countries (LMICs), health outcomes are often constrained by inadequate or misdirected resource allocation and limited access to services such as contraception and immunization. We explore the use of spatial heat maps to analyze the stock availability and dispensation/vaccination patterns of contraceptives and vaccines in Pakistan. We used data from national contraceptive (cLMIS) and vaccine logistics management information systems (vLMIS). We applied univariate, bivariate, and trivariate spatial heat maps to assess contraceptive and vaccine stock levels, dispensation/vaccination, and wastage across districts. For contraception, we standardized stocks per 100,000 married women of reproductive age (MWRA) and dispensation rates. In immunization, we focused on Pentavalent-3 (Penta3) vaccine outreach, dropout rates, and Bacillus Calmette-Guérin (BCG) vaccine wastage. Temporal and spatial variations highlighted regional disparities, revealing that developed regions like Punjab had better stock availability, while underserved areas like Balochistan faced higher dispensation rates and stockouts. We also show the effect of inputs (supplies, outreach) on dispensation and utilization of contraceptives and vaccines, respectively. Finally, we depict how these visualizations can help track changes in programming over time. Our findings show that integrating spatial data visualization with health logistics data identifies critical gaps in health service supply and demand, guiding policymakers in resource allocation, stock management, and service outreach. This scalable approach suits systems with limited analytical resources, as many analyses can be automated and embedded in datasets, providing policymakers with a focused set of visualizations for interpretation, avoiding the need for extensive training or deploying analysis teams at local levels. By leveraging spatial and temporal data, this method supports efficient health system strengthening and resource allocation in LMIC.",Ibrahim M; Naz O; Mohiuddin AF; Rehman HU; Khan AA,"Research and Development Solutions (RADS), Islamabad, Pakistan.",PloS one,2025-09-26,10.1371/journal.pone.0332394,3.8,"visualization(abstract); visual(abstract); data(title,abstract)",
40995707,"Diagnosis of Graves' orbitopathy: imaging methods, challenges, and new perspectives.","Precise assessment of Graves` orbitopathy (GO) predicts therapeutic strategies. Various imaging techniques and different measurement methods are used, but there is a lack of standardization. Traditionally, the Clinical Activity Score (CAS) has been used for assessing GO, especially for evaluating disease activity to predict response to glucocorticoid (GC) therapy, but technological developments have led to a shift towards more objective imaging methods that offer accuracy. Imaging methods for Graves' orbitopathy assessment include ultrasonography (USG), computed tomography (CT), magnetic resonance imaging (MRI), and single photon emission computed tomography (SPECT). These can be divided into those that assess disease activity (MRI, SPECT) and those that assess disease severity (USG, CT, MRI, SPECT). USG is the accessible first-aid tool that provides non-invasive imaging of orbital structures, with a short time of examination making it highly suitable for initial evaluation and monitoring of GO. It does have limitations, particularly in visualizing the apex of the orbit. Initially, orbital CT was thought to provide more accurate morphological information, particularly in extraocular muscles, and superior visualization of bone structures compared to MRI, making it the imaging modality of choice prior to planned orbital decompression; however, it has difficulty in accurately assessing the inflammatory activity stages of GO. Although CT offers a better view of deeper-lying tissue, it is limited by radiation exposure. MRI is best suited for follow-up examinations because it offers superior soft tissue visualization and precise tissue differentiation. However, it is not specific for orbital changes, the examination is very expensive, and it is rarely available. Recent literature proposes that nuclear medicine imaging techniques may be the best discipline for assessing GO. SPECT fused with low-dose CT scans is now used to increase the diagnostic value of the investigation. It provides functional information on top of the anatomical images. The use of cost-effective radioisotope - technetium-99m (99mTc)-DTPA - gives great diagnostic results with short examination time, low radiation exposure, and satisfactory spatial resolution. Nowadays, 36 years after CAS development and with technological improvement, researchers aim to integrate artificial intelligence tools with SPECT/CT imaging to diagnose and stage GO activity more effectively.",Sulima I; Mitera B; Szumowski P; Myśliwiec JK,"Department of Nuclear Medicine, University Clinical Hospital in Białystok, Bialystok, Poland. i-sulima@wp.pl.",Endokrynologia Polska,2025-09-25,10.5603/ep.105785,3.5,visualization(abstract); visual(abstract); artificial intelligence(abstract),Autoimmune diseases; Hyperthyroidism; Ultrasonography; Graves’ disease; Magnetic Resonance Imaging; SPECT; computed tomography; Nuclear Medicine; Graves’ Orbitopathy;  Thyroid
