pmid,title,abstract,authors,first_author_affiliation,journal,pub_date,doi,score,matched_keywords,api_keywords
40666161,"Clear Vision, Clear Savings: Enhancing Efficiency in Minimally Invasive Surgery.","<h4>Background and objectives</h4>Minimally invasive surgery (MIS) offers faster recovery and smaller incisions but is limited by persistent visualization issues such as lens fogging, debris, and camera instability. These challenges compromise surgical performance, increase complications, and elevate healthcare costs. This review evaluates the clinical and economic impact of suboptimal visualization in MIS and explores potential solutions.<h4>Methods</h4>A systematic review was conducted using peer-reviewed literature from January 1990 to August 2024. Studies included those examining visualization challenges in laparoscopic and robotic MIS, clinical outcomes, surgeon-reported frustrations, and cost analyses. Exclusion criteria included studies with significant conflicts of interest, especially those funded by medical device companies.<h4>Results</h4>Surgeons spend an estimated 40% of MIS operating time under suboptimal visual conditions, contributing to nearly 20% of surgical complications. Lens cleaning adds $132-$493 per procedure, averaging $312.53 based on 9.7 cleaning events per case. Visualization-related complications contribute an additional $251 per case. Combined, these issues result in over $2.2 billion in annual costs in the U.S. Poor visualization also disrupts workflow, increases surgeon fatigue, and hinders integration of emerging technologies such as artificial intelligence (AI).<h4>Conclusions</h4>Suboptimal visualization in MIS stands to significantly affect patient safety and healthcare costs. Addressing these challenges through standardized cleaning protocols, improved surgeon training, and adoption of advanced technologies-including AI-driven imaging-is essential. Enhancing visualization is not just a technical upgrade but a critical step toward safer, more efficient, and cost-effective surgical care.",Dhingra J; Beinart N; Ahmed A; Patel M; Ameerah A; Srinivasan M; Idelson CR; Uecker JM,"The College of Natural Sciences, The University of Texas at Austin, Austin, TX, USA. (Ms. Dhingra, Ms. Patel, Mr. Ahmed, and Ms. Ameerah).",JSLS : Journal of the Society of Laparoendoscopic Surgeons,2025-07-14,10.4293/jsls.2025.00023,10.5,"visualization(kw,abstract); visual(kw,abstract); artificial intelligence(kw,abstract)",Artificial intelligence; Economic impact; Patient Safety; minimally invasive surgery; Workflow Efficiency; Suboptimal Visualization
40669045,Identifying Design Requirements for an Interactive Physiotherapy Dashboard With Decision Support for Clinical Movement Analysis of Musicians With Musculoskeletal Problems: Qualitative User Research Study.,"<h4>Background</h4>Performance-related musculoskeletal disorders are common among musicians, requiring precise diagnostic and therapeutic approaches. Physiotherapists face unique challenges due to the complex relationship between musculoskeletal health and the demands of musical performance. Traditional methods often lack the necessary precision for this specialized field. Integrating clinical movement analysis (CMA) with clinical decision support (CDS) could improve diagnostic accuracy and therapeutic outcomes by offering detailed biomechanical insights and facilitating data-driven decision-making.<h4>Objective</h4>This study aimed to identify design requirements for an interactive dashboard that aids clinical decision-making by incorporating CMA to assist physiotherapists in managing musculoskeletal disorders in musicians.<h4>Methods</h4>A qualitative user research study was conducted, using human factors engineering methods from problem-driven research, user-centered design, and decision-centered design. Data collection included a domain-specific literature review, workflow observations, and focus group discussions with domain experts, including 4 physiotherapist experts and an expert for clinical reasoning and applied biomechanics. This qualitative data was triangulated to characterize the domain, identify the CMA workflow, user needs, key cognitive tasks, and decision requirements. These insights were translated into concrete design requirements.<h4>Results</h4>A workflow for integrating musician-specific CMA into physiotherapy was established. In total, 21 user requirements, 7 key cognitive tasks, and 5 key decision requirements were defined, along with 49 design seeds. Key features identified include (1) efficient integration of musician-specific biomechanical findings into therapy, (2) combining heterogeneous data types for holistic assessment, (3) providing an adaptive overview of patient-related information, (4) using adequate visual representations and interaction techniques, (5) facilitating efficient visual-interactive analysis of findings and treatment results, and (6) enabling preparation and export of therapy findings and analysis results. Additionally, 14 CDS recommendations and 11 technical prerequisites were identified. These requirements guide the design of an interactive tool featuring advanced visualization, interactive data exploration capabilities, and contextual integration of clinical and biomechanical data.<h4>Conclusions</h4>An interactive physiotherapy dashboard with CDS incorporating CMA data holds significant potential to enhance decision-making in physiotherapy for musicians with performance-related musculoskeletal disorders. By addressing cognitive demands and integrating advanced visualization techniques, the tool can support physiotherapists in making more accurate assessments, potentially improving patient outcomes, reducing injury recurrence, and supporting musicians' career longevity. Ongoing research is essential to refine such a tool and validate its usability, decision support, and clinical effectiveness. Future work should explore advanced analytics, adapt to various CMA systems, and expand applications across musicians and therapeutic domains to enhance its impact.",Wolf E; Morisse K; Meister S,"Health Informatics, Faculty of Health, School of Medicine, Witten/Herdecke University, Witten, Germany.",JMIR human factors,2025-07-16,10.2196/65029,9.9,"visualization(abstract); dashboard(title,abstract); visual(abstract); clinical decision support(kw,abstract); data(abstract)",Physical Therapy; User-centered Design; Clinical Decision Support; Human Factors Engineering; Requirements Engineering; Performance-related Musculoskeletal Disorders; Decision-centered Design; Clinical Movement Analysis; Problem-driven Research; Design Study Methodology
40670935,An end-to-end interpretable machine-learning-based framework for early-stage diagnosis of gallbladder cancer using multi-modality medical data.,"<h4>Background</h4>The accurate early-stage diagnosis of gallbladder cancer (GBC) is regarded as one of the major challenges in the field of oncology. However, few studies have focused on the comprehensive classification of GBC based on multiple modalities. This study aims to develop a comprehensive diagnostic framework for GBC based on both imaging and non-imaging medical data.<h4>Methods</h4>This retrospective study reviewed 298 clinical patients with gallbladder disease or volunteers from two devices. A novel end-to-end interpretable diagnostic framework for GBC is proposed to handle multiple medical modalities, including CT imaging, demographics, tumor markers, coagulation function tests, and routine blood tests. To achieve better feature extraction and fusion of the imaging modality, a novel global-hybrid-local network, namely GHL-Net, has also been developed. The ensemble learning strategy is employed to fuse multi-modality data and obtain the final classification result. In addition, two interpretable methods are applied to help clinicians understand the model-based decisions. Model performance was evaluated through accuracy, precision, specificity, sensitivity, F1-score, area under the curve (AUC), and matthews correlation coefficient (MCC).<h4>Results</h4>In both binary and multi-class classification scenarios, the proposed method showed better performance compared to other comparison methods in both datasets. Especially in the binary classification scenario, the proposed method achieved the highest accuracy, sensitivity, specificity, precision, F1-score, ROC-AUC, PR-AUC, and MCC of 95.24%, 93.55%, 96.87%, 96.67%, 95.08%, 0.9591, 0.9636, and 0.9051, respectively. The visualization results obtained based on the interpretable methods also demonstrated a high clinical relevance of the intermediate decision-making processes. Ablation studies then provided an in-depth understanding of our methodology.<h4>Conclusion</h4>The machine learning-based framework can effectively improve the accuracy of GBC diagnosis and is expected to have a more significant impact in other cancer diagnosis scenarios.",Zhao H; Miao C; Zhu Y; Shu Y; Wu X; Yin Z; Deng X; Gong W; Yang Z; Zou W,"State Key Laboratory of Advanced Optical Communication Systems and Networks, Intelligent Microwave Lightwave Integration Innovation Center (imLic), Department of Electronic Engineering, Shanghai Jiao Tong University, Shanghai, 200240, China.",BMC cancer,2025-07-16,10.1186/s12885-025-14462-9,7.8,"visualization(abstract); visual(abstract); machine learning(kw,abstract); data(kw,title,abstract)",Machine Learning; gallbladder cancer; Deep Learning; Interpretable; Multi-modality Medical Data
40654109,Development of a personalized visualization and analysis tool to improve clinical care in complex multisystem diseases with application to scleroderma.,"<h4>Background</h4>In complex diseases, it is challenging to assess a patient's disease state, trajectory, treatment exposures, and risk of multiple outcomes simultaneously, efficiently and at the point of care.<h4>Methods</h4>We developed an interactive patient-level data visualization and analysis tool (VAT) that automates illustration of a scleroderma patient's trajectory across multiple organs and illustrates this relative to a reference population, including patient subgroups who share risk factors with the index patient, to improve estimation of disease state. We conducted VAT usability testing with patients and clinicians. We then embedded results from internally cross-validated, Bayesian multivariate mixed models that calculate an individual's risk of critical events, utilizing baseline risk factors, patient-level information in past trajectories in multiple dimensions, and known outcomes from the entire population and relevant subgroups.<h4>Results</h4>The web-based application aggregates complex, longitudinal data to illustrate patient-, subgroup- and population-level health trajectories across multiple organ systems. Patients (N=7) exposed to the VAT reported increased knowledge about their disease and confidence in medical decision-making. Rheumatologists (N=4) were able to access 8.6-times more data in 81.5% of the time using 2/3 fewer clicks using the VAT compared to the EMR. Statistical modeling was successfully embedded in the VAT, enabling real-time estimation of a patient's risks of multiple complications.<h4>Conclusions</h4>Systematic analysis and visualization of individual- and population-level data in a complex disease has potential to improve medical decision-making and warrants further study. Individualized risk estimation disseminated at the point of care may enable targeted screening and early intervention in high-risk patients.",Kim JS; Scott J; Fisher L; Smith LN; Stewart W; Woods A; Smithwright R; Koher D; Aslanbeik P; Shah AB; Tibbils B; Pitts SI; Gurses AP; Yang Y; Orbai AM; Rosen A; Hummers LK; Zeger SL; Shah AA,"Johns Hopkins University School of Medicine, Baltimore, Maryland.",Arthritis care & research,2025-07-14,10.1002/acr.25613,7.0,"visualization(title,abstract); visual(title,abstract); data(abstract)",
40663162,Advancements in non-invasive visualization of the immune checkpoint TIGIT: a systematic review.,"<h4>Purpose</h4>T cell immunoglobulin and immunoreceptor tyrosine-based inhibitory motif domain (TIGIT) is a novel immune checkpoint receptor implicated in tumor immune evasion. Non-invasive imaging of TIGIT expression holds potential for improving patient selection and monitoring in cancer immunotherapy. This systematic review aims to evaluate recent advancements in radiotracer development for non-invasive visualization of TIGIT.<h4>Methods</h4>A comprehensive literature search was conducted up to February 2025 using databases including PubMed and Web of Science. The search terms ""TIGIT imaging"", ""TIGIT PET"", ""TIGIT SPECT"", and ""TIGIT visualization"" were used, focusing on those reporting on the development, characterization, or application of immuno-PET tracers targeting TIGIT expression. Both preclinical and clinical studies were reviewed.<h4>Results</h4>Six studies met the inclusion criteria, exploring tracers targeting TIGIT expression on immune cells. These studies have focused on the development of TIGIT-targeted imaging agents, including radiolabeled antibodies, peptides, and nanobodies for positron emission tomography (PET) and single-photon emission tomography (SPECT) imaging. These agents demonstrated high specificity and enabled visualization of TIGIT expression in preclinical models and one exploratory clinical study.<h4>Conclusion</h4>Novel radiotracers for non-invasive imaging of TIGIT show potential for enhancing personalized cancer immunotherapy. TIGIT-targeted imaging agents allow for the visualization and quantification of TIGIT expression in tumors/tumor microenvironment, which in future might contribute to better patient selection and treatment monitoring. Further research and clinical validation are necessary to optimize these imaging techniques for routine clinical application.",Lütje S; Schäfer L; Altunay B; Hertel F; Morgenroth A; Mottaghy FM,"Department of Nuclear Medicine, RWTH Aachen University Hospital, Pauwelsstraße 30, Aachen, 52074, Germany. sluetje@ukaachen.de.",European journal of nuclear medicine and molecular imaging,2025-07-15,10.1007/s00259-025-07439-0,7.0,"visualization(title,abstract); visual(title,abstract); data(abstract)",Pet/ct Imaging; Tigit; Immune Checkpoint; Immune Targeting
40675422,Optimizing the visualization of the locus coeruleus using magnetization transfer contrast 3D imaging.,"<h4>Background</h4>The locus coeruleus (LC) is a key noradrenergic nucleus of the brain. Its dysfunction is implicated in neurodegenerative diseases like Alzheimer's disease, Parkinson's disease, as well as psychiatric disorders. However, imaging the LC with sufficient contrast-to-noise ratio (CNR) is challenging due to its small size and deep location in the brainstem. This study optimizes a 3D gradient echo (GRE) sequence with magnetization transfer contrast (MTC) to enable rapid, high-resolution LC imaging in under five minutes.<h4>Methods</h4>A high-resolution 3D-GRE-MTC sequence was optimized on a 3T scanner in 11 healthy volunteers (6 young and 5 older adults). Tissue properties were measured using in vivo MRI data, and simulations were performed to identify the optimal flip angle. LC visualization was evaluated by two independent raters using relative contrast ratio (rCR) and CNR. The diameter and the length of the LC were also evaluated. Each volunteer underwent MRI sessions over three days to assess test-retest reliability. The intra-class correlation coefficient (ICC) for inter-rater reliability and the mean ± standard deviation of LC rCR across sessions for test-retest reproducibility were calculated.<h4>Results</h4>A total of 98 scans were collected. The optimized protocol achieved 0.67 × 0.73 × 2 mm³ resolution with an 18° flip angle, 6.18 ms first echo, 52 ms repetition time, flow compensation, arterial suppression, and strict head immobilization. The LC exhibited a CNR of 8.27 ± 1.03, and rCR of 16.70% ± 1.77% (left) and 13.97% ± 2.19% (right), with good inter-rater reliability (ICC = 88.51%). Contrast stability between scans had a variability of 4%-11%. The bilateral LC was visible across 3-6 slices (6-12 mm). Using the full width quarter maximum measure, the diameter was 1.94 ± 0.40 mm for the left side and 1.67 ± 0.34 mm for the right side.<h4>Conclusion</h4>The optimized protocol enabled reliable, high-resolution LC imaging in under five minutes, providing a valuable tool for clinical and research applications.",Lyu H; He N; Wu B; Trujillo P; Yan F; Lu Y; Mark Haacke E,"Department of Radiology, Ruijin Hospital Affiliated to Shanghai Jiao Tong University School of Medicine, Shanghai, China.",NeuroImage,2025-07-15,10.1016/j.neuroimage.2025.121372,7.0,"visualization(title,abstract); visual(title,abstract); data(abstract)",Locus coeruleus; Neuromelanin-sensitive Mri; Magnetization Transfer Contrast; Reliability Of Lc Contrast
40658990,A Multimodal Analysis of Online Information Foraging in Health-Related Topics Based on Stimulus-Engagement Alignment: Observational Feasibility Study.,"<h4>Background</h4>The recent increase in online health information-seeking has prompted extensive user appraisal of encountered content. Information consumption depends crucially on the quality of encountered information and the user's ability to evaluate it; yet, within the context of web-based, organic search behavior, few studies take into account both these aspects simultaneously.<h4>Objective</h4>We aimed to explore a method to bridge these two aspects and grant even consideration to both the stimulus (web page content) and the user (ability to appraise encountered content). We examined novices and experts in information retrieval and appraisal to demonstrate a novel approach to studying information foraging theory: stimulus-engagement alignment (SEA).<h4>Methods</h4>We sampled from experts and novices in information retrieval and assessment, asking participants to conduct a 10-minute search task with a specific information goal. We used an observational and a retrospective think-aloud protocol to collect data within the framework of an interview. Data from 3 streams (think-aloud, human-computer interaction, and screen content) were manually coded in the Reproducible Open Coding Kit standard and subsequently aligned and represented in a tabularized format with the R package {rock}. SEA scores were derived from designated code co-occurrences in specific segments of data within the stimulus data stream versus the think-aloud and human-computer interaction data streams.<h4>Results</h4>SEA scores represented a meaningful comparison of what participants encountered and what they engaged with. Operationalizing codes as either ""present"" or ""absent"" in a particular data stream allowed us to inspect not only which credibility cues participants engaged with with the most frequency, but also whether participants noticed the absence of cues. Code co-occurrence frequencies could thus indicate case-, time-, and context-sensitive information appraisal that also takes into account the quality of information encountered.<h4>Conclusions</h4>Using SEA allowed us to retain epistemic access to idiosyncratic manifestations of both stimuli and engagement. In addition, by using the same coding scheme and designated co-occurrences across participants, we were able to pinpoint trends within our sample and subsamples. We believe our approach offers a powerful analysis encompassing the breadth and depth of data, both on par with each other in the feat of understanding organic, web-based search behavior.",Zörgő S; Peters GJ; Jeney A; Kovács SD; Crutzen R,"Faculty of Health, Medicine and Life Sciences, Maastricht University, P.O. Box 616, Maastricht, 6200 MD, The Netherlands, 31 308622466.",Journal of medical Internet research,2025-07-14,10.2196/64901,6.5,"visualization(kw); visual(kw); data(kw,abstract)",Methodology; Information Retrieval; Health Information; Data Visualization; Information Foraging; Information-seeking; Credibility; Multimodal Data; Digital Health Literacy; Information Appraisal
40670764,Super-resolution deep learning in pediatric CTA for congenital heart disease: enhancing intracardiac visualization under free-breathing conditions.,"<h4>Objective</h4>This study assesses the effectiveness of super-resolution deep learning reconstruction (SR-DLR), conventional deep learning reconstruction (C-DLR), and hybrid iterative reconstruction (HIR) in enhancing image quality and diagnostic performance for pediatric congenital heart disease (CHD) in CT angiography (CCTA).<h4>Materials and methods</h4>A total of 91 pediatric patients aged 1-10 years, suspected of having CHD, were consecutively enrolled for CCTA under free-breathing conditions. Reconstructions were performed using SR-DLR, C-DLR, and HIR algorithms. Objective metrics-standard deviation (SD), signal-to-noise ratio (SNR), and contrast-to-noise ratio (CNR)-were quantified. Two radiologists provided blinded subjective image quality evaluations.<h4>Results</h4>The full width at half maximum of lesions was significantly larger on SR-DLR (9.50 ± 6.44 mm) than on C-DLR (9.08 ± 6.23 mm; p < 0.001) and HIR (8.98 ± 6.37 mm; p < 0.001). SR-DLR exhibited superior performance with significantly reduced SD and increased SNR and CNR, particularly in the left ventricle, left atrium, and right ventricle regions (p < 0.05). Subjective evaluations favored SR-DLR over C-DLR and HIR (p < 0.05). The accuracy (99.12%), sensitivity (99.07%), and negative predictive value (85.71%) of SR-DLR were the highest, significantly exceeding those of C-DLR (+7.01%, +7.40%, and +45.71%) and HIR (+20.17%, +21.29%, and +65.71%), with statistically significant differences (p < 0.05 and p < 0.001). In the detection of atrial septal defects (ASDs) and ventricular septal defects (VSDs), SR-DLR demonstrated significantly higher sensitivity compared to C-DLR (+8.96% and +9.09%) and HIR (+20.90% and +36.36%). For multi-perforated ASDs and VSDs, SR-DLR's sensitivity reached 85.71% and 100%, far surpassing C-DLR and HIR.<h4>Conclusion</h4>SR-DLR significantly reduces image noise and enhances resolution, improving the diagnostic visualization of CHD structures in pediatric patients. It outperforms existing algorithms in detecting small lesions, achieving diagnostic accuracy close to that of ultrasound.<h4>Key points</h4>Question Pediatric cardiac computed tomography angiography (CCTA) often fails to adequately visualize intracardiac structures, creating diagnostic challenges for CHD, particularly complex multi-perforated atrioventricular defects. Findings SR-DLR markedly improves image quality and diagnostic accuracy, enabling detailed visualization and precise detection of small congenital lesions. Clinical relevance SR-DLR enhances the diagnostic confidence and accuracy of CCTA in pediatric CHD, reducing missed diagnoses and improving the characterization of complex intracardiac anomalies, thus supporting better clinical decision-making.",Zhou X; Xiong D; Liu F; Li J; Tan N; Duan X; Du X; Ouyang Z; Bao S; Ke T; Zhao Y; Tao J; Dong X; Wang Y; Liao C,"Department of Radiology, Kunming Yan'an Hospital (Yan'an Hospital Affiliated to Kunming Medical University), Kunming, China.",European radiology,2025-07-16,10.1007/s00330-025-11800-0,6.5,"visualization(title,abstract); visual(title,abstract)",Heart defects; image enhancement; Pediatrics; Computed Tomography Angiography; Deep Learning
40680384,Automated microvascular invasion prediction of hepatocellular carcinoma via deep relation reasoning from dynamic contrast-enhanced ultrasound.,"Hepatocellular carcinoma (HCC) is a major global health concern, with microvascular invasion (MVI) being a critical prognostic factor linked to early recurrence and poor survival. Preoperative MVI prediction remains challenging, but recent advancements in dynamic contrast-enhanced ultrasound (CEUS) imaging combined with artificial intelligence show promise in improving prediction accuracy. CEUS offers real-time visualization of tumor vascularity, providing unique insights into MVI characteristics. This study proposes a novel deep relation reasoning approach to address the challenges of modeling intricate temporal relationships and extracting complex spatial features from CEUS video frames. Our method integrates CEUS video sequences and introduces a visual graph reasoning framework that correlates intratumoral and peritumoral features across various imaging phases. The system employs dual-path feature extraction, MVI pattern topology construction, Graph Convolutional Network learning, and an MVI pattern discovery module to capture complex features while providing interpretable results. Experimental findings demonstrate that our approach surpasses existing state-of-the-art models in accuracy, sensitivity, and specificity for MVI prediction. The system achieved superiors accuracy, sensitivity, specificity and AUC. These advancements promise to enhance HCC diagnosis and management, potentially revolutionizing patient care. The method's robust performance, even with limited data, underscores its potential for practical clinical application in improving the efficacy and efficiency of HCC patient diagnosis and treatment planning.",Wang Y; Xie W; Li C; Xu Q; Du Z; Zhong Z; Tang L,"Department of Ultrasound, Clinical Oncology School of Fujian Medical University, Fujian Cancer Hospital, Fuzhou 350014, Fujian Province, China.",Computerized medical imaging and graphics : the official journal of the Computerized Medical Imaging Society,2025-07-16,10.1016/j.compmedimag.2025.102606,6.0,"visualization(abstract); visual(kw,abstract); artificial intelligence(abstract); data(abstract)",Visual Attention; Contrast-enhanced Ultrasound (Ceus); Microvascular Invasion (Mvi); Deep Learning For Diagnosis
40668815,Development of a risk prediction model for sepsis-related delirium based on multiple machine learning approaches and an online calculator.,"<h4>Background</h4>Sepsis-associated delirium (SAD) occurs due to disruptions in neurotransmission linked to inflammatory responses from infections. It poses significant challenges in clinical management and is associated with poor outcomes. Survivors often experience long-term cognitive and behavioral issues that impact their quality of life and place a burden on their families. This study aimed to develop and validate an interpretable machine learning model for early prediction of SAD in critically ill patients. Additionally, we constructed an online risk calculator to facilitate real-time clinical assessment.<h4>Methods</h4>This study is a retrospective analysis utilizing data from 16,120 patients in the Medical Information Mart for Intensive Care IV database. To manage imbalanced data, we applied the Synthetic Minority Over-sampling Technique (SMOTE) method. Feature selection was conducted using Multivariate Logistic Regression, LASSO regression, and the Boruta algorithm. We developed predictive models using eight machine learning algorithms and selected the best one for validation. The SHapley Additive exPlanations (SHAP) method was used for visualization and interpretation, enhancing the clinical understanding of the model, alongside the creation of an online web calculator.<h4>Results</h4>We combined three feature selection methods to identify 17 key features for our machine learning prediction model. The Gradient Boosting Machine (GBM) model demonstrated excellent calibration and strong predictive accuracy in the validation cohort. The SHAP feature importance ranking revealed five critical risk factors for predicting outcomes: Glasgow Coma Scale (GCS), ICU stay duration, chloride, sodium, and Sequential Organ Failure Assessment (SOFA). Based on this optimal model, we successfully developed an online web calculator.<h4>Conclusion</h4>We developed and validated a machine learning model capable of accurately predicting SAD with high clinical applicability. The integration of interpretable machine learning and an online calculator offers a practical tool to support early identification and timely management of SAD in critically ill patients.",Gao L; Wang GD; Yang XY; Tong SJ; Wang XJ; Chen YR; Bai JY; Zhang YX,"Department of Critical Care Medicine, Clinical Medical College of Qinghai University, Xi ning, China.",PloS one,2025-07-16,10.1371/journal.pone.0323831,5.6,"visualization(abstract); visual(abstract); machine learning(title,abstract); data(abstract)",
