pmid,title,abstract,authors,first_author_affiliation,journal,pub_date,doi,score,matched_keywords,api_keywords
40764519,A decentralized privacy-preserving XR system for 3D medical data visualization using hybrid biometric cryptosystem.,"In the era of digital healthcare, accurate and secure 3D visualization of medical data is critical for collaborative surgical planning. Traditional centralized systems suffer from security vulnerabilities and lack of depth cues necessary for accurate visualization of complex anatomy. We present a decentralized Extended Reality (XR)-based framework integrating a Hybrid Biometric Cryptosystem (HBC), hierarchical redactable blockchain, and InterPlanetary File System (IPFS)-based storage to address these limitations. The HBC combines leveled Homomorphic Encryption (HE) and Fuzzy Vault (FV) schemes for privacy-preserving multimodal biometric authentication. A hierarchical blockchain ensures tamper-resistance, consensus-based redactions, and secure access control. Photorealistic, spatially registered 3D models of brain MRI data are rendered in Augmented Reality (AR) and Mixed Reality (MR), enabling intuitive surgical planning. Edge caching accelerates data retrieval, enabling real-time interaction. Real-world deployment on Android and HoloLens 2 platforms demonstrates the clinical utility and robustness of the proposed framework. Security analysis confirms resistance to security threats such as replay, spoofing, etc, and unauthorized redactions. We achieve Equal Error Rates (EER) of 0.53% in AR and 0.68% in MR environments, with average authentication latency under 530 ms. A structured user study involving 40 clinicians confirms the system's clinical utility, usability, and compliance with GDPR (General Data Protection Regulation) and HIPAA (Health Insurance Portability and Accountability Act) regulations. Therefore, the proposed framework offers a scalable, secure, and immersive platform for collaborative medical data visualization in digital healthcare.",Sharma S; Das D; Chaudhury S,"Department of Computer Science and Engineering, Indian Institute of Technology Jodhpur, Jodhpur, India. shreyanshsharma665@gmail.com.",Scientific reports,2025-08-05,10.1038/s41598-025-08784-8,13.8,"visualization(kw,title,abstract); visual(kw,title,abstract); data(kw,title,abstract)",HBc; Xr; Redactable Blockchain; 3D Medical Data Visualization; Privacy-preserving Healthcare
40779696,"Optimizing and Automating Aggregation and Visualization of COVID-19 Data in Metro Manila, Philippines Through the Use of a Free Dashboard Software: A Case Study. ","In response to an increased demand for data, staff from the Regional Epidemiology and Surveillance Unit of the Department of Health Metro Manila developed an internal dashboard to automate the aggregation and visualization of COVID-19 data from multiple sources, thereby decreasing the time taken to complete the process by approximately 35 minutes, or more than half the duration of the original workflow. Time, financial, and human resource constraints were overcome with staff commitment and communication, and the approach was scaled to develop dashboards for other surveillance systems. Dashboards are useful for aggregation and visualization of data at the subnational level, but they are not replacements for critical review and effective communication of data. Further studies on dashboard development will help establish a framework and promote a new standard for public health organizations at the subnational level.",Ong KPS,"Author Affiliations: Department of Health (Philippines), Manila, Philippines, and Monash University (Ong), Melbourne, Australia.",Journal of public health management and practice : JPHMP,2025-08-08,10.1097/phh.0000000000002215,11.7,"visualization(title,abstract); dashboard(title,abstract); visual(title,abstract); data(title,abstract)",
40774333,Advancing Real-World Evidence Through a Federated Health Data Network (EHDEN): Descriptive Study.,"<h4>Background</h4>Real-world data (RWD) are increasingly used in health research and regulatory decision-making to assess the effectiveness, safety, and value of interventions in routine care. However, the heterogeneity of European health care systems, data capture methods, coding standards, and governance structures poses challenges for generating robust and reproducible real-world evidence. The European Health Data & Evidence Network (EHDEN) was established to address these challenges by building a large-scale federated data infrastructure that harmonizes RWD across Europe.<h4>Objective</h4>This study aims to describe the composition and characteristics of the databases harmonized within EHDEN as of September 2024. We seek to provide transparency regarding the types of RWD available and their potential to support collaborative research and regulatory use.<h4>Methods</h4>EHDEN recruited data partners through structured open calls. Selected data partners received funding and technical support to harmonize their data to the Observational Medical Outcomes Partnership Common Data Model (OMOP CDM), with assistance from certified small-to-medium enterprises trained through the EHDEN Academy. Each data source underwent an extract-transform-load process and data quality assessment using the data quality dashboard. Metadata-including country, care setting, capture method, and population criteria-were compiled in the publicly accessible EHDEN Portal.<h4>Results</h4>As of September 1, 2024, the EHDEN Portal includes 210 harmonized data sources from 30 countries. The highest representation comes from Italy (13%), Great Britain (12.5%), and Spain (11.5%). The mean number of persons per data source is 2,147,161, with a median of 457,664 individuals. Regarding care setting, 46.7% (n=98) of data sources reflect data exclusively from secondary care, 42.4% (n=89) from mixed care settings (both primary and secondary), and 11% (n=23) from primary care only. In terms of population inclusion criteria, 55.7% (n=117) of data sources include individuals based on health care encounters, 32.9% (n=69) through disease-specific data collection, and 11.4% (n=24) via population-based sources. Data capture methods also vary, with electronic health records (EHRs) being the most common. A total of 74.7% (n=157) of data sources use EHRs, and more than half of those (n=85) rely on EHRs as their sole method of data collection. Laboratory data are used in 29.5% (n=62) of data sources, although only one relies exclusively on laboratory data. Most laboratory-based data sources combine this method with other forms of data capture.<h4>Conclusions</h4>EHDEN is the largest federated health data network in Europe, enabling standardized, General Data Protection Regulation-compliant analysis of RWD across diverse care settings and populations. This descriptive summary of the network's data sources enhances transparency and supports broader efforts to scale federated research. These findings demonstrate EHDEN's potential to enable collaborative studies and generate trusted evidence for public health and regulatory purposes.",Blacketer C; Schuemie MJ; Moinat M; Voss EA; Camprubi M; Rijnbeek PR; Ryan PB,"OHDSI Collaborators, New York, NY, United States.",Journal of medical Internet research,2025-08-07,10.2196/74119,10.3,"dashboard(abstract); data(kw,title,abstract); informatics(kw); electronic health record(kw,abstract)",epidemiology; Data Quality; Registries; Health Informatics; Electronic Health Records; Real-world Data; Data Governance
40769201,Development of a Customizable Web-Based Dashboard for Remote Blood Pressure Monitoring: Feasibility and Usability Implementation Study.,"<h4>Background</h4>Effective blood pressure (BP) management is essential for several disease states, including secondary stroke prevention. Remote BP monitoring used in combination with an electronic data capture (EDC) system offers potential for improved BP control for patients. While such systems currently exist, there are many patient-, provider-, and system-specific challenges these systems currently do not address. In addition, such systems are rarely described transparently and comprehensively in the literature with enough detail to be reproduced by other clinicians.<h4>Objective</h4>This study aims to describe the development and design of a web-based EDC system tailored for remote BP monitoring and management to overcome common patient-, provider-, and system-specific challenges.<h4>Methods</h4>The EDC system was developed for use in the Video-based Intervention to Reduce Treatment and Outcome Disparities in Adults living with Stroke (VIRTUAL) and transient ischemic attack clinical trial, a randomized study involving adult stroke survivors receiving care for secondary stroke prevention. The EDC system supports remote monitoring using a BP monitor, which was specifically and methodically chosen for its suitability to the population. The EDC system integrates the data from the remote monitors into a web-based application, facilitating real-time monitoring for health care team intervention. The system includes a BP dashboard displaying time-series data, visual alerts, and email notifications for out-of-range readings. Proxy measures assessed system effectiveness in addressing patient-, provider-, and system-specific needs.<h4>Results</h4>Seventeen BP monitors were evaluated, and the BlipcareBlip BP800 was selected based on its cellular connectivity, ergonomic design, and application programming interface compatibility. The EDC system successfully linked patient data to the dashboard, enabling real-time visualization of BP trends and provider alerts. A total of 97% (184/190) of participants in the intervention arm engaged in BP monitoring, averaging 1.2 readings per day. Clinicians actively used the system, with mean monthly logins ranging from 19 to 44 per provider. Alerts were triggered for 69% (131/190) of participants, primarily for systolic BP abnormalities. Data transmission delays were minimal, with a median time of 1.4 minutes from data collection to dashboard entry. Outlier alerts were efficiently processed, with an average notification time of 17.9 hours. The system demonstrated high functionality in addressing patient-, provider-, and system-specific needs, supporting effective BP monitoring and intervention delivery.<h4>Conclusions</h4>The VIRTUAL EDC system facilitates remote monitoring of BP in stroke survivors, offering a model for similar systems in clinical trials. Clinicians can analyze, track, and interpret monitored data in near real-time, remotely, which may enhance BP management approaches, particularly in communities with limited access to care. This approach has the potential to improve hypertension management for patients and clinicians when standard data transparency is insufficient, standard monitor features are incompatible with the user, or when integrating a commercial dashboard may threaten electronic health record security.",Wollen J; Nguyen T; Coton C; DeWildt G; Cooksey G; Cohen A; Hoang N; Okpala M; Gonzalez M; Wang M; Izeogu C; Bernstam E; Green C; Savitz S; Yamal JM; Sharrief A,"Department of Pharmacy Practice and Translational Research, College of Pharmacy, University of Houston, Houston, TX, United States.",JMIR formative research,2025-08-06,10.2196/62700,9.4,"visualization(abstract); dashboard(title,abstract); visual(abstract); data(kw,abstract); electronic health record(abstract)",Development; Heart; Blood pressure; Stroke; Patient Management; Remote Monitoring; Telehealth; Electronic Data Capture; Customization; Web Based; Video Based
40770019,Machine learningdriven framework for realtime air quality assessment and predictive environmental health risk mapping.,"This research introduces a practical and innovative approach for real-time air quality assessment and health risk prediction, focusing on urban, industrial, suburban, rural, and traffic-heavy environments. The framework integrates data from multiple sources, including fixed and mobile air quality sensors, meteorological inputs, satellite data, and localised demographic information. Using a combination of machine learning techniques such as Random Forest, Gradient Boosting, XGBoost, and Long Short-Term Memory (LSTM) networks the system predicts pollutant concentrations and classifies air quality levels with high temporal accuracy. Interpretability is achieved through SHAP analysis, which provides insight into the most influential environmental and demographic variables behind each prediction. A cloud-based architecture enables continuous data flow and live updates through a web dashboard and mobile alert system. Visual risk maps and health advisories are generated every five minutes to support timely decision-making. The framework not only forecasts pollution trends but also identifies vulnerable populations through spatial overlays. Future validation will include real-world sensor deployment and comparison with health impact records to ensure both scientific accuracy and community relevance.",Rajesh M; Babu RG; Moorthy U; Easwaramoorthy SV,"Department of Computer Science and Engineering, Aarupadai Veedu Institute of Technology, Vinayaka Mission's Research Foundation (DU), Paiyanur, Tamilnadu, India.",Scientific reports,2025-08-06,10.1038/s41598-025-14214-6,7.6,"dashboard(abstract); visual(abstract); machine learning(kw,title,abstract); data(abstract)",Machine Learning In Environmental Monitoring; Demographic Vulnerability Assessment; Environmental Health Risk Mapping; Real-time Air Quality Forecasting; Spatial-temporal Pollution Modeling
40768258,A Dashboard for Managing an Ecosystem and People With Dementia: Protocol for a Healthy Ageing Ecosystem for People With Dementia (HAAL) International Feasibility Pilot Study.,"<h4>Background</h4>Dementia is a syndrome characterized by a wide spectrum of symptoms and needs. There is no cure for this syndrome, which represents a major challenge to society in terms of quality of life for those affected and in terms of workload and stress burden for those who take care of them.<h4>Objective</h4>The Healthy Ageing Ecosystem for People With Dementia (HAAL) aimed to improve the quality of life of both people with dementia and their formal caregivers (FCs) and informal caregivers (ICs) by providing a personalized set of devices to the person with dementia, along with a dashboard designed for caregivers to monitor and manage the older person.<h4>Methods</h4>The HAAL platform comprises a dashboard that integrates, aggregates, and analyzes heterogeneous data gathered from an ecosystem of devices designed for and tested with people with dementia. The study was designed as a technical feasibility pilot to test the HAAL ecosystem in 3 countries: Italy, Taiwan, and the Netherlands, where older people with initial, moderate, and severe dementia were enrolled, respectively. The study was run in 2 stages: the alpha and beta pilot studies aimed to test the second and third prototypes of the platform, respectively.<h4>Results</h4>The alpha test was conducted from March to May 2023, involving 41 end users, of which 13 were people with dementia, 13 were ICs, and 15 were FCs. The beta test was conducted from September 2023 to February 2024, involving 83 end users, of which 26 were people with dementia, 20 were ICs, and 37 were FCs. The results have been elaborated and are supposed to be published by 2026.<h4>Conclusions</h4>The HAAL pilot study was an innovative feasibility study whose primary objectives were to assess reduction in care load for FCs, stress relief for FCs and ICs, and improvement in the perceived quality of life for ICs and people with dementia. The study also evaluated the usability and the acceptance of the platform. Preliminary analyses of the results showed that the HAAL platform partially relieved caregivers' stress and that the quality of life of people with dementia did not worsen over the test period.<h4>International registered report identifier (irrid)</h4>RR1-10.2196/59860.",Amabili G; Maranesi E; Barbarossa F; Margaritini A; Bonfigli AR; Su FC; Lin CJ; Chieh HF; Vasseur D; Nap HH; Hsu YL; Bai D; Bevilacqua R,"Scientific Direction, IRCCS INRCA, Ancona, Italy.",JMIR research protocols,2025-08-06,10.2196/59860,7.4,"dashboard(kw,title,abstract); data(abstract)",Dementia; Older People; Ehealth; Digital Health; Dashboard; Technology For Older Adults; Innovation In Health Care
40754774,In vivo exosome imaging: applications of diverse visualization techniques.,"Exosomes-nanoscale extracellular vesicles secreted by various cell types-play a crucial role in intercellular communication by delivering biologically active molecules, such as proteins, nucleic acids, and lipids. Due to their intrinsic biocompatibility, targeting capabilities, and stability, exosomes have emerged as promising vehicles for diagnostics and therapeutics in a wide range of diseases, including cancer, and neurodegenerative, cardiovascular, and autoimmune disorders. The ability to monitor exosome biodistribution and dynamics in vivo is pivotal to promoting their clinical translation. This review provides a comprehensive overview of the current visualization techniques employed for in vivo exosome imaging: optical imaging, magnetic resonance imaging (MRI), single-photon emission computed tomography (SPECT), positron emission tomography (PET), and emerging modalities, such as photoacoustic imaging, ultrasound, and Raman-based approaches. The advantages, limitations, and representative applications of each imaging modality are critically discussed, with emphasis on labeling strategies that enhance tracking sensitivity and specificity. Optical imaging offers high sensitivity, but is limited by shallow tissue penetration, whereas MRI provides excellent spatial resolution, but suffers from low molecular sensitivity. Radionuclide-based imaging, such as PET and SPECT, enables highly sensitive, quantitative tracking, but presents challenges regarding radiotracer stability and safety. Emerging multimodal platforms and labeling innovations are highlighted for their potential to overcome current limitations. Future research directions include the development of non-invasive, highly sensitive, and clinically translatable imaging systems, as well as standardized protocols to ensure reproducibility. Advances in exosome imaging technologies will be instrumental to unlock the full diagnostic and therapeutic potential of exosomebased platforms in precision medicine.",Hong S; Jo HC; Kim HL; Kim H; Lee J; Jeon J; Rhim J; Rhee S; Park J; Chung YH; Jung KO,,BMB reports,2025-08-04,,6.5,"visualization(title,abstract); visual(title,abstract)",
40776650,Bioinformatics And Experimental Insights Into Sotorasib Resistance Mechanisms in Non-small-cell Lung Cancer.,"<h4>Introduction</h4>This study aims to identify the key genes and pathways associated with sotorasib resistance in Non-Small Cell Lung Cancer (NSCLC) using bioinformatics analyses and experimental validation, with a focus on uncovering the potential mechanisms underlying resistance.<h4>Methods</h4>We compared gene expression profiles between sotorasib-resistant (SR) and non-resistant NSCLC cell lines using the GSE229070 dataset and between NSCLC tissues and adjacent normal tissues using the GSE18842 dataset. Differentially expressed genes (DEGs) were identified and intersected across datasets using the Venn diagram package. Functional enrichment analysis was performed using the Database for Annotation, Visualization, and Integrated Discovery (DAVID). The transcriptional activity and prognostic impact of key genes were evaluated using the UALCAN portal and Kaplan-Meier Plotter, respectively. The correlation between gene expression and immune cell infiltration was analyzed using the TIMER database, and co-expressed genes were explored using LinkedOmics. qRT-PCR and Western blot were used to validate the expression of AREG in parental and SR cell lines.<h4>Results</h4>We identified 33 overlapping DEGs, including TENM2, COL12A1, COL5A2, and LRRC15 (upregulated) and AREG (downregulated). AREG expression was significantly lower in NSCLC patients and associated with worse survival outcomes. AREG expression was also correlated with the levels of immune cell infiltration. Functional enrichment analysis revealed that AREG was associated with pathways including the NOD-like receptor signaling pathway, focal adhesion, DNA replication, and homologous recombination. Experimental validation confirmed that AREG mRNA and protein levels were significantly reduced in HCC78-SR cells compared to parental HCC78 cells.<h4>Discussion</h4>The downregulation of AREG is closely associated with sotorasib resistance in NSCLC, potentially contributing to resistance through alterations in signaling pathways and the tumor immune microenvironment. This finding aligns with previous studies on AREG's role in drug resistance, highlighting its potential as a therapeutic target. However, limitations include reliance on publicly available datasets and the need for further validation in clinical cohorts.<h4>Conclusion</h4>The study identifies AREG as a key gene associated with sotorasib resistance in NSCLC, suggesting its potential as a biomarker and therapeutic target. Further research is needed to elucidate the mechanisms underlying AREG's role in resistance and to explore its clinical significance.",Li D; Lyu G,"Molecular Genetics Laboratory, Advanced Molecular Pathology Institute of Soochow University and SANO, Suzhou, 215128, China.",Anti-cancer agents in medicinal chemistry,2025-08-06,10.2174/0118715206386488250728113358,5.6,"visualization(abstract); visual(abstract); data(abstract); informatics(title,abstract)",Resistance; NSCLC; GEO; Areg; Sotorasib; Focal Adhesion.
40759299,Revealing disease-specific medication patterns of Wuling Powder: A large-scale data mining analysis of randomized controlled trials.,"<h4>Ethnopharmacological relevance</h4>Wuling Powder (WLP) is a classical formula extensively employed in traditional Chinese medicine (TCM) clinical practice, frequently combined with other formulas or medications to tackle various disorders.<h4>Aim of the study</h4>This research sought to systematically uncover disease-specific medication rules and prescription modification patterns of WLP utilizing multiple data mining methodologies.<h4>Methods</h4>WLP-related studies from Chinese and English databases up to December 13, 2024, were screened for inclusion. Randomized controlled trials (RCTs) involving oral administration of original or modified WLP were included, and disease and prescription data were extracted to build a dedicated WLP database in Microsoft Office Excel 2019. For the descriptive analysis, Microsoft Office Excel 2019 was utilized. Association rule analysis was conducted with IBM SPSS Modeler 18.0. Origin 2021 was employed to carry out systematic cluster analysis. Lantern 5.0 software was utilized to perform latent structure analysis. Additionally, Origin 2021 was also employed for data visualization.<h4>Results</h4>855 WLP-related RCTs were incorporated into the final analysis. The disease-specific medication rules and prescription modification patterns of WLP were deciphered. Particularly, WLP is most frequently combined with blood-activating and stasis-resolving therapies, especially in the treatment of diseases of the digestive system, diseases of the genitourinary system, diseases of the circulatory system, diseases of the musculoskeletal system, diseases of the visual system, and heart failure, highlighting the significance of the TCM theory of homogeny of fluid and blood.<h4>Conclusion</h4>This research effectively constructed an evidence-driven decision support framework for the clinical use of WLP by conducting an in-depth data mining analysis of a vast collection of RCTs.",Lai Y; Chen G; Wu Q; Chen X; Zhang H,"School of Basic Medicine, Chengdu University of Traditional Chinese Medicine, Chengdu, China. Electronic address: yulai06@cdutcm.edu.cn.",Journal of ethnopharmacology,2025-08-05,10.1016/j.jep.2025.120356,4.8,"visualization(abstract); visual(abstract); data(kw,title,abstract)",data mining; Wuling Powder; Medication Rule; Dominant Indications
40764684,User-centered design approach to visualize PROMs for molecular tumor boards.,"Integrating Patient-Reported Outcome Measures (PROMs) into Molecular Tumor Boards (MTBs) remains challenging due to the complexity of data visualization and integration into clinical workflows. This work, as part of the German PM4Onco project, aims to identify visualization requirements for PROMs and develop a prototype for PROMs integration in cBioPortal, facilitating broader application within oncology care. We employed a qualitative research approach, including developing personas for MTB stakeholders, conducting a literature-based requirements analysis, organizing a co-design workshop to create low-fidelity prototypes, and evaluating the highest-rated prototype variant through an online survey distributed to MTB physicians across Germany. Seven specialist groups were identified, with key needs including intuitive visualization, clear axis labeling, and longitudinal symptom tracking. The resulting mid-fidelity mockup incorporated PROMs data within cBioPortal's timeline view and a detailed PROMs tab, featuring trend indicators, line graphs, and customizable health displays. Usability evaluation by MTB members yielded a SUS score of 67, indicating an initial indicator of acceptable usability, with suggestions for improvements like threshold scores and deeper clinical data integration. While PROMs offer critical patient insights, they remain underused in MTBs. Our early-stage prototype demonstrates potential for addressing this gap, with future work focusing on implementation, broader testing, and international validation.",Bäcker S; Sedlmayr B; Goldammer M; Schuler K; Zerlik M; Strantz C; Unberath P; Gräßel L; Sedlmayr M; Wolfien M,"Institute for Medical Informatics and Biometry, Faculty of Medicine and University Hospital Carl Gustav Carus, TUD Dresden University of Technology, Dresden, Germany. sara.baecker@tu-dresden.de.",NPJ precision oncology,2025-08-05,10.1038/s41698-025-01061-x,4.6,"visualization(abstract); visual(title,abstract); data(abstract)",
