pmid,title,abstract,authors,first_author_affiliation,journal,pub_date,doi,score,matched_keywords,api_keywords
40925597,Investigating Information Visualization to Combat Information Overload in Electronic Health Records: Protocol for a Randomized Controlled Trial.,"<h4>Background</h4>Electronic health records (EHRs) have been linked to information overload, which can lead to cognitive fatigue, a precursor to burnout. This can cause health care providers to miss critical information and make clinical errors, leading to delays in care delivery. This challenge is particularly pronounced in medical intensive care units (ICUs), where patients are critically ill and their EHRs contain extensive and complex data.<h4>Objective</h4>We propose to study the effect of an information visualization dashboard on ICU providers' cognitive fatigue in 4 major US medical centers. In this randomized controlled trial, we will compare 2 leading EHRs with a visualization dashboard-based EHR called AWARE.<h4>Methods</h4>This crossover randomized trial will collect physiological and objective data using a screen-mounted eye-tracking device to assess cognitive fatigue among ICU providers. The study will involve 120 ICU providers from 4 US medical centers, with each site using its institutional EHR as the control and the AWARE EHR as the intervention. Participants will be randomly assigned to use either their institutional EHR or the AWARE EHR first, followed by the other EHR, with the order of EHR use and patient case order randomized by the study team. The AWARE tool is designed to integrate within an existing EHR system and provides clinical support tools, such as the ability to trend data points from body systems at a glance. Data analysis will include eye-tracking metrics, performance measures, and validated surveys to evaluate EHR usability and its impact on clinical decision-making. Primary outcomes include the number of cognitive fatigue instances per patient case, time to complete each case, overall usability of the session, number of mouse clicks per case, provider performance scores from questions asked during each patient case, and perceived usability of each EHR. Secondary outcomes include the number of eye fixations per patient case and perceived workload of each EHR.<h4>Results</h4>This EHR usability study was funded in 2021 and initiated in 2022, with a completion date of 2025. Data collection began in August 2023. As of now, 3 of the 4 study sites have completed data collection, with a total of 113 completed sessions thus far. Data collection is ongoing at the fourth site. Preliminary analysis is ongoing, and we expect to begin publishing results in late 2025.<h4>Conclusions</h4>Findings from this research may inform improvements in EHR interface design and usability, which may enhance provider performance, streamline care delivery, and improve patient safety outcomes.<h4>Trial registration</h4>ClinicalTrials.gov NCT05937646; https://clinicaltrials.gov/study/NCT05937646.<h4>International registered report identifier (irrid)</h4>DERR1-10.2196/74247.",Khairat S; Morelli J; Boynton MH; Bice T; Gold JA; Carson SS,"Carolina Health Informatics Program, University of North Carolina at Chapel Hill, Chapel Hill, NC, United States.",JMIR research protocols,2025-09-09,10.2196/74247,20.4,"visualization(kw,title,abstract); dashboard(abstract); visual(kw,title,abstract); data(abstract); electronic health record(kw,title,abstract)","Electronic Health Records; Eye-tracking; Information Overload; Ehr Usability; Information Visualization, Cognitive Fatigue"
40921828,Effect of music therapy and relaxation visualization intervention on mask anxiety in head and neck cancer patients undergoing radiotherapy-a randomized controlled trial.,"<h4>Purpose</h4>Head and neck cancer (HNC) patients undergoing radiation therapy (RT) often experience mask anxiety due to the use of thermoplastic masks for immobilization. This study evaluated the effectiveness of a combined music therapy and relaxation-visualization intervention in reducing mask anxiety among HNC patients receiving RT at a tertiary care super-specialty oncology hospital in central India.<h4>Methods</h4>A total of 216 HNC patients scheduled for RT were randomized into either the intervention group (N = 108) or the control group (N = 108). Mask anxiety was assessed using a modified distress thermometer (MDT) at baseline and after five RT sessions. Participants in the intervention group listened to pre-recorded soft instrumental, non-lyrical music and practiced a guided relaxation-visualization technique during their first five RT sessions. The control group received standard medical care.<h4>Results</h4>Of the enrolled participants, 208 were included in the final statistical analysis (intervention group: N = 100; control group: N = 108). At the end of five RT sessions, the intervention group showed a statistically significant reduction in mask anxiety scores [median (IQR): 2 (2)] compared to the control group [median (IQR): 6 (1)], with p < 0.001. No adverse events were reported. However, four participants discontinued the intervention, citing distracting thoughts and difficulty concentrating.<h4>Conclusion</h4>The findings support the potential of music therapy combined with relaxation-visualization as an effective non-pharmacological intervention to alleviate mask anxiety in HNC patients undergoing RT. Integrating such complementary strategies into routine oncology practice may enhance emotional well-being, promote treatment adherence, and improve overall treatment outcomes. Further large-scale validation is warranted.<h4>Registration number of the clinical trial</h4>CTRI/2023/02/049409 (Registered prospectively on 02/02/2023).",Joshi AM; Mehta SA; Tandiya P; Sonwani V; Pervez S; Jain S; Singh R; Wadhwani S,"Department of Psycho-Oncology, HCG Cancer Center, Khasra No. 50, 51, Mouja Wanjri, Bande Nawaz Nagar, Near Automotive Square, Kalamna Ring Road, Nagpur, 440026, Maharashtra, India. dranjali.j@hcgel.com.",Supportive care in cancer : official journal of the Multinational Association of Supportive Care in Cancer,2025-09-08,10.1007/s00520-025-09901-z,11.5,"visualization(kw,title,abstract); visual(kw,title,abstract)",Radiotherapy; Head And Neck Cancer; Music Therapy; Mask Anxiety; Relaxation-visualization
40940587,Harnessing Artificial Intelligence for Shoulder Ultrasonography: A Narrative Review.,"Shoulder pain is a common musculoskeletal complaint requiring accurate imaging for diagnosis and management. Ultrasound is favored for its accessibility, dynamic imaging, and high-resolution soft tissue visualization. However, its operator dependency and variability in interpretation present challenges. Recent advancements in artificial intelligence (AI), particularly deep learning algorithms like convolutional neural networks, offer promising applications in musculoskeletal imaging, enhancing diagnostic accuracy and efficiency. This narrative review explores AI integration in shoulder ultrasound, emphasizing automated pathology detection, image segmentation, and outcome prediction. Deep learning models have demonstrated high accuracy in grading bicipital peritendinous effusion and discriminating rotator cuff tendon tears, while machine learning techniques have shown efficacy in predicting the success of ultrasound-guided percutaneous irrigation for rotator cuff calcification. AI-powered segmentation models have improved anatomical delineation; however, despite these advancements, challenges remain, including the need for large, well-annotated datasets, model generalizability across diverse populations, and clinical validation. Future research should optimize AI algorithms for real-time applications, integrate multimodal imaging, and enhance clinician-AI collaboration.",Wu WT; Shu YC; Lin CY; Gonzalez-Suarez CB; Özçakar L; Chang KV,"Department of Physical Medicine and Rehabilitation and Community and Geriatric, National Taiwan University Hospital, Bei-Hu Branch, Taipei, Taiwan.",Journal of imaging informatics in medicine,2025-09-12,10.1007/s10278-025-01661-w,8.6,"visualization(abstract); visual(abstract); artificial intelligence(title,abstract); machine learning(kw,abstract); data(abstract)",Neural networks; ultrasound; Rotator Cuff; Machine Learning; Deep Learning
40926650,Bibliometric analysis of the association between air pollution and allergic rhinitis.,"<h4>Background</h4>Allergic rhinitis (AR) is an increasingly prominent global public health issue, where air pollution significantly contributes to its rising incidence. Although numerous studies have explored the link between air pollution and AR pathogenesis, comprehensive summaries are still limited.<h4>Objective</h4>This study performs a bibliometric analysis to identify research hotspots and emerging trends, offering insights into AR prevention and management.<h4>Methods</h4>Literature related to on air pollution and AR was retrieved from the Web of Science Core Collection database. Visualization tools, including VOSviewer, CiteSpace, and Bibliometrix R, were utilized to analyze contributions by countries, institutions, authors, journals, and keywords, with the aim of predicting future research trends.<h4>Results</h4>A total of 4,020 authors, 1,368 institutions, and 75 countries contributed to 753 publications. The United States leads in research contributions, while China has shown rapid growth since 2012. Prominent authors include Deng Qihong and Lu Chan have made significant contributions. Keyword analysis revealed five major clusters: Asthma and Allergic Diseases, Environmental Factors, Climate Change and Exposures, Epidemiology and Risk Factors, and Population-Specific Research. Key topics covered include atopy, childhood asthma, climate change, pollution exposure, and air pollutants.<h4>Conclusion</h4>This first bibliometric analysis of air pollution and AR highlights a strong link between air pollution and AR pathogenesis. Enhanced environmental controls and air quality monitoring are essential for AR prevention. However, the complex composition of air pollutants presents challenges in elucidating specific mechanisms.",Geng Z; Ma Y; Qi X,"Department of Otolaryngology, Head & Neck Surgery, Shanxi Medical University Second Affiliated Hospital, Taiyuan, Shanxi Province, China.",Global health action,2025-09-10,10.1080/16549716.2025.2547434,8.0,"visualization(kw,abstract); visual(kw,abstract); data(abstract)",Air pollution; Visualization; allergic rhinitis; Web Of Science; Bibliometric
40921061,Need Analysis of Clinician-Oriented Integrated Precision Oncology Decision Support Tools: Qualitative Descriptive Study.,"<h4>Background</h4>The rapid advancement of next-generation sequencing has significantly expanded the landscape of precision medicine. However, health care professionals face increasing challenges in keeping pace with the growing body of oncological knowledge and integrating it effectively into clinical workflows. Precision oncology decision support (PODS) tools aim to assist clinicians in navigating this complexity, yet their current functionalities only partially address clinical needs. A lack of comprehensive needs assessment may result in unaddressed requirements, limiting the effectiveness of these tools in real-world practice.<h4>Objective</h4>This study aimed to explore clinicians' needs and expectations regarding the functionalities of integrated PODS tools, providing insights into essential features that could enhance their usability and impact.<h4>Methods</h4>We conducted a qualitative investigation at Peking University Cancer Hospital to explore clinicians' needs and expectations for the functions of integrated PODS tools. Data were collected through 143 structured participant observations during multidisciplinary team meetings and 17 in-depth semistructured interviews with a diverse group of oncology specialists, including physicians, surgeons, molecular biologists, radiotherapists, radiologists, and pathologists. Thematic analysis was applied to identify key functional requirements, and a requirements framework was formed.<h4>Results</h4>Three overarching functional needs emerged: (1) better access to oncological knowledge, including support for therapy selection (guidelines, conferences, and consensuses), clinical trials, drug and treatment information, and complex case knowledge, as well as improved diagnostic and prognostic insights; (2) clinical contextualization and resource navigation, referring to the process of contextualizing scientific knowledge within real-world clinical settings, including access to clinical trials and drugs, along with predictive models for treatment response; and (3) support abilities in the decision-making process, highlighting the need for integration of flexible biological knowledge and phenotypic data; automated patient information synthesis; improved data visualization; and optimized retrieval, recommendation, and question-answering functionalities. A functional framework for integrated PODS tools was proposed based on these findings.<h4>Conclusions</h4>The study conducted a qualitative descriptive observation and interview in the use, needs of integrated PODS tools. PODS tools serve as complex, multilevel decision support systems. A clear understanding of clinicians' actual needs is crucial for their refinement and practical adoption. By capturing perspectives directly from oncology professionals, this study provides actionable insights into the functional enhancements required for PODS tools, ultimately aiming to bridge the gap between genomic advancements and clinical decision-making in precision oncology.",Zheng S; Feng Y; Long J; Li X; Zhang M; Chen H; Du X; Duan H; Jia S; Wu N; Lu X,"College of Biomedical Engineering & Instrument Science, Zhejiang University, Hangzhou, China.",JMIR human factors,2025-09-08,10.2196/67476,5.0,visualization(abstract); visual(abstract); artificial intelligence(kw); data(abstract),Artificial intelligence; Needs Analysis; Structured Observation; Functional Framework; Precision Oncology Decision Support; Semistructured In-depth Interview
40939420,Enhancing data interoperability in human biomonitoring studies: the HBM data toolkit.,"Harmonization and aggregation of heterogeneous data from Human Biomonitoring (HBM) studies is critical to enhance the reliability of conclusions and move towards FAIR (i.e., Findable, Accessible, Interoperable, Reusable) data. We introduce the HBM Data Toolkit developed by the Flemish Institute for Technological Research (Vlaamse Instelling voor Technologisch Onderzoek - VITO) with the primary goal of optimizing data integrity and interoperability, key steps towards FAIR, while using flexible templates and ensuring data confidentiality. The HBM Data Toolkit was built in 2023-2024 and made available for stakeholders (via https://hbm.vito.be/tools) within the Partnership for the Assessment of Risks from Chemicals (PARC eu-parc.eu). The toolkit consists of 4 modules including data harmonization, data validation, derived variables, and summary statistics calculation. A Python package was created to interpret the templates, making validation and transformation possible. Using Pyodide and WebAssembly, the toolkit runs entirely in the web browser, enabling secure, local execution of Python code without uploading any data. In the validation module, input files in common format (i.e., Excel) were used to configure data templates, aligning with standards and formats as specified under the HBM4EU project (hbm4eu.eu) and PARC. The HBM Data Toolkit allows harmonized data storage in the Personal Exposure and Health (PEH) data platform. Formatted and validated HBM data were made compatible with the Monte Carlo Risk Assessment (MCRA) platform. In the derived variables calculation module, the toolkit also allows users to calculate imputed censored data and standardize/normalize the biomarker data. Furthermore, summary statistics (e.g., geometric mean, percentiles) can be calculated and further visualized in the European HBM dashboard and integrated into the Information Platform for Chemical Monitoring (IPCHEM). In conclusion, the current toolkit proves effective in advancing data quality, harmonization, and aggregation in HBM studies. With local execution, user-friendly codebooks, and standardized schemas, it supports a unified framework that enables consistent analysis and interpretation across diverse studies and datasets.",Peeters R; Rodriguez Martin L; Zhang F; Willems H; Gilles L; Theunis J; Bessems J; de Souza CMT; Baken S; Devriendt D; Govarts E,"VITO Health, Flemish Institute for Technological Research (VITO), Boeretang 200, 2400, Mol, Belgium; KU Leuven, Leuven, Belgium; Leuven.AI, Leuven, Belgium; Flanders Make@KULeuven, Leuven, Belgium.",International journal of hygiene and environmental health,2025-09-11,10.1016/j.ijheh.2025.114669,4.8,"dashboard(abstract); visual(abstract); data(kw,title,abstract)",Validation; WEB interface; Data Quality; Data Harmonization; Human Biomonitoring; Fair Data; Gdpr; Schema-based Tool
40916111,Implementing a Home Infusion Central Line-Associated Bloodstream Infection Dashboard: Considerations for Dashboard Development.,"Dashboards are commonly used in healthcare to monitor and respond to safety and quality data, but few data describe how to best implement dashboards in home infusion therapy. We developed a dashboard for a collaborative of home infusion agencies to monitor an important safety outcome, central line-associated bloodstream infections (CLABSI). We used the Technology Acceptance Model (TAM) to understand key components of implementing a CLABSI surveillance dashboard in a home infusion therapy environment. We interviewed seven primary users of the dashboard to understand how the dashboard was implemented, including barriers and facilitators to its implementation. In this qualitative analysis, we used elements of the TAM to develop a new framework that describes how a dashboard can be implemented and used in a healthcare setting to support others who are developing and implementing quality or safety dashboards in home infusion therapy settings.",Hannum SM; Oladapo-Shittu O; Marsteller J; Cosgrove SE; Klein E; Gurses AP; Keller SC,,Home healthcare now,2025-09-08,10.1097/nhh.0000000000001368,4.4,"dashboard(title,abstract); data(abstract)",
40925635,Development and Implementation of a New Process to Improve Safety of Urgent Direct Admissions.,"<h4>Background</h4>Direct admission can help reduce emergency department crowding, improve patient satisfaction, and decrease costs, yet there is opportunity to improve standardized processes to do so safely and efficiently. We designed and implemented a new process for urgent direct admission (UDA) at our children's hospital with the SMART (specific, measurable, achievable, relevant, time-bound) aim to increase the number of UDAs between transfer to an intensive care unit (ICU) within 12 hours from direct admission by 50% in 12 months.<h4>Methods</h4>We compared unanticipated ICU transfers within 12 hours of admission (outcome) before and after implementing a standardized UDA process. Process measures included number of UDA orders and admissions; balancing measures included rapid response calls within 12 hours of admission.<h4>Results</h4>A total of 2950 UDA orders were placed postimplementation. The average number of UDA admissions between ICU transfers increased from 41.4 to 162.6. Referring clinicians found the process easy to use and preferable to the previous system.<h4>Conclusion</h4>Implementation of a standardized UDA process improved patient safety and efficiency by increasing UDA use and reducing ICU transfers. Key components of the process included the following: clinical criteria for UDA, an electronic health record order including clinical decision support, automatic notification to admissions management, streamlined communication across the patient placement department, the referring clinician, and the family, and a quality metrics dashboard.",Hart J; Kuhn E; Nord E; Kerman C; Fieldston E; Kane E,"Children's Hospital of Philadelphia, Philadelphia, Pennsylvania.",Hospital pediatrics,2025-09-10,10.1542/hpeds.2024-008239,4.0,dashboard(abstract); clinical decision support(abstract); electronic health record(abstract),
40945546,Towards modeling evolving longitudinal health trajectories with a transformer-based deep learning model.,"<h4>Purpose</h4>Health registers provide valuable insights into individuals' health trajectories. This study explores the use of deep learning to model and analyze these trajectories using a nationwide longitudinal dataset containing coded features such as clinical codes, procedures, and drug purchases.<h4>Methods</h4>We introduce Evolve, a transformer-based deep learning model designed to provide continuous multi-label predictions over time. The model predicts disease onsets at each time step conditioned on the health history up to that time step and the time until a given 5-year forecast window. Evolve is evaluated against several baseline models for basic prediction performance. Additionally, we analyze health trajectories by tracking changes in prediction probabilities and in the latent embedding neighborhood to identify important events.<h4>Results</h4>Evolve performed comparably to baseline models in disease onset prediction while offering unique trajectory modeling capabilities. The model identified early predictive events and demonstrated that changes in embedding space could indicate shifts in health trajectories. Visualization of evolving health trajectories showed how individuals may become most similar to others with similar profiles and outcomes over time.<h4>Conclusions</h4>The Evolve model seems promising at enabling continuous health monitoring, early disease detection, and retrospective analysis, making it a promising tool for personalized healthcare interventions. Code available at: https://github.com/hansmoen/evolvehealth.",Moen H; Raj V; Vabalas A; Perola M; Kaski S; Ganna A; Marttinen P,"Department of Computer Science, Aalto University, Espoo, Finland. Electronic address: hans.moen@aalto.fi.",Annals of epidemiology,2025-09-11,10.1016/j.annepidem.2025.08.025,3.0,visualization(abstract); visual(abstract); data(abstract),Ehr; Disease Prediction; Transformers; Deep Learning; Longitudinal Health Trajectories
40946219,Point-of-Care Meat Freshness Evaluation: Myoglobin-Involved Redox Reaction Analysis via Smartphone Imaging.,"Meat freshness is essential for ensuring food safety and protecting consumer health. However, substantial resource waste often occurs when consumers rely on their senses to assess meat. Herein, we developed a smartphone-based platform utilizing the biocompatible redox indicator resazurin to visualize meat freshness through specific redox reactions. Spectrophotometric and coloration analysis confirmed that myoglobin (Fe<sup>2+</sup>) exhibits reducing activity, with higher Fe<sup>2+</sup> content in fresh meat that correlates to stronger reducing capacity. This enhanced reducing capability produces more distinct color transitions as resazurin (blue) is reduced to resorufin (pink). Combined with color heatmaps extracted from RGB data of smartphone images, our approach has successfully evaluated the freshness of pork, beef, and chicken within 30 min, demonstrating its broad applicability and rapid detection capability. This low-cost (<$0.02 per test), nontoxic, and user-friendly (no instruments needed) visualization method shows great promise for promoting home-based meat freshness testing, thereby reducing resource waste while safeguarding consumer health.",Zhu H; Jiang Y; Wei YP; Ma MY; Wang JT; Liu XP; Wang L; Mao CJ,"Anhui Province Key Laboratory of Chemistry for Inorganic/Organic Hybrid Functionalized Materials, School of Chemistry & Chemical Engineering, Anhui University, Hefei 230601, PR China.",Analytical chemistry,2025-09-14,10.1021/acs.analchem.5c02941,3.0,visualization(abstract); visual(abstract); data(abstract),
