pmid,title,abstract,authors,first_author_affiliation,journal,pub_date,doi,score,matched_keywords,api_keywords
40696033,Research on the design of smartwatch health information visualization presentation under different motion scenarios.,"Investigating how to adapt smartwatches to meet the distinct needs of users across various motion scenarios, while optimizing visual presentation design to enhance user experience, is an area that deserves thorough exploration. Three experiments were conducted to assess the impact of form, animation, and color on visual presentation. A total of 45 participants took part in each experiment and were divided into three groups. Experiment 1 examined the effect of presentation form using a two-factor mixed design: 2 (presentation form: text, charts, graphs) × 3 (motion scenarios: static, Low-intensity movement, High-intensity movement). Experiment 2 focused on the influence of presentation animation with a two-factor mixed design: 3 (presentation animation: no animation, gradual appearance, geometric morphing) × 3 (motion scenarios: static, Low-intensity movement, High-intensity movement). Experiment 3 investigated the impact of color mode using a two-factor mixed design: 2 (color mode: dark mode, light mode) × 3 (motion scenarios: static, Low-intensity movement, High-intensity movement). Presentation form significantly impacted both cognitive performance and subjective perception, with text being outperformed by charts and graphs. Presentation animation had a notable effect on cognitive performance, with non-animated presentations yielding higher performance scores compared to animations. However, in terms of subjective perception, animated presentations were preferred over non-animated ones. Finally, color mode significantly influenced subjective perception, with dark mode receiving more favorable ratings than light mode. Charts and graphs as a presentation form outperform text in both efficiency and user preference. In terms of information acquisition, non-animated presentations are more efficient than animated ones, although animations score higher in user preference. Additionally, dark mode is more positively evaluated by users compared to light mode.",Jin W; Deng W,"College of Furnishings and Industrial Design, Nanjing Forestry University, Nanjing, Jiangsu, China.",Scientific reports,2025-07-22,10.1038/s41598-025-12226-w,10.0,"visualization(kw,title); visual(kw,title,abstract)",Sports Health; Color Mode; Presentation Animation; Smartwatch Interface Design; Visualization Presentation
40694226,Research Progress in Artificial Intelligence for Central Serous Chorioretinopathy: A Systematic Review.,"<h4>Introduction</h4>This review synthesizes advancements in artificial intelligence (AI) applications for central serous chorioretinopathy (CSCR), analyzing challenges and outlining future research directions to guide personalized diagnostic and therapeutic strategies.<h4>Methods</h4>A systematic literature search was conducted in the Web of Science database using a comprehensive AI-related keyword set (e.g., ""deep learning,"" ""neural networks,"" ""computer vision"") combined with ""central serous chorioretinopathy."" The search yielded 698 records, with 73 original research studies selected after excluding reviews and non-empirical work based on predefined criteria.<h4>Results</h4>The application of AI in CSCR has progressed from disease classification to dynamic prognostic prediction, leveraging multimodal data fusion (e.g., optical coherence tomography [OCT] and OCT angiography [OCTA] and fundus fluorescein angiography [FFA]) to enhance both qualitative and quantitative diagnostic accuracy. AI models outperform clinical experts in classifying retinal disease subtypes and segmenting lesions. However, clinical translation faces infrastructural barriers (e.g., incompatible PACS systems) and limited physician trust due to ""black box"" decision-making. New approaches, such as explainable AI (XAI), are being integrated to enhance the transparency and clinical applicability of AI models. Key limitations involve single-center data dependency, interobserver annotation variability, and the inability of static frameworks to capture dynamic lesion progression.<h4>Conclusion</h4>AI enhances CSCR diagnosis and subtyping efficiency. To optimize clinical translation, future research should focus on multicenter data integration, dynamic visualization frameworks, and standardized guidelines, promoting interdisciplinary collaboration and prospective trials for personalized treatment strategies. Incorporating federated learning for privacy-preserving data sharing and prioritizing explainability will be essential to overcoming barriers to physician adoption and improving trust in AI-driven clinical decision-making. Future efforts should focus on creating dynamic systems that provide real-time insights into lesion progression and integrating them with standardized protocols for wider clinical adoption.",Zhang P; Zhang Q; Hu X; Chi W; Yang W,"The Second Clinical Medical College of Jinan University, Shenzhen, 518020, Guangdong, China.",Ophthalmology and therapy,2025-07-22,10.1007/s40123-025-01209-9,9.6,"visualization(abstract); visual(abstract); artificial intelligence(kw,title,abstract); machine learning(kw); data(abstract)",Optical Coherence Tomography (Oct); Machine Learning (Ml); Artificial Intelligence (Ai); Central Serous Chorioretinopathy (Cscr); Deep Learning (Dl); Color Fundus Photography (Cfp)
40691391,Minimally invasive surgery: a historical and legal perspective on technological transformation.,"Minimally Invasive Surgery (MIS) has experienced a significant evolution over the last 5,000 years, progressing from basic manual methods to sophisticated, robot-assisted approaches. The evolution of minimally invasive surgery (MIS) has been influenced by significant advancements in endoscopic visualization, electrosurgery, and laparoscopic tools, while recent innovations in artificial intelligence (AI) and robotic systems have further augmented surgical accuracy, minimized operative trauma, and enhanced patient outcomes. Notwithstanding its therapeutic advantages, minimally invasive surgery presents considerable medicolegal complications. The escalating intricacy of surgical technologies and procedures has resulted in an increased possibility of malpractice claims, presenting significant financial and professional hazards to healthcare providers. This requires the establishment of effective risk mitigation techniques, encompassing thorough surgical training, credentialing procedures, and compliance with established clinical standards. This review is divided into three sections: (1) the historical development and technological milestones of MIS; (2) the present landscape and future trajectories, emphasizing AI and robotic integration; and (3) the ethical and legal implications associated with MIS advancements, encompassing informed consent, surgeon liability, and patient safety concerns. The document underscores the pressing necessity for the advancement of legal and ethical frameworks to align with technological progress. Balancing innovation with ethical and legal safeguards is essential to ensure both progress and protection in modern surgical practice.",Jeganathan JR; Jegasothy R; Sia WT,"Monash Medical University, Petaling Jaya, Malaysia.",Journal of robotic surgery,2025-07-21,10.1007/s11701-025-02589-7,5.5,"visualization(abstract); visual(abstract); artificial intelligence(kw,abstract)",Medicolegal Issues; Robotic Surgery; Minimally Invasive Surgery (Mis); Artificial Intelligence In Surgery; Surgical Innovation And Ethics
40702787,Anatomically Based Multitask Deep Learning Radiomics Nomogram Predicts the Implant Failure Risk in Sinus Floor Elevation.,"<h4>Objectives</h4>To develop and assess the performance of an anatomically based multitask deep learning radiomics nomogram (AMDRN) system to predict implant failure risk before maxillary sinus floor elevation (MSFE) while incorporating automated segmentation of key anatomical structures.<h4>Materials and methods</h4>We retrospectively collected patients' preoperative cone beam computed tomography (CBCT) images and electronic medical records (EMRs). First, the nn-UNet v2 model was optimized to segment the maxillary sinus (MS), Schneiderian membrane (SM), and residual alveolar bone (RAB). Based on the segmentation mask, a deep learning model (3D-Attention-ResNet) and a radiomics model were developed to extract 3D features from CBCT scans, generating the DL Score, and Rad Score. Significant clinical features were also extracted from EMRs to build a clinical model. These components were then integrated using logistic regression (LR) to create the AMDRN model, which includes a visualization module to support clinical decision-making.<h4>Results</h4>Segmentation results for MS, RAB, and SM achieved high DICE coefficients on the test set, with values of 99.50% ± 0.84%, 92.53% ± 3.78%, and 91.58% ± 7.16%, respectively. On an independent test set, the Clinical model, Radiomics model, 3D-DL model, and AMDRN model achieved prediction accuracies of 60%, 76%, 82%, and 90%, respectively, with AMDRN achieving the highest AUC of 93%.<h4>Conclusion</h4>The AMDRN system enables efficient preoperative prediction of implant failure risk in MSFE and accurate segmentation of critical anatomical structures, supporting personalized treatment planning and clinical risk management.",Zhu Y; Liu Y; Zhao Y; Lu Q; Wang W; Chen Y; Ji P; Chen T,"Stomatological Hospital of Chongqing Medical University, Chongqing, China.",Clinical oral implants research,2025-07-23,10.1111/clr.70011,4.5,visualization(abstract); visual(abstract); artificial intelligence(kw),Artificial intelligence; Early diagnosis; Dental Implant; Sinus Floor Augmentation; Deep Learning; Cone‐beam Computed Tomography
40705572,Hierarchical Temporal Attention Networks for Cancer Registry Abstraction: Leveraging Longitudinal Clinical Data with Interpretability.,"Cancer registration is a vital source of information for government-driven cancer prevention and control policies. However, cancer registry abstraction is a complex and labor-intensive process, requiring the extraction of structured data from large volumes of unstructured clinical reports. To address these challenges, we propose a hierarchical temporal attention network leveraging attention mechanisms at the word, sentence, and document levels, while incorporating temporal and report type information to capture nuanced relationships within patients' longitudinal data. To ensure robust evaluation, a stratified sampling algorithm was developed to balance the training, validation, and test datasets across 23 coding tasks, mitigating potential biases. The proposed method achieved an average F1-score of 0.82, outperforming existing approaches by prioritizing task-relevant words, sentences, and reports through its attention mechanism. An ablation study confirmed the critical contributions of the proposed components. Furthermore, a prototype visualization tool was developed to present interpretability, providing cancer registrars with insights into the decision-making process by visualizing attention at multiple levels of granularity. Overall, the proposed methods combined with the interpretabilityfocused visualization tool, represent a significant step toward automating cancer registry abstraction from unstructured clinical text in longitudinal settings.",Dai HJ; Wu HH,,IEEE journal of biomedical and health informatics,2025-07-24,10.1109/jbhi.2025.3592444,3.8,"visualization(abstract); visual(abstract); data(title,abstract)",
40698679,Integrative Profiling of the Ovarian Reserve Using Ultrasound and MRI Data by Comparative Analysis: A Systematic Review.,"<h4>Background</h4>Ovarian reserve reflects the functional capacity of a woman's ovaries, encompassing factors such as follicle quantity, egg quality, and fertilization potential. Assessment of ovarian reserve is essential in reproductive medicine, particularly for fertility evaluation and assisted reproductive technologies (ART). While traditional biochemical markers such as anti-Müllerian hormone (AMH) and follicle-stimulating hormone (FSH) are commonly used, instrumental diagnostic methods like ultrasound and magnetic resonance imaging (MRI) provide valuable morphological and functional insights. This systematic review without a comprehensive meta-analysis evaluates the role of ultrasound and MRI in assessing ovarian reserve and their potential applications in clinical and research settings.<h4>Methods</h4>A comprehensive literature search was conducted across multiple databases to identify relevant studies evaluating ovarian reserve using ultrasound and MRI. Studies were screened based on predefined inclusion criteria, focusing on imaging parameters such as ovarian volume, follicular count, stromal characteristics, and vascularization. The effectiveness of these imaging techniques was analyzed in comparison to established biochemical markers. Due to heterogeneity in the included studies, a systematic review was performed without a formal meta-analysis.<h4>Results</h4>Ultrasound, particularly transvaginal ultrasound (TVUS), remains the gold standard for ovarian reserve assessment, allowing real-time visualization of antral follicle count (AFC), ovarian volume, and follicular morphology. Doppler ultrasound provides additional insights into ovarian blood flow, which correlates with follicular development and ovarian function. MRI offers high-resolution, three-dimensional imaging, enabling detailed assessment of ovarian structure, follicular density, and stromal composition. While MRI provides superior soft-tissue contrast, its role in routine ovarian reserve assessment is limited due to cost and accessibility. The findings indicate that although both modalities are valuable for ovarian reserve evaluation, there is no consensus on standardized imaging parameters for defining ovarian functional viability. The available literature also presents inconsistencies in the correlation between imaging findings and ovarian function.<h4>Conclusion</h4>Ultrasound and MRI are essential tools for assessing ovarian reserve, providing complementary morphological and functional data. However, the lack of standardized imaging parameters limits their ability to definitively determine ovarian functional viability. Further research is needed to establish validated diagnostic criteria and integrate imaging techniques with biochemical markers to enhance the accuracy of ovarian reserve assessment in clinical practice and reproductive research.",A KV; Beeraka NM; V MA; S MA; M GM; Yu VY; Yu BD; Chagalamari A; Y PR; Basappa B; Nikolenko VN,"Department of Human Anatomy and Histology, FSAEI HE I. M. Sechenov First Moscow State Medical University (Sechenov University), Moscow, Russia.",Current medicinal chemistry,2025-07-22,10.2174/0109298673377087250624142331,3.8,"visualization(abstract); visual(abstract); data(title,abstract)",MRI; Ovarian Reserve; Antral Follicles.; Follicle Characteristics; Ovarian Characteristics; Ultrasound Female Fertility Parameters
40706496,Automatic porcine diarrhea viruses classification using pathological images and hybrid semantic neural network.,"Porcine epidemic diarrhea is a highly contagious intestinal disease in pigs, caused by various strains of porcine epidemic diarrhea virus (PEDV). The infection rate in suckling piglets can reach 100%. Manual analysis of pathological images is the primary method for distinguishing PEDV types. However, the diversity and complexity of PEDV lead to low efficiency and accuracy of detection. To address this issue, we propose a novel pathological image-based amplitude and phase hybrid semantic neural network (APHNet). APHNet introduces amplitude and phase concepts from quantum mechanical wave functions to represent the original features of the images and the semantic variations, respectively. It extracts distinct semantic information from tokens in images, while ensuring characteristic weight aggregation. We validated APHNet on a constructed piglet diarrhea database and demonstrated high performance, with an accuracy of 85.56%, recall of 85.07%, F1-score of 0.86, and an area under the receiver operating characteristic curve of 89.02%. These experimental results demonstrate that APHNet is effective for PEDV classification. Furthermore, visualization and expert comparison methods were used to analyze differences in the pathological phenotypes of various viruses. The results of this study provide valuable insights for improving animal health and automated production monitoring.",Liu L; Xie J; Zhao F; Chang J; Yang Y; Guo ZT; Zhang L,"Henan Agricultural University, Zhengzhou, 460045, Henan, PR China. Electronic address: liangliu@henau.edu.cn.",Computers in biology and medicine,2025-07-23,10.1016/j.compbiomed.2025.110748,3.0,visualization(abstract); visual(abstract); data(abstract),Neural network; Amplitude; Phase; Porcine Epidemic Diarrhea; Pathological Image; Hybrid Semantic
40705571,MRLF-DDI: A Multi-view Representation Learning Framework for Drug-Drug Interaction Event Prediction.,"Accurately predicting drug-drug interaction events (DDIEs) is critical for improving medication safety and guiding clinical decision-making. However, existing graph neural network (GNN)-based methods often struggle to effectively integrate multi-view features and generalize to novel or understudied drugs. To address these limitations, we propose MRLF-DDI, a multi-view representation learning framework that jointly models information from individual drug features, local interaction contexts, and global interaction patterns. MRLF-DDI introduces the use of atomlevel structural features enriched with bond angle information-marking the first incorporation of this geometryaware feature in DDIE prediction. It further employs a multigranularity GNN and a gated knowledge transfer strategy to enhance feature learning and cold-start generalization. Extensive experiments on benchmark datasets demonstrate that MRLF-DDI achieves superior performance in both warm-start and cold-start scenarios. Case studies and visualization analyses further highlight its practical utility in identifying clinically relevant DDIEs. The code for MRLFDDI is available at https://github.com/jianzhong123/MRLFDDI.",Zhong J; Zhao H; Liang X; Zhao Q; Wang J,,IEEE journal of biomedical and health informatics,2025-07-24,10.1109/jbhi.2025.3592643,3.0,visualization(abstract); visual(abstract); data(abstract),
40690075,Research trends between acquired immune deficiency syndrome and hematological malignancies: a bibliometric analysis.,"<h4>Objective</h4>This study examines the well-documented association between HIV/AIDS and hematological malignancies, where HIV infection increases the risk of developing these conditions, using bibliometric analysis to explore research trends and global patterns.<h4>Methods</h4>A bibliometric analysis was performed using the Web of Science Core Collection database, focusing on English-language articles related to ""HIV/AIDS"" and ""hematological malignancies"" published from 1979 to August 2024, employing VOSviewer, CiteSpace, and R package ""Bibliometrix"" for data analysis and visualization.<h4>Results</h4>A total of 1336 relevant articles were identified, with the United States as the leading contributor, followed by China. Prominent research institutions included the Université Paris Cité, publique hopitaux paris (APHP) and Harvard University. Blood is the most influential journal in this field, while authors Elie Azoulay and Hans-Peter Kiem were noted as influential figures. Keyword analysis highlighted bone marrow transplantation, lymphoma, and epidemiology as key research areas.<h4>Conclusion</h4>This study analyzed the evolving research landscape, hotspots, and trends in HIV/AIDS and hematological malignancies. Our findings reveal a critical shift from managing acute infections to focusing on long-term clinical outcomes, highlighting the paramount importance of continued emphasis on precise diagnostics, personalized treatment strategies, and optimized interventions like bone marrow transplantation to improve patient prognosis and survival.",Zhou Q; Sun H; Fan S; Luo L; Ji J; Jiang Z; Min H,"Department of Hematology and Oncology, Yunnan Provincial Infectious Diseases Hospital/Yunnan AIDS Care Center, Kunming, 650301, China. 2509863124@qq.com.",Discover oncology,2025-07-21,10.1007/s12672-025-03228-1,3.0,visualization(abstract); visual(abstract); data(abstract),Hematological malignancies; HIV/AIDS; Bibliometric Analysis; Research Trends
40693719,Continuous Monitoring of Bladder Dysfunction in People With Multiple Sclerosis: Wearables for the Bladder.,"<h4>Background</h4>Bladder dysfunction affects over 85% of people with multiple sclerosis (PwMS), yet current assessment methods are limited to periodic in-clinic evaluations or subjective patient reports, failing to capture real-world symptom fluctuations.<h4>Objectives</h4>To evaluate the feasibility and validity of using a novel remote bladder ultrasound device for home monitoring of bladder dysfunction in PwMS, comparing remote measurements with standard clinical assessments.<h4>Methods</h4>Twenty-two women with MS participated in this 3-month pilot study. Participants were asked to use the wearable ultrasound device at home for at least 3-5 days a month. Remote device measurements were compared with standard clinical data for post-void residual (rPVR vs. cPVR) and urinary frequency (rFrequency vs. 3-day bladder diary frequency). Agreement between measures was assessed using Bland-Altman analyses and correlation coefficients.<h4>Results</h4>Participants were middle-aged (mean 51.5 years; SD 9.3) with mild-moderate disability (median EDSS 4.0) and mostly relapsing MS (72.7%). Study retention was high (86.4%; 19/22), with mean device utilization of 14.1 days. Good agreement was seen between rPVR and cPVR (mean difference = 32.1 mL, SD = 38.6; 95% limits of agreement: -43.6, 107.9). The rFrequency measure also demonstrated a strong correlation with patient-reported frequency (ICC = 0.81, Pearson's r = 0.793, p = 0.002). Visualization of remote monitoring data revealed substantial day-to-day variability in bladder symptoms not captured by traditional assessments.<h4>Conclusion</h4>This pilot study demonstrates the feasibility and preliminary validity of using wearable ultrasound technology for remote monitoring of bladder dysfunction in PwMS. The ability to capture real-world symptom variations could transform assessment and management approaches, enabling more personalized and responsive care strategies.",Block VJ; Poole S; McIntyre L; Sisodia N; Park C; Joseph G; Van Kuiken ME; Suskind AM; Bove R,"Department of Neurology, Weill Institute for Neurosciences, University of California San Francisco, San Francisco, California, USA.",Annals of clinical and translational neurology,2025-07-22,10.1002/acn3.70112,3.0,visualization(abstract); visual(abstract); data(abstract),Multiple sclerosis; Bladder Dysfunction; Remote Monitoring; Wearables; Digital Health Technology
