pmid,title,abstract,authors,first_author_affiliation,journal,pub_date,doi,score,matched_keywords,api_keywords
42240038,In-plane ultrasound-guided venipuncture: The underestimated risk of slice thickness artefact and strategies for safe needle tip visualization.,"In-plane (IP) ultrasound-guided venipuncture is widely used for its recognized advantages, including improved needle tip identification and a shallower puncture angle, which enhances echogenicity, reduces posterior wall injury, and facilitates guidewire insertion. These benefits, however, can create a false sense of security if the inherent limitations of ultrasound imaging are not appreciated. Among these, slice thickness artefact, caused by the finite elevational thickness of the ultrasound beam, is frequently overlooked in clinical practice. This narrative review examines the mechanisms, clinical implications, and strategies to mitigate slice thickness artefact during IP venipuncture, with particular emphasis on factors influencing artefact magnitude and needle tip visualization. Slice thickness artefact projects echoes from structures outside the imaging plane onto the two-dimensional image, making the needle tip appear intraluminal while it actually lies in a parallel, off-plane trajectory. Misinterpretation may increase the risk of injury to adjacent arteries, nerves, or other critical structures and lead to inadvertent extravascular catheter placement. The magnitude of the artefact depends on imaging depth, focal zone alignment, beam divergence, and transducer design, and is particularly relevant for deep, small-caliber veins and low-frequency or handheld devices. Mitigation strategies include awareness of beam limitations, careful probe selection, optimization of depth and focal zone, dynamic probe manipulation, controlled needle advancement, backflow verification, and complementary out-of-plane confirmation. When recognized and managed appropriately, slice thickness artefact can be minimized, preserving the procedural advantages of IP guidance. Understanding ultrasound beam geometry and applying targeted technical strategies are essential to optimize needle tip visualization, procedural safety, and patient outcomes.",Bianchini A; Zangheri E,"Anesthesiology and General Intensive Care Unit, IRCCS Azienda Ospedaliero-Universitaria di Bologna, Bologna, Italy.",The journal of vascular access,2026-06-04,10.1177/11297298261452899,11.5,"visualization(kw,title,abstract); visual(kw,title,abstract)",Venous Cannulation; Ultrasound Artifacts; Needle Tip Visualization; Ultrasound-guided Vascular Access; In-plane Technique; Out-of-plane Technique; Vascular Access Safety; Slice Thickness Artifact; Ultrasound Beam Width
42229883,Near-Real-Time Clinical Trial Accrual Dashboard in a National Cancer Institute-Designated Cancer Center: Mixed Methods Implementation Study.,"<h4>Background</h4>Clinical trial accrual monitoring is a critical component of trial operations, influencing feasibility, timeliness, and scientific validity. Despite its importance, many National Cancer Institute-designated cancer centers continue to rely on static spreadsheets or manually generated reports that provide delayed and incomplete insight for study teams. These limitations hinder timely identification of recruitment challenges, reduce transparency across stakeholders, and constrain proactive operational decision‑making. Scalable, institution‑wide systems that support near-real‑time accrual oversight remain uncommon in academic settings.<h4>Objective</h4>This study aimed to design, implement, and operationalize a near-real‑time clinical trial accrual dashboard within a National Cancer Institute-designated cancer center, and to evaluate its use, adoption, and early operational impact on accrual monitoring workflows.<h4>Methods</h4>We developed an enterprise accrual dashboard integrating daily extracts from the institutional clinical trial management system with automated data quality validation and time series accrual forecasting. The system supported multiple stakeholder roles through role‑based access and was deployed within existing governance and oversight workflows. Implementation and evaluation were guided by the reach, effectiveness, adoption, implementation, and maintenance (RE-AIM) framework and the Guidelines and Checklist for the Reporting on Digital Health Implementations framework, with system logs used to assess reach and adoption, and qualitative operational feedback used to characterize use in practice.<h4>Implementation (results)</h4>From May 2022 to May 2026, the dashboard was used institution wide for monitoring therapeutic and nontherapeutic trials, logging 1605 unique user sessions across investigators, coordinators, data managers, and leaders. Automated daily validation enabled earlier detection and correction of missing or invalid accrual data, improving the reliability of institutional reporting over time. The dashboard replaced manual monthly reports with continuous monitoring and was incorporated into routine operational and leadership reviews, enabling earlier identification of lagging studies and more timely discussions regarding resource allocation and recruitment strategies. Accrual forecasting models demonstrated stable in sample and out of sample performance and were used to support anticipatory planning rather than prescriptive decision making. Initial increases in data correction workload and user resistance decreased as workflows matured and data transparency became normalized.<h4>Conclusions</h4>Implementation of a near-real‑time accrual dashboard within an academic cancer center is feasible and sustainable and can meaningfully improve accrual oversight by strengthening data quality, transparency, and integration into routine workflows. The primary value of such systems lies not only in visualization or analytics but in their ability to shift accrual monitoring from retrospective reporting to proactive, institution‑wide operational review. With appropriate governance and clinical trial management system infrastructure, similar dashboards are transferable to other research centers seeking to modernize trial oversight.",Pepper S; Ratnayake I; Mahmudur Rahman M; Islam Talukder MR; Islam Saif MS; Rippee O; Jayawardhana A; Lin T; Streeter N; Gajewski B; Wick J; Mayo MS; Mudaranthakam DP,"University of Kansas Medical Center, Kansas City, KS, United States.",JMIR medical informatics,2026-06-02,10.2196/82920,10.9,"visualization(abstract); dashboard(kw,title,abstract); visual(abstract); data(kw,abstract)",Data Quality; Implementation Science; Clinical Trial Accrual; R Shiny Dashboard; Cancer Center Operations
42243631,SeqBoard: a genomics-based data dashboard for comprehensive wastewater virome monitoring.,"<h4>Objectives</h4>To develop the first public-facing dashboard that translates genomic sequencing data from wastewater into accessible and actionable community information concerning human pathogenic viruses, representing a shift to sequencing-based public health wastewater monitoring.<h4>Materials and methods</h4>We developed SeqBoard, a user-friendly dashboard that displays sequencing information from the total wastewater virome. The dashboard integrates diverse expertise and components, including data processing and analysis, visualization and management, security, and stakeholder engagement and feedback. We implemented a 3-tiered system for user interactions, customized to the general public, public health officials, and genomics experts.<h4>Results</h4>SeqBoard provides an intuitive interface for presenting genomic information as species-specific trend lines, level indicators, and all-site aggregates. It translates complex sequencing data into public health insights, including reporting on dozens of viruses of concern with modules for detections, variant information, and genomic context.<h4>Discussion</h4>The prevention of the next pandemic will require comprehensive pan-monitoring of deadly viruses and their evolution. Genomics-based dashboards will be essential for early detection of viral activity before significant clinical manifestation, thereby allowing public health systems to provide warnings, ready actions, and develop vaccines.<h4>Conclusion</h4>SeqBoard shows that sequencing data can be translated into useful public health information, serving as a model for future sequencing-based pathogen dashboards. The dashboard is publicly available at https://tephi-ww.uth.edu/public-dashboard and represents the first publicly available dashboard providing pan viral genomic detection data for wastewater monitoring.",Bauer C; Reger N; Rustem HAL; Tisza M; Triosi CL; Javornik Cregeen S; Ghobrial L; Gitter A; Wu F; Surathu A; Deegan J; Mena KD; Petrosino J; Boerwinkle E; Hanson BM; Maresso AW,"Department of Biostatistics and Data Science, University of Texas Health Science Center at Houston School of Public Health, Houston, TX 77030, United States.",Journal of the American Medical Informatics Association : JAMIA,2026-06-05,10.1093/jamia/ocag088,10.7,"visualization(abstract); dashboard(kw,title,abstract); visual(abstract); data(title,abstract)",Surveillance; Public Health; Metagenomics; Dashboard; Wastewater Monitoring
42249942,Deep learning reconstruction improves appendix visualization on pediatric magnetic resonance imaging (MRI): a single-center experience.,"<h4>Background</h4>Thin-slice MRI may improve appendix visualization in children with suspected appendicitis, but reducing slice thickness decreases signal-to-noise ratio (SNR) and can degrade image quality. Deep learning reconstruction (DLR) enables denoising of thin-slice images and may mitigate these limitations.<h4>Objective</h4>To evaluate whether 2-mm T2-weighted magnetic resonance imaging (MRI) with DLR improves appendix visualization and diagnostic performance compared with conventional 4-mm MRI in pediatric appendicitis.<h4>Materials and methods</h4>In this prospective, Institutional Review Board-approved, single-center study (January 2022-June 2025), 82 pediatric patients (mean age 9.6 years; age range 5-20 years) undergoing MRI for suspected appendicitis were included. MRI protocols contained both standard 4-mm and thin-slice 2-mm single-shot T2-weighted images; DLR was applied to 2-mm images (2-mm+DLR). Three blinded radiologists independently assessed paired series for appendix visualization, confidence, appendicitis diagnosis, ancillary findings, and overall image quality. Objective SNR was measured in psoas muscle, bladder, and fat. Diagnostic performance was calculated against surgical or clinical reference standards using paired statistical tests.<h4>Results</h4>In the first 16 exploratory cases, quantitative analysis showed that the signal-to-noise ratio of 2-mm+DLR images was comparable to that of standard 4-mm images. Across the full cohort, pooled analysis showed improved appendix visualization with 2-mm+DLR compared with standard 4-mm MRI (88.2% [217/246] vs 83.3% [205/246], P=0.006). Overall diagnostic image quality was also higher with 2-mm+DLR (median 5 vs 4, P<0.001), while confidence in appendix visualization and appendicitis diagnosis was similar between techniques (both medians 4, P>0.1). Exploratory pooled diagnostic performance numerically favored 2-mm+DLR, with higher sensitivity (89% [78/87] vs 81% [71/87]) and accuracy (89% [218/246] vs 86% [210/246]), although paired comparisons did not reach statistical significance (Table 4).<h4>Conclusion</h4>DLR-enhanced 2-mm MRI improves appendix visualization and overall diagnostic image quality in pediatric appendicitis without reducing reader confidence or specificity. Thin-slice DLR MRI supports improved depiction of the appendix and alternative abdominal pathology in children.",Gallo-Bernal S; Pena-Trujillo V; Shoaib N; Machado-Rivas F; Victoria T; Khadir R; Milshteyn E; Guidon A; Conklin J; Gee MS,"Massachusetts General Hospital/Mass General Brigham, Boston, MA, USA. sgallobernal@mgh.harvard.edu.",Pediatric radiology,2026-06-06,10.1007/s00247-026-06686-z,8.5,"visualization(title,abstract); visual(title,abstract); artificial intelligence(kw)",Artificial intelligence; Signal-to-noise ratio; Appendicitis; Magnetic Resonance Imaging; Pediatrics; Deep Learning
42247157,"Chromovitrectomy: current evidence, emerging technologies, and practical applications in vitreoretinal surgery.","Chromovitrectomy has revolutionized vitreoretinal surgery by enabling the visualization of nearly transparent intraocular structures. This review evaluates the clinical utility of key vital dyes, such as brilliant blue G, trypan blue, indocyanine green, and triamcinolone acetonide, focusing on their physicochemical properties, staining affinities, and safety profiles. Recent advancements in dye formulation, including high-density and multi-component preparations, have improved tissue selectivity and surgical handling. These pharmacological innovations are now complemented by digital visualization technologies, such as 3D heads-up displays and customizable spectral filtering, which enhance contrast perception and ergonomics. We further discuss specialized surgical strategies for identifying occult retinal breaks and sequential staining techniques, while addressing critical concerns regarding phototoxicity and macular protection. As the field moves toward integrating intraoperative OCT and artificial intelligence, chromovitrectomy remains a dynamic cornerstone of posterior segment surgery. Understanding the synergy between novel biocompatible agents and digital platforms is essential for optimizing surgical precision and patient outcomes.",Giannuzzi F; Hu L; Cusato M; Carlà MM; Crincoli E; Maragno F; Cestrone V; De Vico U; Rizzo S,"Ophthalmology Unit, ""Fondazione Policlinico Universitario A. Gemelli, IRCCS"", Largo A. Gemelli, 8, Rome, Italy.",Graefe's archive for clinical and experimental ophthalmology = Albrecht von Graefes Archiv fur klinische und experimentelle Ophthalmologie,2026-06-05,10.1007/s00417-026-07307-z,8.5,"visualization(kw,abstract); visual(kw,abstract); artificial intelligence(abstract)",Phototoxicity; Trypan Blue; Internal Limiting Membrane; Vital Dyes; Chromovitrectomy; Brilliant Blue G; Digital Visualization
42245256,Construction of an artificial intelligence system for the Los Angeles classification-based assessment of reflux esophagitis (with video).,"<h4>Background</h4>This study aims to develop an artificial intelligence system capable of automatically classifying endoscopic images of reflux esophagitis (RE) according to the Los Angeles (LA) classification, thereby improving the accuracy and efficiency of RE diagnosis and providing intelligent support for clinical decision-making.<h4>Methods</h4>RE images from three centers were collected to construct a dataset for training, validating, and testing a deep learning model. Model performance was evaluated using metrics such as accuracy, sensitivity, specificity, precision, area under the receiver operating characteristic curve (AUC), and F1 score. After model training, Grad-CAM (Gradient-weighted Class Activation Mapping) visualization techniques were applied to enhance model transparency. Finally, a clinical application was developed using PyQt5 technology for portable use.<h4>Results</h4>Among the five models evaluated, YOLOv11l demonstrated the best performance, achieving an accuracy, precision, sensitivity, and F1 score of 97.89%, 94.90%, 93.69%, and 94.28% on the validation set, respectively; and a weighted average accuracy, precision, specificity, and AUC of 96.26%, 91.58%, 98.04%, and 0.995 on the test set. The diagnostic accuracy of this model was significantly higher than that of both junior (χ<sup>2</sup>=45.93, P<0.05) and senior endoscopists (χ<sup>2</sup>=8.34, P<0.05).<h4>Conclusions</h4>The artificial intelligence model and application developed based on the YOLOv11 network can rapidly and accurately grade the severity of RE according to the LA classification on retrospective external test data, providing a promising proof-of-concept system that warrants further prospective and multi-reader validation before routine clinical deployment.",Chen J; Zhu M; Wang G; Xia K; Liu X; Xu X,"Department of Gastroenterology, Changshu Hospital Affiliated to Soochow University, Suzhou, China.",Digital health,2026-06-02,10.1177/20552076261458065,7.6,"visualization(abstract); visual(abstract); artificial intelligence(kw,title,abstract); data(abstract)",Artificial intelligence; Reflux esophagitis; Gastroesophageal Reflux Disease; Los Angeles Classification; Deep Learning
42243816,Evaluation of D&amp;C Red No. 33 as an alternative to erythrosine for plaque disclosure: a randomized crossover trial.,"<h4>Background</h4>Plaque disclosing agents facilitate the visualization of dental biofilm and support effective oral hygiene instruction. Erythrosine remains the most commonly used agent; however, concerns regarding its safety and regulatory restrictions have prompted the search for alternative colorants. This study aimed to evaluate and compare the clinical performance and user acceptability of three plaque disclosing formulations: 3% erythrosine, 3% D&C Red No. 33, and a mixed formulation of 3% D&C Red No. 33 with green powder.<h4>Methods</h4>A randomized cross-over clinical design was employed. Subjective outcomes were assessed using visual analogue scales (VAS) for plaque visibility, residual staining, brushing difficulty, and taste satisfaction. Objective plaque accumulation was measured with the Turesky modification of the Quigley-Hein Plaque Index (TQHPI) by a calibrated examiner before and after oral hygiene procedures.<h4>Results</h4>Erythrosine produced the highest plaque visibility scores, significantly exceeding those of both alternative agents. However, all formulations showed comparable percentage reductions in plaque index following brushing and flossing. Residual staining was greatest with erythrosine, particularly on oral mucosa and lips, whereas D&C Red No. 33 produced the least. The mixed formulation yielded intermediate outcomes but demonstrated the lowest overall plaque visibility. Participants reported significantly greater difficulty in stain removal with erythrosine compared to D&C Red No. 33. Taste acceptability was highest for D&C Red No. 33, intermediate for the mixed formulation, and lowest for erythrosine.<h4>Conclusions</h4>While erythrosine provides superior plaque visibility, its drawbacks in staining persistence, brushing difficulty, and taste limit acceptability. D&C Red No. 33 demonstrated a more favorable balance between effectiveness and user acceptance, supporting its potential as an alternative plaque disclosing agent.<h4>Trial registration</h4>The trial was registered at Thai Clinical Trials Registry (Trial registration number: TCTR20250313002) on 13 March 2025.",Sooampon S; Bootyod Y; Panchanon P; Phowan T; Issaranggun Na Ayuthaya B,"Department of Pharmacology, Faculty of Dentistry, Chulalongkorn University, Bangkok, Thailand.",BMC oral health,2026-06-04,10.1186/s12903-026-08786-6,7.5,"visualization(kw,abstract); visual(kw,abstract)",Plaque Index; Patient Acceptability; Mixed Formulation; Erythrosine; D&c Red No. 33; Plaque Disclosing Agent; Dental Plaque Visualization; Green Powder; Residual Staining
42225859,A multi objective framework with an interactive dashboard for cost optimal infectious disease management.,"During an infectious disease outbreak, policymakers face the critical challenge of balancing the healthcare burden with the socioeconomic consequences of social distancing. To facilitate this complex decision-making process, we developed an integrated framework that combines multi-objective optimization, economic evaluation, and an interactive dashboard. This dashboard allows stakeholders to input dynamic cost parameters and immediately derive cost-optimal intervention strategies. We validated this framework using data from the early COVID-19 outbreak in South Korea. Our results demonstrate that cost-optimal solutions remained remarkably consistent across a wide range of costs per infection (from 4,410 USD to 361,000 USD), exhibiting similar transmission reduction patterns. This suggests that the cost-optimal policy is relatively insensitive to variations in the estimated cost per infection, providing a robust basis for intervention planning. By synthesizing rapid optimization with rigorous economic evaluation, our framework offers a scalable tool for timely, evidence-based decision-making during the urgent situation of a pandemic.",Lee J; Mendoza R; Mendoza VMP; Jung E,"Department of Mathematics, Konkuk University, Seoul, 05029, Korea.",Scientific reports,2026-06-01,10.1038/s41598-026-55201-9,7.4,"dashboard(kw,title,abstract); data(abstract)",Infectious disease; Multi-objective optimization; Cost-benefit Analysis; Mathematical Modeling; Dashboard
42224909,A five-year QATrack+ dashboard for radiotherapy physics quality management: A technical note on longitudinal LINAC and HDR monitoring.,"<h4>Introduction</h4>Routine radiotherapy physics quality assurance (QA) generates heterogeneous data from machine checks, patient-specific treatment verification, maintenance records and clinical activity logs, which are often fragmented across multiple systems. We developed a QATrack + -based dashboard designed to support longitudinal monitoring of LINAC and HDR performance through a compact monthly review framework.<h4>Methods</h4>In this technical implementation study, we analysed a five-year monthly aggregated dataset structured in QATrack + for one Elekta Versa HD linear accelerator and one Elekta Flexitron Ir-192 HDR afterloader. Operational, QA and modality-specific indicators were extracted and summarised using descriptive statistics.<h4>Results</h4>The proposed dashboard consolidated service availability, QA workload, QA pass rates, maintenance events and sentinel modality-specific metrics into a unified governance view. It enabled stable longitudinal review of LINAC and HDR performance and facilitated identification of trends in operational readiness and QA conformance.<h4>Conclusions</h4>The proposed dashboard provides a practical method for integrating heterogeneous radiotherapy QA records into a structured longitudinal monitoring tool.<h4>Implications for practice</h4>This approach may support monthly physics review, service oversight and early detection of performance drift in radiotherapy departments.",El Mouden O; Sekkat H; Bannan A; Brika I; El Baydaoui R; Tahiri M; Mounir M,"Sciences and Engineering of Biomedicals, Biophysics and Health Laboratory, Higher Institute of Health Sciences, Hassan First University, Settat, 26000, Morocco; International Hospital of Settat, Department of Radiotherapy, Settat, Morocco. Electronic address: oussama.elmouden.doc@uhp.ac.ma.","Radiography (London, England : 1995)",2026-06-01,10.1016/j.radi.2026.103460,7.4,"dashboard(kw,title,abstract); data(abstract)",Quality Management; Hdr Brachytherapy; Linear Accelerator; Dashboard; Radiotherapy Qa; Qatrack+
42233233,CPSM: An R Package for Cancer Patient Survival Risk Model Using Transcriptomics and Clinical Data.,"Traditional Kaplan-Meier curves capture aggregate survival trends within broad patient subgroups but overlook the heterogeneity of individual patients. In contrast, single-patient survival risk models bridge this gap by incorporating each patient's unique clinical, genomic, and demographic characteristics, generating personalized survival curves. These individualized visualizations enhance patient-clinician communication by translating complex statistics into intuitive, time-based visuals that are easier to interpret. However, the complexity, high dimensionality, and heterogeneity of multi-omics data present significant challenges for analysis, interpretation, and model development. To address these challenges, we introduce the Cancer Patient Survival Model (CPSM), an R package designed to deliver individualized survival and risk predictions through a fully integrated, reproducible computational pipeline. CPSM includes 10 core functions organized into four key steps: (1) Data Preprocessing and Normalization, (2) Feature Selection, (3) Survival Risk-Group Prediction Modeling, and (4) Visualization and Nomogram Construction. We demonstrate the utility of CPSM using publicly available TCGA datasets for four cancer types: glioblastoma multiforme (GBM), acute myeloid leukemia (LAML), pancreatic adenocarcinoma (PAAD) and breast invasive cancer (BRCA). CPSM efficiently handles high-dimensional datasets with over 60,000 RNA transcripts and diverse clinical variables, enabling robust and interpretable individualized survival predictions under varying data conditions. Model performance was evaluated using repeated cross-validation with uncertainty quantification, ensuring robust and reliable estimates in high-dimensional, small-sample settings. In summary, CPSM provides an efficient, user-friendly, end-to-end solution for integrating patient data and generating personalized survival and risk predictions. Its integrated visual tools enhance interpretability and support more informed clinical decision-making. The package is freely available on Bioconductor (https://bioconductor.org/packages/devel/bioc/html/CPSM.html) and GitHub (https://github.com/hks5august/CPSM).",Kaur H; Das P; Camphausen K; Shankavaram U,"Radiation Oncology Branch, Center for Cancer Research, National Cancer Institute, National Institutes of Health, Bethesda, MD 20892, USA.",GigaScience,2026-06-02,10.1093/gigascience/giag067,5.8,"visualization(abstract); visual(abstract); data(title,abstract); informatics(kw)",Prediction; Cancer; Survival; Bioinformatics; Biomarker; Package
