pmid,title,abstract,authors,first_author_affiliation,journal,pub_date,doi,score,matched_keywords,api_keywords
42507832,Barriers to Population Data Use in Overdose Fatality Reviews: Observational and Interview Study of Dashboard Deployment.,"<h4>Background</h4>Overdose fatality reviews (OFRs) are an important public health tool for developing local overdose prevention strategies by reviewing individual overdose cases. While this approach offers a rich, contextual understanding of drug overdose factors in communities, it examines a small number of cases, providing limited insight into broader population-level risk patterns. To complement OFRs, we developed a real-time dashboard that visualizes trends about 5 key ""touchpoints"" (ie, interactions with medical and justice services preceding overdose). We then trained local OFR teams to use this dashboard to identify prevention opportunities.<h4>Objective</h4>This study examines the integration of population-level data into OFR practices, as well as the tensions that emerge between OFRs' traditional case-driven review processes and the statistical, population-level analysis typical in public health. We analyze how and when the dashboard was used in meetings, determine the extent to which the data informed recommendations, and identify barriers that prevented the broad uptake of this intervention.<h4>Methods</h4>We observed 26 OFR meetings across 11 counties in Indiana over 10 months, from November 2024 to September 2025, during which teams conducted case reviews and developed recommendations. We documented instances of dashboard use as well as ""missed opportunities,"" in which relevant population-level data were available but not incorporated into the discussion. We also conducted semistructured interviews with OFR team members (n=7) to understand their perceptions of the dashboard, including its usefulness, usability, and adoption barriers.<h4>Results</h4>Despite its intended role, the dashboard was rarely integrated into OFR meetings; it was used only 10 times, compared to 114 missed opportunities in which relevant data could have informed discussions. Interviews revealed that this limited uptake was not solely due to usability barriers but reflected a deeper tension between 2 distinct analytic approaches. OFR teams prioritized narrative-driven case reviews that were grounded in empathy, local knowledge, and lived experience. This approach seemed at odds with the population-level visualizations shown in the dashboard, which required statistical abstraction and interpretation. Other barriers identified included limited time and resources, staff turnover, and varying levels of data fluency, which made it difficult for teams to confidently interpret the dashboard despite training.<h4>Conclusions</h4>The results highlight a tension between case-based and data-driven approaches to overdose prevention. These approaches are grounded in different workflows, values, and motivations, making it challenging for OFR teams to maintain their traditional, empathetic review practices while incorporating population-level trends. Our findings indicate the need for data tools that bridge these approaches, such as visualizations that connect aggregate patterns to individual cases. The results also underscore the need for additional support and training for teams, such as dedicated data specialists who interpret population-level trends and provide insights to augment team discussions and inform prevention strategies.",Salvi A; Holladay C; Dir AL; Ray B; Aalsma MC; Reda K,"School of Informatics, Computing, and Engineering, Indiana University Indianapolis, Indianapolis, IN, United States.",JMIR human factors,2026-07-27,10.2196/98864,15.7,"visualization(kw,abstract); dashboard(kw,title,abstract); visual(kw,abstract); data(title,abstract)",Prevention; Visualization; Recommendations; Public Health; Interview; Substance Abuse; Overdose; Observation Study; Dashboard; Overdose Prevention; Fatality Review; Touchpoints
42503554,Global research trends in artificial intelligence-integrated robot-assisted spine surgery: a bibliometric and visualized analysis.,"This study aims to employ bibliometric analysis methods to systematically review the current research progress, developmental trajectory, and emerging research hotspots in artificial intelligence-integrated robot-assisted spine surgery (AI-RASS), thereby providing visualized support for future research planning. A total of 588 publications related to AI-RASS were extracted from the Web of Science Core Collection (WoSCC) database between 2005 and 2025.The study employed tools such as Bibliometrix, CiteSpace, VOSviewer, and Scimago Graphica to analyze publication trends, international collaboration networks, and research hotspots, generating visualized maps that elucidate the knowledge framework and conceptual structure of this field. The annual average growth rate of publication volume is 24.22%, reaching its peak in 2025. The USA, China, and Germany have the highest number of published papers, with high H-indexes, strong collaboration intensity, and significant impact. Switzerland has the highest average citation frequency per paper. In terms of total co-citation frequency, Spine ranks highest among journals in this field. Although scholarly interest continues to grow, notable gaps remain in areas such as high-quality prospective multicenter randomized controlled trials, international collaboration, ethical oversight, and rigorous cost-effectiveness evaluations. It is essential to establish comprehensive databases and international big data sharing platforms, advance methodologically rigorous clinical trial research, develop corresponding ethical frameworks, and create innovative yet accessible AI-integrated surgical protocols to promote deep integration of AI and RASS. The AI-RASS research has garnered significant attention over the past two decades. This study employed bibliometric and visualization analysis methods to systematically examine the evolutionary trends in AI-RASS research. Future developments in this field should prioritize the following directions: strengthening interdisciplinary collaboration, establishing a systematic clinical evaluation framework, creating comprehensive clinical research databases, and developing evidence-based ethical guidelines; simultaneously enhancing international and institutional cooperation to ensure alignment between technological advancement and patient safety.",He Y; Liu X; Ren D; Li Z,"Department of Orthopaedics, Guang Yuan Central Hospital, Guangyuan, China.",Journal of robotic surgery,2026-07-27,10.1007/s11701-026-03730-w,14.2,"visualization(kw,abstract); visual(kw,title,abstract); artificial intelligence(kw,title,abstract); data(abstract)",Artificial intelligence; Bibliometric Analysis; Visualization Analysis; Robot-assisted Spine Surgery
42530011,A pharmacy-led dual-source informatics framework for intravenous fluid stewardship during a national shortage.,"<h4>Purpose</h4>National shortages of intravenous (IV) fluids pose persistent operational challenges for health-system pharmacies, prompting the development of a pharmacy-led informatics approach to improve timely stewardship and forecasting. We describe the design and implementation of a dual-source framework that integrates electronic health record (EHR)-derived IV fluid utilization data with pharmacy inventory management systems to provide timely operational visibility. The objective of this innovation was to support anticipatory decision-making and coordinated stewardship during a national IV fluid shortage.<h4>Summary</h4>During the 2024 national IV fluid shortage, our institution developed a dual-source dashboard in the perioperative setting, where IV fluid use is high and documentation is structured and timestamped, that combined timely clinical utilization signals with pharmacy inventory data to generate actionable operational metrics. Patient-level IV fluid administration data were extracted from the EHR using structured query tools and processed through automated data integration pipelines. These data were normalized to pharmacy stock-keeping units and integrated with on-hand inventory data to calculate a rolling daily burn rate and projected days of supply. Metrics were refreshed hourly and visualized in a centralized dashboard accessible to pharmacy leadership and clinical stakeholders. Predefined escalation thresholds supported proactive review, allocation planning, and coordination with institutional drug shortage mitigation strategies. Although developed during the 2024 shortage, the framework was continuously monitored and validated through April 2025 to confirm stability beyond the acute shortage period.<h4>Conclusion</h4>Integrating EHR-derived utilization data with pharmacy inventory systems enabled anticipatory IV fluid stewardship during a national shortage. This platform-agnostic, dual-source framework provides health-system pharmacists with a scalable approach to improving situational awareness, forecasting risk, and coordinating multidisciplinary responses to future drug and supply-chain disruptions.",Luo XS; Chan S; Mason M; Minneci PC; Russo K; Steinmetz K; Olbrecht VA,"Division of Anesthesiology and Perioperative Medicine, Nemours Children's Health, Wilmington, DE, USA.",American journal of health-system pharmacy : AJHP : official journal of the American Society of Health-System Pharmacists,2026-07-30,10.1093/ajhp/zxag226,12.1,"dashboard(abstract); visual(abstract); data(abstract); informatics(kw,title,abstract); electronic health record(kw,abstract)",Quality improvement; Electronic Health Records; Inventory Management; Intravenous Fluids; Drug Shortages; Pharmacy Informatics
42503526,From robot assistance to surgical intelligence: global research trends and emerging frontiers of artificial intelligence-enhanced robotic surgery in urology.,"To systematically characterize global publication trends, collaboration patterns, intellectual foundations, research hotspots, and emerging frontiers in artificial intelligence (AI)-enhanced robotic and robot-assisted surgery in urology. Publications were retrieved from the Web of Science Core Collection (WoSCC) using a topic search strategy that included three keyword groups: robot-assisted surgery, urologic diseases or procedures, and AI-related technologies. English-language articles and reviews were included. Meeting abstracts, conference proceedings, editorials, letters, non-English publications, studies unrelated to urologic robotic surgery, and studies without substantive AI or intelligent algorithmic content were excluded. RStudio was used for descriptive statistics and annual publication trend visualization. VOSviewer was used for auxiliary bibliometric network construction and visualization. CiteSpace was used to construct collaboration networks, co-citation networks, keyword co-occurrence maps, cluster maps, timeline and time-zone maps, and citation burst maps. A total of 401 records were initially retrieved, and 253 publications were finally included after screening by document type, language, and topical relevance. These comprised 199 articles (78.66%) and 54 reviews (21.34%). Publications in this field began in 2004 and increased rapidly after 2018, reaching a peak of 53 publications in 2025. Because 2026 was an incomplete retrieval year, only 23 publications were recorded. Italy, the United States, the Netherlands, China, and Japan were the leading contributing countries. The University of Turin, Azienda Ospedaliero-Universitaria San Luigi Gonzaga, IRCCS Fondazione del Piemonte per l'Oncologia, the Netherlands Cancer Institute, and Leiden University Medical Center were the most productive institutions. Keyword clustering showed that the major research hotspots included renal cell carcinoma, augmented reality, image-guided surgery, indocyanine green, machine learning, registration, deep learning, and bladder cancer. AI-enhanced robotic surgery in urology has evolved from early research on registration, navigation, and image-guided surgery toward a surgical intelligence stage characterized by augmented reality, three-dimensional reconstruction, machine learning-based prediction, deep learning-based segmentation, surgical video understanding, and skill assessment. Future studies should prioritize multicenter standardized datasets, sharing of intraoperative video and robotic platform data, model interpretability, prospective validation, and integration into real-world clinical workflows.",Jiao P; Chen S; Yang J; Wang L; Cheng K; Si X; Yang L,"Department of Urology, Institute of Urology, Gansu Province Clinical Research Center for Urinary System Disease, Lanzhou University Second Hospital, Lanzhou, 730030, Gansu, China.",Journal of robotic surgery,2026-07-27,10.1007/s11701-026-03697-8,10.6,"visualization(abstract); visual(abstract); artificial intelligence(kw,title,abstract); machine learning(kw,abstract); data(abstract)",Artificial intelligence; bibliometrics; Urology; Machine Learning; Robotic Surgery; Augmented Reality; Robot-assisted Surgery; Citespace; Surgical Intelligence
42531522,Human-Centered Design of a Multistakeholder Reporting Dashboard for Disseminating HIV Implementation Research in the Ending the HIV Epidemic Initiative: Development and Formative Evaluation Study.,"<h4>Background</h4>Interactive dashboards have expanded public access to HIV surveillance and programmatic data, but existing tools do not synthesize implementation research evidence into formats accessible to the diverse stakeholders who could use it. Designing such tools requires deliberate alignment with users' needs, language, and decision-making contexts.<h4>Objective</h4>We describe the human-centered design (HCD) process used to develop and conduct a formative evaluation of the Ending the HIV Epidemic (EHE) Implementation Science (IS) Reporting Dashboard, a public-facing tool intended to synthesize HIV implementation research conducted in EHE priority jurisdictions, and to identify generalizable lessons on translating IS evidence for diverse academic and nonacademic audiences.<h4>Methods</h4>Guided by the Design Council's Double Diamond framework, the Johns Hopkins HIV IS Hub used iterative Discover, Define, Develop, and Deliver phases to conceptualize, prototype, and refine the dashboard. Initial consultations with representatives from the National Institutes of Health and a national HIV IS coordination team identified 5 primary user groups: funders, academics, community partners, implementing partners, and domestic HIV IS experts. The Define phase used a purposeful working corpus of 15 EHE IS publications to develop a theory-informed, inductively refined extraction structure. From June 2024 to April 2025, we conducted 14 virtual user-testing sessions across 3 rounds, using purposeful recruitment through established professional networks. Round 1 included 4 academics; rounds 2 and 3 each included 5 participants, with 1 representative from each user group. Sessions used a semistructured dashboard walkthrough, were recorded and transcribed, and were analyzed by 3 team members using rapid qualitative analysis. Notes and transcript observations were organized into structured insight-translation tables and synthesized through team consensus meetings.<h4>Results</h4>The HCD process produced a dashboard concept, a user-group and use-case framework, a data extraction architecture, wireframes, and a prototype organized around study design, populations, outcomes, and community engagement. User testing generated 5 cross-cutting themes: IS terminology created translation barriers; users needed clearer orientation to the dashboard's purpose and audience; nonacademic users wanted plain-language, action-oriented summaries of research findings; representing community organizations and population affiliations required attention to consent and political sensitivity; and sustained use would require active dissemination beyond launch. These findings informed revisions to navigation, terminology, glossary features, plain-language study profiles, consent-based organization profiles, and dissemination planning.<h4>Conclusions</h4>This study illustrates how HCD can inform both interface design and upstream evidence synthesis decisions when developing dissemination tools for implementation research. We offer practical lessons on translating IS evidence for diverse academic, public health, and community audiences.",Johnson TS; Katomski AS; Datar R; Lucas L; Roach MAE; Baral S; Hanrahan CF; Kemp C; Schwartz SR; Beres LK,"Department of International Health, Bloomberg School of Public Health, Johns Hopkins University, 615 N Wolfe St, Baltimore, MD, 21205, United States, 1 410-955-3543.",JMIR formative research,2026-07-30,10.2196/92156,10.4,"visualization(kw); dashboard(title,abstract); visual(kw); data(kw,abstract)",United States; Hiv Infections; Community Participation; Health Information Systems; Data Visualization; User-centered Design; Information Dissemination; Implementation Science
42517937,[Concepts and clinical application of digital 3D microscopy].,"<h4>Background</h4>Heads-up 3D surgery is becoming increasingly more important in ophthalmic microsurgery. Digital 3D visualization systems supplement traditional binocular microscopes by high-resolution monitor presentations and enable improved depth perception, ergonomics, team communication and teaching.<h4>Objective</h4>This review aims to summarize the development, current evidence, technical features, advantages, and limitations of heads-up 3D surgery in routine clinical ophthalmology.<h4>Methods</h4>This article provides a narrative review of clinical studies, case series, systematic reviews and meta-analyses evaluating the application of 3D visualization systems in cataract, vitreoretinal, corneal and glaucoma surgery. Ergonomic, educational and technological aspects were additionally assessed.<h4>Results</h4>The available evidence demonstrates comparable safety and effectiveness of heads-up 3D surgery and conventional microscopy for cataract and vitreoretinal procedures, without increased complication rates. Enhanced depth of field, digital color and contrast filters as well as the possibility of reduced intensity of illumination improve the visualization of delicate structures and support precise surgical maneuvers with reduced light exposure. The integration of intraoperative imaging facilitates real-time decision-making. In addition, consistent ergonomic advantages and clear educational benefits for ophthalmic surgeons are reported. Future advances in the fields of augmented reality, artificial intelligence and telemedicine are expected to further expand the clinical and educational role of heads-up 3D systems.",Eckardt F; Plettenberg P; Hattenbach LO; Priglinger S,"Klinik für Augenheilkunde, Ludwig-Maximilians-Universität München, München, Deutschland. Franziska.eckardt@med.uni-muenchen.de.",Die Ophthalmologie,2026-07-28,10.1007/s00347-026-02488-8,8.5,"visualization(kw,abstract); visual(kw,abstract); artificial intelligence(abstract)",Light exposure; 3D Visualization Systems; Ergonomic Advantages; Heads-up 3D Surgery; Ophthalmic Microsurgery
42532343,A Replicable Colectomy Surgical Site Infection Prevention Bundle: Implementation and Electronic Health Record-Enabled Compliance Monitoring.,"<h4>Background</h4>Surgical site infections (SSIs) after colectomy are a major source of morbidity, mortality, and cost. Despite evidence supporting prevention bundles, reliable implementation remains challenging. We describe the implementation of a colectomy SSI bundle guided by the Translating Research into Practice (TRIP) model, featuring novel electronic health record (EHR)-enabled compliance monitoring.<h4>Methods</h4>A pre/post quasi-experimental study compared baseline (n = 227) and post-implementation (n = 164) colectomies at a community teaching hospital. An Epic (Epic Systems Corporation, Verona, WI) EHR dashboard monitored compliance. The primary outcome was the National Healthcare Safety Network (NHSN) Standardized Infection Ratio (SIR).<h4>Results</h4>SSI rates decreased from 10.6% to 4.9% (relative risk 0.46, 95% CI: 0.21-0.99, p = 0.051). The SIR decreased from 2.04 to 0.895 (relative risk 0.44, 95% CI: 0.19-0.95, p = 0.037), indicating fewer SSIs than expected. Compliance was high across most elements.<h4>Discussion</h4>The TRIP model provided a replicable implementation framework. The EHR dashboard enabled actionable compliance monitoring without requiring capital investment.<h4>Conclusions</h4>A colectomy SSI prevention bundle, guided by the TRIP model and supported by an EHR dashboard, achieved a statistically significant reduction in SIR and a clinically meaningful decrease in SSI rates.",Rodriguez R; Cromer AL; Jones C; Porupski E,"Associate Professor of Surgery, Medical College of Georgia, Northwest Georgia Campus, Clinical Associate Professor of Surgery, Philadelphia College of Osteopathic Medicine, Suwanee, Georgia; Senior Attending Surgeon, Hamilton Medical Center, Dalton, Georgia. Electronic address: rrodriguez@hhcs.org.",American journal of infection control,2026-07-30,10.1016/j.ajic.2026.07.016,8.4,"dashboard(abstract); electronic health record(kw,title,abstract)",Quality improvement; Colectomy; Electronic Health Records; Surgical Site Infection; Implementation Science; Patient Care Bundles
42507013,Transfer learning prediction of 2-year native liver survival in biliary atresia following Kasai portoenterostomy using early perioperative biochemical data up to 3 months postoperatively.,"<h4>Background</h4>Biliary atresia (BA), a rare but life-threatening neonatal cholestatic disorder, necessitates Kasai portoenterostomy (KPE) as the primary surgical intervention. However, despite timely KPE within the recommended 60-day window, approximately 60% of infants ultimately require liver transplantation before age 2. Current prognostic tools lack the capacity to predict long-term native liver survival (NLS) using early perioperative biomarkers.<h4>Methods</h4>The study subjects were BA patients treated by a senior KPE surgeon at our center (93 cases) and another senior KPE surgeon at Jiangxi Children's Hospital (61 cases) from January 2017 to December 2022. Clinical and pathological follow-up data were collected. Five traditional machine learning (ML) algorithms (LRM, DET, MLP, SVC, RF) were trained on preoperative, intraoperative, and postoperative biomarkers up to 3 months post-KPE, encompassing biochemical profiles. The best-performing RF model was further enhanced using transfer learning (TL).<h4>Results</h4>For a combined cohort of 154 patients, traditional statistical analysis revealed significant differences in perioperative factors between NLS and non-NLS groups, with multivariate logistic regression identifying surgical age (P = 0.029), globular proteins at 1 week postoperatively (GLO_1W, P < 0.001), aspartate aminotransferase at 1 month postoperatively (AST_1M, P = 0.007), albumin at 3 months postoperatively (ALB_3M, P = 0.029), gamma-glutamyl transpeptidase at 3 months postoperatively (GGT_3M, P < 0.001), direct bilirubin at 3 months postoperatively (DBIL_3M, P = 0.005), and prealbumin at 3 months postoperatively (PALB_3M, P = 0.004) as independent risk factors. The five traditional ML models showed varying performance, with RF demonstrating the highest average AUC in the training set (AUC = 0.795, 95% CI 0.709-0.881). The TL model, built on the RF base, achieved superior performance in the training set (AUC = 0.888, 95% CI 0.819-0.943) and validation set (AUC = 0.856, 95% CI 0.738-0.947). GGT_3M, ALB_3M, DBIL_3M, DBIL_1M and GLO_1W were identified as the most critical predictive features. A TL-based clinical decision support system was deployed, providing dynamic visualization of individualized 24-month NLS trajectories.<h4>Conclusion</h4>Early perioperative biochemical data-driven ML models, enhanced by transfer learning, enable accurate prediction of 2-year NLS in BA. GGT_3M, ALB_3M, DBIL_3M, DBIL_1M, and GLO_1W are among the most influential predictors for 2-year NLS after KPE procedure.",Xie C; Yan W; Zhao Y; Li S; Liao J; Zhang Y; Hua K; Gu Y; Wang P; Sun J; Jin Y; Liu Z; Sun D; Wang D; Huang J,"Department of Neonatal Surgery, Beijing Children's Hospital, Capital Medical University, National Center for Children's Health, Beijing, 100045, China.",Pediatric surgery international,2026-07-27,10.1007/s00383-026-06542-z,7.8,"visualization(abstract); visual(abstract); machine learning(kw,abstract); clinical decision support(abstract); data(title,abstract)",Machine Learning; Biliary Atresia; Prognostic Model; Native Liver Survival
42535706,Utilization of an electronic dashboard to improve health maintenance in veterans with IBD receiving biologic therapy.,"<h4>Abstract</h4>Globally, the incidence of inflammatory bowel disease increased by 47.5% between 1990 and 2019. Biologic medications are often used in moderate-to-severe cases of inflammatory bowel disease. These medications suppress the immune system, placing individuals at increased risk of infections, vitamin deficiencies, and other adverse outcomes. This 12-week quality improvement project evaluated the use of an electronic dashboard to improve rates of health maintenance activities in patients diagnosed with inflammatory bowel disease receiving biologic therapies utilizing a Plan-Do-Study-Act design. Baseline data showed laboratory monitoring at 67%, bone density testing at 46%, tuberculosis screening at 54%, and pneumococcal vaccination at 33%. The rate of influenza vaccination for the previous season was 63%. Postimplementation, increases in rates of all five health maintenance activities were seen, with laboratory monitoring at 96%, bone density testing at 96%, tuberculosis screening at 96%, pneumococcal vaccination at 78%, and influenza vaccination at 78%. The care of patients with inflammatory bowel disease is complex and requires commitment from medical professionals to provide up-to-date care. Electronic dashboards can assist with providing this type of care.",Gaulke C,"Carolyn Gaulke is a Clinical Assistant Professor at Upstate Medical University College of Nursing in Syracuse, NY.",The Nurse practitioner,2026-07-28,10.1097/01.npr.0000000000000463,7.4,"dashboard(kw,title,abstract); data(abstract)",Inflammatory Bowel Disease; Health Maintenance; Biologics; Electronic Dashboard
42533500,A novel ultrasound-based vein visualization technology can better detect optimal peripheral veins when compared to landmark.,"<h4>Introduction</h4>Peripheral intravenous catheter (PIVC) failure prior to therapy completion is a major issue. Technology to identify more suitable veins for cannulation is essential to improve successful insertion and reduce post-insertion complications and avoidable costs.<h4>Objective</h4>The experimental study was designed to compare vessel selection for cannulation when using a novel ultrasound-based vein visualization prototype versus traditional landmark technique.<h4>Methods</h4>Three clinicians competent in cannulation (CCC) used landmark technique to select and mark a vein indicated for short peripheral catheter (SPC) placement on each arm of the 12 patients recruited (24 arms). This process was repeated using the vein visualization prototype. A blinded Vascular Access Specialist (VAS) evaluated each marked site using ultrasound (GE Logiq S7). Vessel cannulation suitability was rated on a 5-point Likert (⩾3 considered suitable). Ethics approval was obtained (SMHS HREC RGS0000006930).<h4>Results</h4>Landmark-selected veins were deemed suitable less often (52.2% vs 78.3%; <i>p</i> = 0.08) than prototype-selected veins and had lower average suitability scores (2.57 vs 3.22; <i>p</i> = 0.03). Landmark technique selected veins from various sites: hand (4.3%), wrist (17.4%), mid-forearm (73.9%), and antecubital fossa (4.3%), whereas the prototype predominantly selected mid-forearm veins (95.7%). Landmark-selected veins were significantly shallower (1.83 mm vs 2.61 mm; <i>p</i> = 0.03) than prototype-selected veins, however the diameter of these veins were not significantly different between the two techniques (2.20 mm vs 2.72 mm; <i>p</i> = 0.05). Both techniques detected veins with 95.8% sensitivity.<h4>Conclusion</h4>The prototype outperformed the landmark technique by visualizing non-palpable, non-visible vessels. The veins identified were larger and optimally located in the mid-forearm, both attributes linked to fewer complications and improved first-time insertion success. Future prototype refinement will include ergonomic improvements and clinical data to enhance performance.",Liddelow MD; Hansen EL; Jackson GM; Molan KC; Ho PH; Doyle BJ; Bappoo N; Carr PJ,"VeinTech Pty Ltd, Perth, WA, Australia.",The journal of vascular access,2026-07-30,10.1177/11297298261469954,7.0,"visualization(title,abstract); visual(title,abstract); data(abstract)",Veins; Ultrasonography; Complications; Biomedical technology; Cannula; Technology Assessment
