pmid,title,abstract,authors,first_author_affiliation,journal,pub_date,doi,score,matched_keywords,api_keywords
41428899,Visualization of Experience Sampling Method Data in Mental Health: Qualitative Study of the Physicians' Perspective in Germany.,"<h4>Background</h4>Although the integration of self-monitored patient data into mental health care offers potential for advancing personalized approaches, its application in clinical practice remains largely underexplored. Capturing individuals' mental health outside the therapy room using experience sampling methodology (ESM) may bridge this gap by supporting shared decision-making and personalized interventions.<h4>Objective</h4>This qualitative study investigated the perspectives of German mental health professionals regarding prototypes of ESM data visualizations designed for integration into a digital mental health tool.<h4>Methods</h4>Semistructured interviews were conducted with clinicians on their perceptions of such visualizations in routine care.<h4>Results</h4>Using reflexive thematic analysis, 3 key findings emerged (1) ESM and ESM data visualizations were seen as valuable tools for enhancing patient motivation and engagement over the course of treatment; (2) simplicity and clarity of visual formats, particularly line graphs, were preferred for usability; and (3) practical concerns, such as workflow integration challenges centered on time constraints (psychotherapy session duration 50 min) and need for patient psychoeducation materials, influenced perceived utility. Challenges, including the risk of cognitive overload from dense data representations (eg, ESM mood-in-context visualizations), were raised.<h4>Conclusions</h4>These findings underline the importance of designing digital tools that align with clinical needs while addressing potential barriers to implementation by exploring the opportunities and challenges associated with ESM visualizations.",Schulte-Strathaus JCC; Ikegwuonu T; Schick A; Wolters MK; de Thurah L; Hajdúk M; Kurilla A; Myin-Germeys I; Kiekens G; Weermeijer JDM; Beames JR; Uyttebroek L; Bonnier R; Nagyova I; Breznoščáková D; Dančík D; Sotomayor Enriquez K; Barne I; Gugel J; Reininghaus U; Wensing M; Ullrich C,"Department of Public Mental Health, Medical Faculty Mannheim, Central Institute of Mental Health, Heidelberg University, J5, Mannheim, 68159, Germany, 062117033734.",Journal of medical Internet research,2025-12-22,10.2196/72893,13.8,"visualization(kw,title,abstract); visual(kw,title,abstract); data(kw,title,abstract)",Qualitative Research; Data Visualization; Experience Sampling Method; Mhealth; Mobile Health; Personalized Care
41444288,One Health-related risk factors and seasonal variations in zoonotic bacteriological contamination of livestock water sources.,"Water contamination by pathogens threatens livestock health, productivity, and food security. The study aims to assess bacterial contamination in livestock water, seasonal variation, and identify key One Health risk factors. A laboratory-based cross-sectional study analyzed 420 water samples from randomly selected animal farms. Standard microbial culture techniques identify zoonotic pathogens (Staphylococcus aureus (S. aureus), Acinetobacter, and Escherichia coli (E. coli)). The analysis, which combined descriptive and multiple logistic regression with innovative visualizations, including a map of the South Gondar Zone, waffle plots, radial plots, and forest plots, was conducted using R version 4.5.1. This study employs a One Health framework to identify the primary factors driving zoonotic bacterial contamination in livestock feed and drinking water. Through descriptive analytics and multiple logistic regression, we identify three critical dimensions: seasonal variation (rainy season), animal species (ruminant, including goats and sheep, and poultry), and risk practices (wastewater discharge and shallow well use). Results reveal significantly higher contamination during rainy periods (e.g., Acinetobacter increased by 60% in livestock drinking water), while ownership of chickens (aOR = 2.52, *p* = 0.002), goats (aOR = 2.41, *p* = 0.001), and sheep (aOR = 1.72, *p* = 0.01) markedly elevated contamination odds. Wastewater discharge (aOR = 1.85, *p* = 0.03) and shallow well use (aOR = 1.45, *p* = 0.02) were significant anthropogenic risk factors. Visualization includes radial seasonal comparisons, diverging water-use bars, and sorted forest plots that highlight these synergies. This study highlights significant zoonotic bacteriological contamination in water used for livestock and feed production, with elevated levels during the rainy season. Key contributing factors include livestock type, wastewater discharge, shallow water sources, and seasonal variations. Adopting a One Health approach is crucial for mitigating contamination risks, focusing on enhanced water management, targeted interventions, and risk reduction strategies to protect both public and environmental health.",Yenew C; Temesgen A; Gebeyehu AA; Enawgaw AS; Yemata GA; Ejigu AG; Tsega TD; Yeshiwas AG; Anteneh RM; Yigzaw ZA; Yirdaw G; Tsega SS; Kebede AM; Mekonnen BA; Alemayehu MA; Mekonen H; Ahmed AF; Asmare ZA; Bayeh GM,"Department of Public Health, Debre Tabor University, Debre Tabor, Ethiopia. chalachewyenew50@gmail.com.",Scientific reports,2025-12-24,10.1038/s41598-025-28199-9,8.5,"visual analytics(kw); visualization(abstract); visual(kw,abstract)",Seasonal variation; Ruminants; Logistic regression; Water contamination; risk factors; Visual Analytics; One Health; Zoonotic Pathogens
41427618,Development and Evaluation of a Multimodal Debriefing Dashboard for Virtual Reality Cardiac Arrest Simulation.,"<h4>Introduction</h4>Wearable sensing technologies incorporated into virtual reality (VR) headsets can provide a number of unique, previously hidden insights into individual and team learning and performance in complex environments. However, the most impactful and efficient mechanisms for conveying multimodal data (e.g., gaze, mental workload, etc) allowing for unique insights are not well understood. This study used a human-centered design process to develop and evaluate a multimodal debriefing dashboard.<h4>Methods</h4>Twelve Advanced Cardiac Life Support (ACLS) Instructors completed VR cardiac arrest simulations and participated in interviews and design thinking workshops to identify dashboard features, leading to high-fidelity mock-ups and an interactive prototype. A second group of 6 ACLS instructors then evaluated the prototype by providing mock feedback on simulation performance with and without the dashboard in a pre-post format, followed by surveys assessing usability, acceptability, appropriateness, feasibility, trust, and perceived accuracy.<h4>Results</h4>The final prototype dashboard features a video, a timeline of clinical actions, automatic error identification, mental workload, and visual attention data. It also generates closed-loop communication reports on a separate webpage. The evaluation study showed that participants provided performance analysis and feedback to students when using the dashboard, targeting specific (non)technical skills aligned with ACLS learning objectives. Participants rated the dashboard highly, with a System Usability Scale score of 88.9%, reflecting above-average usability.<h4>Conclusions</h4>An interactive multimodal debriefing dashboard prototype was developed using a user-design framework with prototyping and iterative feedback. Use of the dashboard resulted in improved evaluation and debriefing practices targeting learning outcomes, with participants rating the dashboard favorably. This dashboard has the potential to enhance simulation-based learning by offering near real-time analytics that promote a deeper understanding of individual and team technical and nontechnical skill acquisition and mastery.",Harmer B; Erickson J; Ross S; Bhatnagar D; Dowker S; Park H; Sample AP; Hartley S; Cooke J; Cole M; Popov V,"From the Department of Learning Health Sciences (B.H.), University of Michigan and Creighton University; University of Michigan (J.E., S.R., D.B., S.D., H.P., A.P.S., S.H., J.C., M.C., V.P.), Ann Arbor, MI.",Simulation in healthcare : journal of the Society for Simulation in Healthcare,2025-12-22,10.1097/sih.0000000000000901,8.4,"dashboard(kw,title,abstract); visual(abstract); data(abstract)",Virtual reality; Cardiac arrest; Debriefing; Emergency Medicine; Human Factors; Eye Gaze; Cognitive Load; Closed-loop Communication; Healthcare Simulation; Multimodal Dashboard
41449765,Photoacoustic Microscopy for Multiscale Biological System Visualization and Clinical Translation.,"Photoacoustic microscopy (PAM) has emerged as a versatile modality in biomedical research, notable for its noninvasively, high spatial resolution, and superior optical contrast. Compared with pure optical imaging techniques, PAM leverages weakly scattered ultrasonic signals for image formation, thereby achieving high-resolution visualization of deep tissues. This review provides a comprehensive synthesis of recent advancements in PAM, encompassing technological innovations, organ-specific applications, and emerging pathways toward clinical translation. This discussion starts by exploring the fundamental physical principles of PAM and elaborates on the enhanced performance achieved through significant advancements in high-speed scanners, array transducers, artificial intelligence-enhanced algorithms, and molecular agents. Pioneering applications in single‑cell analysis, hepatic microcirculation characterization, renal clearance monitoring, tumor metastasis detection, and neuroscientific discovery are surveyed to demonstrate PAM's ability. Prospective clinical uses, including intraoperative guidance and point‑of‑care diagnostics, are considered alongside persistent limitations, notably limited penetration depth and multispectral imaging speed. Future advancements are expected to hinge on multimodal integration, deeper integration of artificial intelligence, and the development of standardized protocols to accelerate clinical implementation. Ultimately, this review offers a forward-looking perspective aimed at accelerating the translation of PAM from a laboratory tool to a clinical mainstay in the era of precision medicine.",Wang T; Chen J; Nie L; Li H,"Department of Traditional Chinese Medicine, Guangdong Provincial People's Hospital (Guangdong Academy of Medical Sciences), Southern Medical University, Guangzhou, Guangdong, China.","Advanced science (Weinheim, Baden-Wurttemberg, Germany)",2025-12-25,10.1002/advs.202521173,7.5,"visualization(title,abstract); visual(title,abstract); artificial intelligence(abstract)",Biomedical Applications; Precision Medicine; Clinical Translation; Photoacoustic Microscopy; Technical Advancements
41428352,Scalable Big Data Platform With End-to-End Traceability for Health Data Monitoring in Older Adults: Development and Performance Evaluation.,"<h4>Background</h4>The increasing use of real-time health data from wearable devices and self-reported questionnaires offers significant opportunities for preventive care in aging populations. However, current health data platforms often lack built-in mechanisms for data and model traceability, version control, and coordinated management of heterogeneous data streams, which are essential for clinical accountability, regulatory compliance, and reproducibility. The absence of these features limits the reuse of health data and the reproducibility of analytical workflows across research and clinical environments.<h4>Objective</h4>This work presents DeltaTrace, a unified big data health platform designed with traceability as a key architectural feature. The platform integrates end-to-end tracking of data and model versions with real-time and batch processing capabilities. Built entirely on open source technologies, DeltaTrace combines components for data management, model management, orchestration, and visualization. The main objective is to demonstrate that embedding traceability within the architecture enables scalable, auditable, and version-controlled processing of health data, thereby facilitating reproducible analytics and long-term maintenance of health monitoring systems.<h4>Methods</h4>DeltaTrace adopts a medallion architecture implemented with Delta Lake to ensure atomic and version-controlled data transformations. Apache Spark is used for distributed computation, Apache Kafka for continuous data ingestion, and Apache Airflow for orchestration of batch and streaming workflows. MLflow manages the lifecycle and versioning of machine learning models, while Grafana provides visualization dashboards for real-time and aggregated data inspection. The platform is evaluated using continuous physiological signals from wearable devices and batch-ingested questionnaire data, combining synthetic and real data from the LifeSnaps dataset. Performance tests are conducted on central processing unit-only servers with 8-core and 24-core configurations to assess ingestion, aggregation, visualization, and anomaly detection latency.<h4>Results</h4>DeltaTrace supports continuous processing for approximately 1500 users with end-to-end delays below 10 minutes. Ingestion and visualization tasks operate between mean 4.9 (SD 0.12) and 7.5 (SD 0.28) minutes, while aggregation and anomaly detection required less than mean 5.6 (SD 0.04) and 10.5 (SD 1.70) minutes, respectively. Increasing from 8 to 24 cores improved ingestion and cleaning latency by up to 25% and anomaly detection performance by up to 50%. The system maintains consistent performance across different data types, processing modes, and loads.<h4>Conclusions</h4>DeltaTrace provides a scalable and modular architecture that incorporates traceability as a core component together with functions for model management, orchestration, and visualization. The platform enables complete version control across data and models and maintains performance under limited hardware conditions. These characteristics support reproducible and auditable health data processing and make DeltaTrace suitable for continuous monitoring and preventive health care in aging populations.",Cejudo A; Tellechea Y; Calvo A; Almeida A; Martín C; Beristain A,"Vicomtech Foundation, Basque Research and Technology Alliance (BRTA), Mikeletegi 57, Donostia-San Sebastián, Basque Country, 20009, Spain, 34 943 309 230.",JMIR medical informatics,2025-12-22,10.2196/81701,7.3,"visualization(abstract); dashboard(abstract); visual(abstract); machine learning(abstract); data(kw,title,abstract)",Early Detection; Older Adults; data management; Telemonitoring; Wearable; Big Data
41424186,Near-Infrared Fluorescence Imaging With Indocyanine Green for Intraoperative Nerve Root Visualization in Spinal Surgery: From Preclinical Studies to a Pilot Randomized Controlled Trial.,"Study DesignPilot randomized controlled trial.ObjectivesIatrogenic nerve injury is a major complication in endoscopic spinal surgery, potentially causing serious neurological deficits. Near-infrared (NIR) fluorescence imaging with indocyanine green (ICG) has shown promise for intraoperative nerve root identification. This study assessed the feasibility, optimal dosing, safety, and mechanism of ICG fluorescence for nerve root visualization, transitioning from preclinical to clinical phases.MethodsIn the preclinical phase, 36 rabbits were assigned to ICG dose groups (1.4, 2.8, or 5.5 mg/kg, corresponding to 0.5, 1, or 2 mg/kg in humans) and observation times (3, 6, 12, or 24 hours). Fluorescence signals in lumbar nerve roots were quantified by signal-to-background ratio (SBR) and mean fluorescence intensity (MFI). Histological analyses explored ICG retention mechanisms. In the clinical phase, 40 patients undergoing unilateral biportal endoscopic surgery for lumbar disc herniation were randomized into different ICG dose groups (0, 0.5, 1, or 2 mg/kg), administered 1.5 hours preoperatively. Intraoperative fluorescence parameters, nerve root identification time, and perioperative outcomes (VAS and ODI scores) were assessed.ResultsIn preclinical studies, the 2.8 and 5.5 mg/kg groups showed peak SBR and MFI at 3 hours post-injection. Histology revealed ICG accumulation in nerve root microvascular regions. In the clinical study, the 2 mg/kg group had the highest SBR and MFI, reducing nerve root identification time without significant adverse events.ConclusionICG fluorescence imaging is a feasible and safe technique for intraoperative nerve root visualization, with ICG accumulation attributed to the enhanced permeability and retention effect.",Huang H; Chen Z; Wu S; Wang L; Zhu X; Xiao L; Deng Z; Wei R; Gu M; Cai L; Lei J; Xie Y,"Department of Spine Surgery and Musculoskeletal Tumor, Zhongnan Hospital of Wuhan University, Wuhan, China.",Global spine journal,2025-12-22,10.1177/21925682251407941,6.5,"visualization(title,abstract); visual(title,abstract)",Endoscopy; Indocyanine green; Spinal nerve roots; Disc Herniation; Near-infrared Fluorescence Imaging
41436907,Improving Community-Based Care for Adolescents with ADHD: a Randomized Controlled Trial of Artificial Intelligence-Assisted Fidelity Supports.,"Cognitive-behavioral treatments (CBTs) for adolescents with ADHD demonstrate promise of long-term effects on outcome. However, their implementation in routine care community clinics faces barriers that impact quantity, efficiency, and quality of delivery, as well as client outcomes. This study is a randomized controlled trial designed to evaluate the impact of an AI-assisted service delivery model on therapist implementation of Supporting Teens' Autonomy Daily (STAND), a CBT blended with Motivational Interviewing (MI) for adolescents with ADHD. Adolescents with ADHD (N = 51), who were clients at three community mental health agencies, received treatment from 23 therapists. There was randomization of adolescents and therapists to AI-assisted or standard implementation supports. In addition to standard supports (i.e., training, standard facilitation resources, technical assistance, case supervision), AI-assisted support package included digitized facilitation resources housed in a clinical dashboard (Care4), feedback on content fidelity, and AI-generated feedback on MI implementation quality. The AI-assisted group was associated with more efficient treatment delivery and lower number of appointments attended by the adolescent. There was also a significant decrement in MI quality over time in the AI-assisted group compared to the standard support group. Feedback in focus groups indicated that therapists perceived a task-oriented mindset to be associated with receipt of the AI-assisted support package, leading therapists to prioritize efficiency over relational aspects of therapy. Following the results of this trial, a future, larger RCT should examine the impact of the AI-assisted implementation model on mental health outcomes and cost savings to organizations, third party payers, and clients. Trial registration number: NCT05135065; https://www.clinicaltrials.gov ; Registered September 2021.",Sibley MH; Bickman L; Atkins D; Coxe S; King J; Tanana M; Martin P; Page TF; Ortiz M; Tapia J; Sparber A; Zhao X,"Department of Psychiatry & Behavioral Sciences, University of Washington School of Medicine, Seattle, WA, USA. margaret.sibley@seattlechildrens.org.",Prevention science : the official journal of the Society for Prevention Research,2025-12-24,10.1007/s11121-025-01868-x,5.1,"dashboard(abstract); artificial intelligence(kw,title)",Artificial intelligence; ADHD; Motivational Interviewing; Community-based Research
40639971,Visualization of Nerve Pathology and Correlation with Clinical Severity in Bell Palsy Using 3D Double-Echo Steady-State with Water Excitation Sequence.,"<h4>Background and purpose</h4>Bell palsy (BP) is the most common cause of facial nerve (FN) palsy. This study aimed to investigate the diagnostic ability of the 3D double-echo steady-state with water excitation (3D-DESS-WE) sequence to visualize pathologic changes in the FN of patients with BP.<h4>Materials and methods</h4>We retrospectively analyzed 30 patients with BP who underwent 3T MRI including 3D-DESS-WE within 30 days of onset and 60 sex- and age (SD, 2) matched controls. Qualitative evaluation of FN signal intensity (SI<sub>FN</sub>) and thickness (TH<sub>FN</sub>) was performed using a 3-point scale. Quantitative metrics included SI<sub>FN</sub> and TH<sub>FN</sub> measurements and affected-to-unaffected signal intensity and thickness ratios (SR<sub>A/U</sub> and TR<sub>A/U</sub>) in the BP group, and right-to-left ratios in controls. Interobserver agreement, group comparisons, correlations with clinical severity (Yanagihara score), and diagnostic performance were assessed. In a subset of 17 matched pairs, the diagnostic performance of contrast-enhanced (CE) T1WI was assessed, and its agreement with 3D-DESS-WE-based qualitative assessment was evaluated.<h4>Results</h4>Qualitative scores for SI<sub>FN</sub> and TH<sub>FN</sub> were significantly higher in the BP group than in controls (<i>P</i> < .001), with high interobserver agreement (κ = 0.810, 0.788, respectively). When dichotomized (score 0 versus 1-2), qualitative assessments showed good diagnostic performance with a sensitivity and specificity of 0.87 and 0.82 for SI<sub>FN</sub>, and 0.90 and 0.80 for TH<sub>FN,</sub> respectively. Neither qualitative score correlated significantly with clinical severity. Agreement between 3D-DESS-WE-based and CE T1WI-based qualitative assessments was substantial to almost perfect (κ = 0.766-0.882). In quantitative analysis, both SI<sub>FN</sub> and TH<sub>FN</sub> were significantly higher on the affected side in the BP group (<i>P</i> < .001), whereas no significant lateral differences were observed in controls. Although SI<sub>FN</sub>, TH<sub>FN</sub>, and SR<sub>A/U</sub> did not correlate significantly with clinical severity, TR<sub>A/U</sub> was significantly inversely correlated with the Yanagihara score (<i>r</i> = -0.413, <i>P</i> = .02), which corresponds to a positive correlation with clinical severity. The Yanagihara score was the only independent predictor of TR<sub>A/U</sub> in multiple regression analysis (β = -0.425, <i>P</i> = .04). Receiver operating characteristic analysis showed high diagnostic performance: area under the curve = 0.908 for SR<sub>A/U</sub> and 0.927 for TR<sub>A/U</sub>.<h4>Conclusions</h4>3D-DESS-WE may be a valuable tool for the routine clinical assessment of BP.",Fujii H; Kikuchi T; Fujii N; Chiba E; Masuoka S; Nakamata A; Hamamoto K; Matsuki M; Mori H,"From the Department of Radiology, Jichi Medical University, School of Medicine, Shimotsuke, Tochigi, Japan hiroyuki.fujii@jichi.ac.jp.",AJNR. American journal of neuroradiology,2025-12-23,10.3174/ajnr.a8919,5.0,"visualization(title); visual(title,abstract)",
41430237,CD155 reprograms glycolysis via the YAP/TEAD1-GLUT1 axis to promote lung adenocarcinoma progression and M2 macrophage polarization: a metabolic-immune target visualized by &lt;sup&gt;18&lt;/sup&gt;F-FDG PET/CT.,"<h4>Background</h4>CD155, an emerging immune checkpoint, contributes to tumor immune evasion and progression, but its roles in metabolic reprogramming and tumor-associated macrophages (TAMs) polarization in lung adenocarcinoma (LUAD) remain uncharacterized. This study combines molecular biology, metabolic imaging, and clinical data to elucidate CD155's dual role in driving LUAD progression through glycolytic rewiring and immunosuppressive TAMs polarization.<h4>Methods</h4>Through immunohistochemistry (IHC) and <sup>18</sup>F-FDG PET/CT imaging, we analyzed CD155 expression and its association with glycolysis in 80 LUAD patients. Functional assays and molecular studies revealed CD155-mediated regulation of tumor glycolysis and macrophage polarization via YAP/TEAD1-GLUT1 signaling. Xenograft models validated the in vivo findings, with <sup>18</sup>F-FDG micro-PET imaging performing noninvasive metabolic profiling.<h4>Results</h4>CD155 was significantly overexpressed in LUAD tissues and positively correlated with advanced TNM stage, lymph node metastasis and elevated <sup>18</sup>F-FDG uptake. Mechanistically, CD155 interacts with YAP, reducing YAP phosphorylation at Ser127 to promote its nuclear translocation and TEAD1 activation, thereby upregulating GLUT1 transcription. This signaling axis enhanced glycolysis, thereby fueling LUAD proliferation and migration. Notably, CD155-induced lactate production and extracellular acidification drove macrophage polarization toward the immunosuppressive M2 phenotype. In vivo, CD155 silencing suppressed tumor glucose metabolism and growth, whereas overexpression accelerated tumor progression, both dynamically monitored through <sup>18</sup>F-FDG PET visualization.<h4>Conclusions</h4>We identify a novel CD155/YAP/TEAD1/GLUT1 axis that reprograms LUAD metabolism and facilitates immunosuppressive tumor microenvironment formation. CD155 functions as a metabolic-immune hub in LUAD, and its targeting could simultaneously suppress tumor growth and restore antitumor immunity, offering dual therapeutic advantages. Clinically, <sup>18</sup>F-FDG PET/CT represents a noninvasive biomarker for CD155-driven metabolic aggression, potentially guiding precision immunotherapy.",Cheng Z; Wang S; Xu S; Wang Y; Diao Y; Du B; Li X; Li Y,"Department of Nuclear Medicine, The First Hospital of China Medical University, No. 155, Nanjing Northern Street, Shenyang, 110001, Liaoning, People's Republic of China.",Journal of translational medicine,2025-12-22,10.1186/s12967-025-07551-7,4.6,"visualization(abstract); visual(title,abstract); data(abstract)",Lung adenocarcinoma; YAP; glycolysis; Macrophage Polarization; Tead1; Cd155
41432373,Predictive modeling of hematoma expansion from non-contrast computed tomography in spontaneous intracerebral hemorrhage patients.,"Hematoma expansion is a consistent predictor of poor neurological outcome and mortality after spontaneous intracerebral hemorrhage (ICH). An incomplete understanding of its biophysiology has limited early preventative intervention. Transport-based morphometry (TBM) is a mathematical modeling technique that uses a physically meaningful metric to quantify and visualize discriminating image features that are not readily perceptible to the human eye. We hypothesized that TBM could discover relationships between hematoma morphology on initial Non-Contrast Computed Tomography (NCCT) and hematoma expansion. 170 spontaneous ICH patients enrolled in the multi-center international Virtual International Trials of Stroke Archive (VISTA-ICH) with time-series NCCT data were used for model derivation. Its performance was assessed on a test dataset of 170 patients from the Ethnic/Racial Variations of Intracerebral Hemorrhage (ERICH) study. A unique transport-based representation was produced from each presentation NCCT hematoma image to identify morphological features of expansion. The principal hematoma features identified by TBM were larger size, density heterogeneity, shape irregularity, and peripheral density distribution. These were consistent with clinician-identified features of hematoma expansion, corroborating the hypothesis that morphological characteristics of the hematoma promote future growth. Incorporating these traits into a multivariable model comprising morphological, spatial, and clinical information achieved an AUROC of 0.71 for quantifying 24 hr hematoma expansion risk in the test dataset. This outperformed existing clinician protocols and alternate machine learning methods, suggesting that TBM detected features with improved precision than by visual inspection alone. This pre-clinical study presents a quantitative and interpretable method for discovery and visualization of NCCT biomarkers of hematoma expansion in ICH patients. Because TBM has a direct physical meaning, its modeling of NCCT hematoma features can inform hypotheses for hematoma expansion mechanisms. It has potential future application as a clinical risk stratification tool.",Ironside N; El Naamani K; Rizvi T; El-Rabbi MS; Kundu S; Becceril-Gaitan A; Pas K; Snyder MH; Chen CJ; Langefeld C; Woo D; Mayer SA; Connolly ES; Rohde GK; ; ,"Department of Neurological Surgery, University of Virginia Health System, Charlottesville, United States.",eLife,2025-12-23,10.7554/elife.105782,4.0,visualization(abstract); visual(abstract); machine learning(abstract); data(abstract),Human; Predictive modeling; Neuroscience; Stroke; Intracerebral hemorrhage; systems biology; computational biology; Hematoma Expansion
