pmid,title,abstract,authors,first_author_affiliation,journal,pub_date,doi,score,matched_keywords,api_keywords
40638856,"Data Dashboard Acceptability, Use, and Perceived Effectiveness in Disseminating Local Overdose Data and Resources in a Rural New York State County: A Cross-Sectional Study.","<h4>Background</h4>In 2023, Cayuga County, a rural county in New York State, developed and published a publicly available, interactive overdose dashboard highlighting demographic, geographic, and time trends in suspected overdoses as well as substance use-related resources in the community. Despite the widespread use of data dashboards in the overdose crisis, there is little evidence to suggest that these dashboards can effectively disseminate data and enable public health data-driven decision-making, especially in a rural county. We conducted an evaluation of the Cayuga County Overdose Data Dashboard to fill this knowledge gap.<h4>Objective</h4>Our study aimed to evaluate the Cayuga County Overdose Data Dashboard's acceptability, use, and perceived effectiveness in disseminating overdose data and resources.<h4>Methods</h4>Following the launch of the dashboard, an online Qualtrics survey collected feedback from individuals older than 18 years of age living or working in Cayuga County, asking respondents to reflect upon their experience using the dashboard. The 10-minute survey assessed usage patterns and motivations to access the dashboard as well as the dashboard's ease of use, most valued design features, and overall perceived effectiveness in communicating information on overdoses and local resources. Data were analyzed using descriptive statistics.<h4>Results</h4>From May to December 2023, a total of 61 individuals from Cayuga County completed the survey, including those with lived substance use experience (n=8, 13%) as well as their close contacts (n=28, 46%), health care providers (n=12, 20%), law enforcement (n=11, 18%), and local public health and mental health care professionals (n=27, 44%). The user-friendly design and frequent updates facilitate engagement, as 54% (n=33) of respondents reported accessing the dashboard at least monthly and 75% (n=46) using it to inform decision-making. Most thought that the dashboard was easy to use (n=59, 97%) and very effective in disseminating information (n=46, 76%). From the 8 different types of overdose-related information portrayed on the dashboard, the most valued were the locations of treatment and recovery services, scoring an average of 4.75 (SD 0.65) on a 5-point scale (1=""Not important"" to 5=""Most important""), followed by the locations of free, publicly accessible Naloxone (mean 4.58, SD 0.89) and trends in fatal and nonfatal overdoses (mean 4.48, SD 0.81).<h4>Conclusions</h4>Overall, this study suggests that the Cayuga County Overdose Data Dashboard effectively disseminates information and enables data-driven decision-making in the region. When developing a community-level dashboard, our findings underscore the necessity of a user-friendly design, frequent data updates, and inclusion of key information and visuals on local overdose trends and resources.",He Z; Salvage M; Noel CA,"Department of Public and Ecosystem Health, Cornell University, 350 Tower Road, Ithaca, NY, 14853, United States.",Online journal of public health informatics,2025-07-10,10.2196/68977,15.2,"visualization(kw); dashboard(kw,title,abstract); visual(kw,abstract); data(kw,title,abstract)",Rural Health; Data Visualization; Community Resources; Data-driven Decision Making; Opioid-related Disorders Prevention And Control; Public Health Data Dashboard
40639840,Leveraging data science to understand and address multimorbidity in sub-Saharan Africa: the MADIVA protocol.,"<h4>Introduction</h4>Multimorbidity (MM), defined as two or more chronic diseases in an individual, is linked to adverse outcomes. MM is increasing in sub-Saharan Africa due to rapidly advancing epidemiological and social transitions. The <i>Multimorbidity in Africa: Digital Innovation, Visualisation and Application</i> Research Hub (MADIVA) aims to address MM by developing data science solutions informed by stakeholder engagement.<h4>Methods and analysis</h4>MADIVA uses complex, individual-level datasets from research centres in rural Bushbuckridge, South Africa and urban Nairobi, Kenya. These datasets will be harmonised, linked and curated, and then used to develop MM risk prediction models, novel data science methods and interactive dashboards for research and clinical use. Pilot projects and mentorship programmes will support data science capacity development.<h4>Ethics and dissemination</h4>Ethics approval has been granted. Dissemination will occur through scientific meetings and publications. MADIVA is committed to making data FAIR: findable, accessible, interoperable and reusable.",Glover K; Osler T; Adetunji K; Akumu T; Asiki G; Awuor D; Boua P; Bronstein V; Byamugisha J; Du Toit JD; Dwolatzky B; George J; Harris PA; Herbst K; Hofman K; Holden C; Iddi S; Kadengye DT; Kahn K; Kamp M; Khoza N; Kimongo F; Kisiangani I; Kogda DE; Klipin M; Levitt SP; Maghini D; Maila K; Maimela E; Nderitu DM; Makondo N; Maoyi ML; Mashaba RG; Masilela NG; Mathema T; Mpangase PT; Nyachowe DT; Ohene-Kwofie D; Robertson H; Speakman S; Thsehla E; Thwala SA; Zent R; Gómez-Olivé FX; Kabudula CW; Owili PO; Kyobutungi C; Ramsay M; Tollman S; Hazelhurst S,"Sydney Brenner Institute for Molecular Bioscience, University of the Witwatersrand, Johannesburg, South Africa.",BMJ health & care informatics,2025-07-10,10.1136/bmjhci-2024-101294,13.8,"visualization(kw); dashboard(abstract); visual(kw,abstract); machine learning(kw); data(kw,title,abstract); informatics(kw)",Medical Record Linkage; Data Visualization; Machine Learning; Public Health Informatics; Data Science
40476698,Decoding tissue complexity: multiscale mapping of chemistry-structure-function relationships through advanced visualization technologies.,"Comprehensively acquiring biological tissue information is pivotal for advancing our understanding of biological systems, elucidating disease mechanisms, and developing innovative clinical strategies. Biological tissues, as nature's archetypal biomaterials, exhibit multiscale structural and functional complexity that provides critical principles for synthetic biomaterials. Tissues/organs integrate molecular, biomechanical, and hierarchical architectural features across scales, offering a blueprint for engineering functional materials capable of mimicking or interfacing with living systems. Biological visualization technologies have emerged as indispensable tools for decoding tissue complexity, leveraging their unique technical advantages and multidimensional analytical capabilities to bridge the gap between macroscopic observations and molecular insights. The integration of cutting-edge technologies such as artificial intelligence (AI), augmented reality, and deep learning is revolutionizing the field and enabling real-time, high-resolution, and predictive analyses that transcend the limitations of traditional imaging modalities. This review systematically explores the principles, applications, and limitations of state-of-the-art biological visualization technologies, with a particular emphasis on the transformative advancements in AI-driven image analysis, multidimensional imaging and reconstruction, and multimodal data integration. By analyzing these technological trends, we envision a future where biological visualization evolves towards greater intelligence, multidimensionality, and multiscale precision, offering unprecedented theoretical and methodological support for deciphering tissue complexity and further advancing biomaterials development. These advancements promise to accelerate breakthroughs in precision medicine, tissue engineering, and therapeutic development, ultimately reshaping the landscape of biomedical research and clinical practice.",Zhao Z; Cui H; Cui H,"Key Laboratory of Biorheological Science and Technology (Chongqing), Ministry of Education, College of Bioengineering, Chongqing University, Chongqing 400044, China. haijuncui@cqu.edu.cn.",Journal of materials chemistry. B,2025-07-10,10.1039/d5tb00744e,8.0,"visualization(title,abstract); visual(title,abstract); artificial intelligence(abstract); data(abstract)",
40621897,Evidence on Methods for Communicating Health-Related Probabilities: Comparing the Making Numbers Meaningful Systematic Review to the 2021 IPDAS Evidence Paper Recommendations.,"PurposeTo summarize the degree to which evidence from our recent Making Numbers Meaningful (MNM) systematic review of the effects of data presentation format on communication of health numbers supports recommendations from the 2021 International Patient Decision Aids Standards (IPDAS) Collaboration papers on presenting probabilities.MethodsThe MNM review generated 1,119 distinct findings (derived from 316 papers) related to communication of probabilities to patients or other lay audiences, classifying each finding by its relation to audience task, type of stimulus (data and data presentation format), and up to 10 distinct sets of outcomes: identification and/or recall, contrast, categorization, computation, probability perceptions and/or feelings, effectiveness perceptions and/or feelings, behavioral intentions or behavior, trust, preference, and discrimination. Here, we summarize the findings related to each of the 35 IPDAS paper recommendations.ResultsStrong evidence exists to support several IPDAS recommendations, including those related to the use of part-to-whole graphical formats (e.g., icon arrays) and avoidance of verbal probability terms, 1-in-X formats, and relative risk formats to prevent amplification of probability perceptions, effectiveness perceptions, and/or behavioral intentions as well as the use of consistent denominators to improve computation outcomes. However, the evidence base appears weaker and less complete for other IPDAS recommendations (e.g., recommendations regarding numerical estimates in context and evaluative labels). The IPDAS papers and the MNM review agree that both communication of uncertainty and use of interactive formats need further research.ConclusionsThe idea that no one visual or numerical format is optimal for every probability communication situation is both an IPDAS panel recommendation and foundational to the MNM project's design. Although no MNM evidence contradicts IPDAS recommendations, the evidence base needed to support many common probability communication recommendations remains incomplete.HighlightsThe Making Numbers Meaningful (MNM) systematic review of the literature on communicating health numbers provides mixed support for the recommendations of the 2021 International Patient Decision Aids Standards (IPDAS) evidence papers on presenting probabilities in patient decision aids.Both the IPDAS papers and the MNM project agree that no single visual or numerical format is optimal for every probability communication situation.The MNM review provides strong evidentiary support for IPDAS recommendations in favor of using part-to-whole graphical formats (e.g., icon arrays) and consistent denominators.The MNM review also supports the IPDAS cautions against verbal probability terms and 1-in-X formats as well as its concerns about the potential biasing effects of relative risk formats and framing.MNM evidence is weaker related to IPDAS recommendations about placing numerical estimates in context and use of evaluative labels.",Zikmund-Fisher BJ; Benda NC; Ancker JS,"Department of Health Behavior and Health Equity, University of Michigan School of Public Health, Ann Arbor, MI, USA.",Medical decision making : an international journal of the Society for Medical Decision Making,2025-07-07,10.1177/0272989x251346811,7.5,"visualization(kw); visual(kw,abstract); data(kw,abstract)",risk; Health Communication; Data Visualization; Patient Education As Topic
40628872,RareInsight simplifies the communication of genetic results for rare disease patients.,"Following a confirmed genetic diagnosis, rare disease patients and their families encounter significant challenges in accessing diagnostic information and support. Patients and non-specialists are increasingly expected to interpret and share test results; however, existing standards are primarily designed for specialists. These standards fail to address the needs of resource-limited populations where low genomic literacy hampers accurate dissemination of genetic results. This research introduces RareInsight, an open-source, interactive dashboard designed to enhance the accessibility, comprehension, and collaboration of genetic data among patients, caregivers, clinicians, and researchers. Developed using shinydashboard, RareInsight was evaluated using whole exome sequencing data from skeletal dysplasia patients. It allows users to input and view Variant Call Format files and includes a searchable ClinVar variant table with filtering options, providing access to multiple resources based on search terms. RareInsight aims to simplify the dissemination of complex genetic information beyond the clinical setting. This dashboard serves as a pilot study demonstrating the potential of patient-centered interactive dashboards for the rare disease community.",Coetzer KC; Zemzem F; Akurut E; Wiafe GA; Awe OI,"Division of Molecular Biology and Human Genetics, Department of Biomedical Sciences, Faculty of Medicine and Health Sciences, Stellenbosch University, Cape Town, South Africa.",Scientific reports,2025-07-08,10.1038/s41598-025-09744-y,7.0,"dashboard(kw,abstract); data(abstract); informatics(kw)",Bioinformatics; Genetic Testing; Rare Diseases; Clinical Dashboard; Shinydashboard
40639971,Visualization of Nerve Pathology and Correlation with Clinical Severity in Bell's Palsy Using 3D Double-Echo Steady-State with Water Excitation Sequence.,"<h4>Background and purpose</h4>Bell's palsy (BP) is the most common cause of facial nerve (FN) palsy. This study aimed to investigate the diagnostic ability of the 3D Double-Echo Steady-State with Water Excitation (3D-DESS-WE) sequence to visualize pathological changes in the FN of BP patients.<h4>Materials and methods</h4>We retrospectively analyzed 30 BP patients who underwent 3T MRI including 3D-DESS-WE within 30 days of onset and 60 sex-and age±2-matched controls. Qualitative evaluation of FN signal intensity (SI<sub>FN</sub>) and thickness (TH<sub>FN</sub>) was performed using a 3-point scale. Quantitative metrics included SI<sub>FN</sub> and TH<sub>FN</sub> measurements and affected-to-unaffected ratios (SR<sub>A/U</sub> and TR<sub>A/U</sub>) in the BP group, and right-to-left ratios in controls. Interobserver agreement, group comparisons, correlations with clinical severity (Yanagihara score), and diagnostic performance were assessed. In a subset of 17 matched pairs, the diagnostic performance of contrast-enhanced T1WI (CE-T1WI) was assessed, and its agreement with 3D-DESS-WE-based qualitative assessment was evaluated.<h4>Results</h4>Qualitative scores for SI<sub>FN</sub> and TH<sub>FN</sub> were significantly higher in the BP group than in controls (<i>P</i> < .001), with high interobserver agreement (κ = 0.810, 0.788, respectively). When dichotomized (score 0 vs. 1-2), qualitative assessments showed good diagnostic performance with sensitivity and specificity of 0.87 and 0.82 for SI<sub>FN</sub>, and 0.90 and 0.80 for TH<sub>FN</sub>, respectively. Neither qualitative score correlated significantly with clinical severity. Agreement between 3D-DESS-WE-based and CE-T1WI-based qualitative assessments was substantial to almost perfect (κ = 0.766-0.882). In quantitative analysis, both SI<sub>FN</sub> and TH<sub>FN</sub> were significantly higher on the affected side in the BP group (<i>P</i> < .001), whereas no significant lateral differences were observed in controls. Although SI<sub>FN</sub>, TH<sub>FN</sub>, and SR<sub>A/U</sub> did not correlate significantly with clinical severity, TR<sub>A/U</sub> was significantly inversely correlated with the Yanagihara score (r = -0.413, <i>P</i> = .02), which corresponds to a positive correlation with clinical severity. The Yanagihara score was the only independent predictor for TR<sub>A/U</sub> in multiple regression analysis (β = -0.425, <i>P</i> = .04). ROC analysis showed high diagnostic performance: AUC = 0.908 for SR<sub>A/U</sub> and 0.927 for TR<sub>A/U</sub>.<h4>Conclusions</h4>3D-DESS-WE may be a valuable tool for the routine clinical assessment of BP.<h4>Abbreviations</h4>3D-DESS-WE＝3D Double-Echo Steady-State with Water Excitation; 3D-PSIF＝3D reversed fast imaging in steady-state free precession.",Fujii H; Kikuchi T; Fujii N; Chiba E; Masuoka S; Nakamata A; Hamamoto K; Matsuki M; Mori H,"From the Department of Radiology (H.F., T.K., N.F., E.C., S.M., A.N., K.H., M.M., H.M.), Jichi Medical University, Shimotsuke, Tochigi, Japan.",AJNR. American journal of neuroradiology,2025-07-10,10.3174/ajnr.a8919,5.0,"visualization(title); visual(title,abstract)",
40578394,Prospective quality control in chest radiography based on the reconstructed 3D human body.,"<i>Objective.</i>Chest radiography requires effective quality control (QC) to reduce high retake rates. However, existing QC measures are all retrospective and implemented after exposure, often necessitating retakes when image quality fails to meet standards and thereby increasing radiation exposure to patients. To address this issue, we proposed a 3D human body (3D-HB) reconstruction algorithm to realize prospective QC. Our objective was to investigate the feasibility of using the reconstructed 3D-HB for prospective QC in chest radiography and evaluate its impact on retake rates.<i>Approach.</i>This prospective study included patients indicated for posteroanterior (PA) and lateral (LA) chest radiography in May 2024. A 3D-HB reconstruction algorithm integrating the Skinned Multi-Person Linear eXpressive model and the Hybrid Analytical-Neural Inverse Kinematics eXpressive algorithm was proposed to convert patients' 2D images into 3D-HBs. QC metrics regarding patient positioning and collimation were assessed using chest radiographs (reference standard) and 3D-HBs, with results compared using intraclass correlation coefficients (ICCs), linear regression, and receiver operating characteristic curves. For retake rate evaluation, a real-time 3D-HB visualization interface was developed and chest radiography was conducted in two four-week phases: the first without prospective QC and the second with prospective QC. Retake rates between the two phases were compared using chi-square tests.<i>Main results.</i>324 participants were included (mean age, 42 years ± 19 [SD]; 145 men; 324 PA and 294 LA examinations). The ICCs for the clavicle and midaxillary line angles were 0.80 and 0.78, respectively. Linear regression showed good relation for clavicle angles (<i>R</i><sup>2</sup>: 0.655) and midaxillary line angles (<i>R</i><sup>2</sup>: 0.616). In PA chest radiography, the AUCs of 3D-HBs were 0.89, 0.87, 0.91 and 0.92 for assessing scapula rotation, lateral tilt, centered positioning and central x-ray alignment respectively, with 97% accuracy in collimation assessment. In LA chest radiography, the AUCs of 3D-HBs were 0.87, 0.84, 0.87 and 0.88 for assessing arms raised, chest rotation, centered positioning and central x-ray alignment respectively, with 94% accuracy in collimation assessment. In retake rate evaluation, 3995 PA and 3295 LA chest radiographs were recorded. The implementation of prospective QC based on the 3D-HB reduced retake rates from 8.6% to 3.5% (PA) and 19.6% to 4.9% (LA) (<i>p</i>< .001).<i>Significance.</i>The reconstructed 3D-HB is a feasible tool for prospective QC in chest radiography, providing real-time feedback on patient positioning and collimation before exposure. Prospective QC based on the reconstructed 3D-HB has the potential to reshape the future of radiography QC by significantly reducing retake rates and improving clinical standardization.",Tan Y; Ye Z; Ye J; Hou Y; Li S; Liang Z; Li H; Tang J; Xia C; Li Z,"Department of Radiology, West China Hospital, Sichuan University, Chengdu, People's Republic of China.",Physics in medicine and biology,2025-07-08,10.1088/1361-6560/ade94c,4.5,visualization(abstract); visual(abstract); artificial intelligence(kw),Artificial intelligence; Quality control; Chest Radiography; 3D Human Body Reconstruction; Retake Rate
40627473,CNNViT-MILF-a: A Novel Architecture Leveraging the Synergy of CNN and ViT for Motor Imagery Classification.,"Accurate motor imagery (MI) classification in EEG-based brain-computer interfaces (BCIs) is essential for applications in engineering, medicine, and artificial intelligence. Due to the limitations of single-model approaches, hybrid model architectures have emerged as a promising direction. In particular, convolutional neural networks (CNNs) and vision transformers (ViTs) demonstrate strong complementary capabilities, leading to enhanced performance. This study proposes a series of novel models, termed as CNNViT-MI, to explore the synergy of CNNs and ViTs for MI classification. Specifically, five fusion strategies were defined: parallel integration, sequential integration, hierarchical integration, early fusion, and late fusion. Based on these strategies, eight candidate models were developed. Experiments were conducted on four datasets: BCI competition IV dataset 2a, BCI competition IV dataset 2b, high gamma dataset, and a self-collected MI-GS dataset. The results demonstrate that CNNViT-MILF-a achieves the best performance among all candidates by leveraging ViT as the backbone for global feature extraction and incorporating CNN-based local representations through a late fusion strategy. Compared to the best-performing state-ofthe-art (SOTA) methods, mean accuracy was improved by 2.27%, 2.31%, 0.74%, and 2.50% on the respective datasets, confirming the model's effectiveness and broad applicability, other metrics showed similar improvements. In addition, significance analysis, ablation studies, and visualization analysis were conducted, and corresponding clinical integration and rehabilitation protocols were developed to support practical use in healthcare.",Zhao Z; Cao Y; Yu H; Yu H; Huang J,,IEEE journal of biomedical and health informatics,2025-07-08,10.1109/jbhi.2025.3587026,4.0,visualization(abstract); visual(abstract); artificial intelligence(abstract); data(abstract),
40622582,Paragonimiasis in Southeast Asia: A 60-Year Bibliometric Analysis (1963-2023).,"<h4>Purpose</h4>Paragonimiasis is a neglected tropical disease, often mistaken with common respiratory diseases, has resulted in substantial global literature. However, there is a notable lack of comprehensive literature specifically focused on paragonimiasis in Southeast Asia (SEA). To address this gap, we conducted a bibliometric assessment to provide an overview of existing literature on this disease.<h4>Methods</h4>A literature search was performed in SCOPUS, with metadata analysis using the Bibliometrix package in R. Network visualization was conducted through VOSViewer 1.6.20. Additionally, country-specific socio-economic data were obtained from the World Bank and correlated with scientific productivity using Spearman's correlation analysis, with a significant level set at p-value < 0.05.<h4>Results</h4>This study revealed that Thailand leads in paragonimiasis research within SEA contributing the most in terms of authors, institutions, and publications, followed by Vietnam and the Philippines. Paragonimus heterotremus emerged as the most highly cited Paragonimus species in the region. Keyword co-occurrence analysis identified three key research clusters: clinical epidemiology, molecular genetics, and immunodiagnostics. The latter has gained significant attention in recent years. Among socio-economic factors, research collaborations were statistically significant in enhancing scientific productivity in paragonimiasis research across SEA.<h4>Conclusion</h4>The study underscores the importance of strengthening international collaborations to advance paragonimiasis research. It also highlights immunodiagnostics as a crucial area for future research and policy development.",Rodriguez HM; Angeles JMM,"College of Medicine, University of the Philippines Manila, 547 Pedro Gil Street, Manila, Ermita, 1000, Philippines. hmrodriguez2@up.edu.ph.",Acta parasitologica,2025-07-07,10.1007/s11686-025-01085-0,3.0,visualization(abstract); visual(abstract); data(abstract),Southeast Asia; Paragonimiasis; Immunodiagnostics; Bibliometric Analysis
40641506,Taking a look at your speech: identifying diagnostic status and negative symptoms of psychosis using convolutional neural networks.,"Speech-based indices are promising objective biomarkers for identifying schizophrenia and monitoring symptom burden. Static acoustic features show potential but often overlook time-varying acoustic cues that clinicians naturally evaluate-such as negative symptoms-during clinical interviews. A similar dynamic, unfiltered approach can be applied using speech spectrograms, preserving acoustic-temporal nuances. Here, we investigate if this method has the potential to assist in the determination of diagnostic and symptom severity status. Speech recordings from 319 participants (227 with schizophrenia spectrum disorders, 92 healthy controls) were segmented into 10 s fragments of uninterrupted audio (<i>n</i> = 110,246) and transformed into log-Mel spectrograms to preserve both acoustic and temporal features. Participants were partitioned into training (70%), validation (15%), and test (15%) datasets without overlap. Modified ResNet-18 convolutional neural networks (CNNs) performed three classification tasks; (1) schizophrenia-spectrum vs healthy controls, within 179 clinically-rated patients, (2) individuals with more severe vs less severe negative symptom burden, and (3) clinically obvious vs subtle blunted affect. Grad-CAM was used to visualize salient regions of the spectrograms that contributed to classification. CNNs distinguished schizophrenia-spectrum participants from healthy controls with 87.8% accuracy (AUC = 0.86). The classifier trained on negative symptom burden performed with somewhat less accuracy (80.5%; AUC = 0.73) but the model detecting blunted affect above a predefined clinical threshold achieved 87.8% accuracy (AUC = 0.79). Importantly, acoustic information contributing to diagnostic classification was distinct from those identifying blunted affect. Grad-CAM visualization indicated that the CNN targeted regions consistent with human speech signals at the utterance level, highlighting clinically relevant vocal patterns. Our results suggest that spectrogram-based CNN analyses of short conversational segments can robustly detect both schizophrenia-spectrum disorders and ascertain burden of negative symptoms. This interpretable framework underscores how time-frequency feature maps of natural speech may facilitate more nuanced tracking and detection of negative symptoms in schizophrenia.",Melshin G; DiMaggio A; Zeramdini N; MacKinley M; Palaniyappan L; Voppel A,"Douglas Research Centre, McGill University, Montreal, QC Canada.",NPP - digital psychiatry and neuroscience,2025-07-08,10.1038/s44277-025-00040-1,3.0,visualization(abstract); visual(abstract); data(abstract),Schizophrenia; Diagnostic Markers
